,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,eu_dis_untrs,eu_dis_nfe,main_r_dist,secondary_r_dist
1280,26877594,1,3.04,13.0,127.0833333333333,11398.0,27707625,1,POINT (136690.2243856805 7536743.820674716),POINT (137043.7351078072 7537448.538676368),788.4144167324969,5870.936303696332,346.2700875027185,163.73027542548147
1281,26877595,1,11.200000000000001,14.0,89.69270833333333,2194.0,27707625,1,POINT (136416.9035015062 7536892.231324823),POINT (137043.7351078072 7537448.538676368),838.09052735449,5982.3557657190195,651.1221789292305,426.06508072118527
1282,26877596,1,8.4,20.0,124.50416666666669,3265.0,27707625,1,POINT (136099.7151703719 7537944.36900517),POINT (137043.7351078072 7537448.538676368),1066.3120355856731,7007.787787917328,782.0988047576845,753.0546675126645
1283,26877597,1,49.62000000000012,116.0,106.41451149425286,17065.0,27707625,1,POINT (136179.3077003756 7538033.665528811),POINT (137043.7351078072 7537448.538676368),1043.8429844416642,7101.023688900696,706.3099269439125,693.6094471811631
1284,26877599,1,50.820000000000135,121.0,132.96653005464483,20651.0,27707625,1,POINT (136120.4635534195 7538027.324980048),POINT (137043.7351078072 7537448.538676368),1089.6898404910846,7091.624317126975,764.258985830995,749.1495481516645
1285,26877600,1,2.41,1.0,121.89322916666664,15305.0,27707625,1,POINT (136288.2152448347 7536879.11164855),POINT (137043.7351078072 7537448.538676368),946.074734550819,5956.9537614334295,770.3291987094287,554.2019821447549
1286,26877602,1,5.46,13.0,119.65384615384617,2072.0,27707625,1,POINT (135972.6462205089 7537991.413148701),POINT (137043.7351078072 7537448.538676368),1200.8097672840433,7050.166768355037,909.6011480734363,886.2179425721658
1287,26877604,1,177.3200000000002,123.0,104.59595959595963,9659.0,27707625,1,POINT (136029.5468513992 7538046.756141257),POINT (137043.7351078072 7537448.538676368),1177.47269808404,7107.259885105116,856.6205410623676,842.0630068613506
1288,26877605,1,223.74999999999943,160.0,104.20019723865882,25662.0,27707625,1,POINT (135951.7071680903 7536953.901114494),POINT (137043.7351078072 7537448.538676368),1198.8291532738417,6012.474605884618,1113.8523730978131,894.6759883210912
1289,26877606,1,9.240000000000002,33.0,155.32432432432438,7953.0,27707625,1,POINT (136072.4116837235 7537016.785000134),POINT (137043.7351078072 7537448.538676368),1062.9583393129722,6079.942691174791,1015.6476273324046,781.5680437060129
1290,26877607,1,280.90999999999997,481.0,112.91472868217056,13934.0,27707625,1,POINT (135843.6940316505 7536672.164403463),POINT (137043.7351078072 7537448.538676368),1429.2849947062036,5728.638951247205,1081.928301662886,966.2605948429247
1291,26877608,1,52.73000000000004,84.0,166.67829457364337,9037.0,27707625,1,POINT (136254.9761662587 7537136.210687649),POINT (137043.7351078072 7537448.538676368),848.3451186930184,6210.523303506871,836.409051015399,622.2170111461229
1292,26877610,1,139.1599999999999,242.0,102.5,6301.0,27707625,1,POINT (135790.7549592087 7536617.978842577),POINT (137043.7351078072 7537448.538676368),1503.2594221520828,5674.109111259568,1112.4193398183922,994.2966366955354
1293,26877612,1,0.0,0.0,103.60416666666664,9332.0,27707625,1,POINT (135799.8236265015 7537001.280898903),POINT (137043.7351078072 7537448.538676368),1321.8756722277028,6057.4334675409145,1270.3140002154332,1050.7538536621498
1294,26877614,1,119.0300000000003,199.0,106.98198198198199,16876.0,27707625,1,POINT (136031.6799292342 7536604.502948553),POINT (137043.7351078072 7537448.538676368),1317.820926493479,5666.216999768295,882.3939915933785,767.1986757175605
1295,26877615,1,0.97,1.0,119.36177248677244,19921.0,27707625,1,POINT (135821.6611327317 7537075.947325393),POINT (137043.7351078072 7537448.538676368),1277.6107057231497,6132.209118060176,1267.8205599408625,1037.9889122248053
1296,26877616,1,0.0,0.0,107.1989247311828,8625.0,27707625,1,POINT (135752.2975275692 7536975.756619556),POINT (137043.7351078072 7537448.538676368),1375.2577565294262,6031.940049928145,1299.3136424005781,1095.2640878937357
1297,26877617,1,620.93,1160.0,123.21504065040654,34909.0,27707625,1,POINT (135727.9020813209 7536712.642394163),POINT (137043.7351078072 7537448.538676368),1507.633871918359,5768.997277448172,1204.4245360533475,1088.4411777066666
1298,26877620,1,58.87000000000001,110.0,107.90789473684211,2891.0,27707625,1,POINT (135686.5743070521 7536946.385121013),POINT (137043.7351078072 7537448.538676368),1447.0810731474999,6003.2315143959295,1342.314203808784,1158.3515164165226
1299,26877621,1,257.46999999999986,382.0,131.47126436781608,11855.0,27707625,1,POINT (135887.4913016437 7536401.460195504),POINT (137043.7351078072 7537448.538676368),1559.895215833308,5458.639443230639,965.951170554304,844.5098887530906
1300,26877622,1,1653.099999999997,950.0,111.27343749999999,19956.0,27707625,1,POINT (135597.6019162874 7536538.195819259),POINT (137043.7351078072 7537448.538676368),1708.808159245809,5597.287196160707,1277.0097908083696,1155.9224356163497
1301,26877624,1,7.280000000000005,26.0,146.49702380952382,5140.0,27707625,1,POINT (136089.7625517179 7537235.827274445),POINT (137043.7351078072 7537448.538676368),977.3994977895685,6299.569677799731,1005.2553374408179,800.2184387844165
1302,26877625,1,343.52999999999975,562.0,114.69979919678718,12910.0,27707625,1,POINT (135672.5580411678 7536643.336893978),POINT (137043.7351078072 7537448.538676368),1590.1183787512516,5700.468758538286,1232.5628673054152,1114.0086581147223
1303,26877626,1,581.0099999999992,669.0,131.06728395061734,22968.0,27707625,1,POINT (135572.7587728376 7536659.408850756),POINT (137043.7351078072 7537448.538676368),1669.2804616695194,5719.283381015303,1332.4981264260507,1213.5383169340378
1304,26877627,1,382.4399999999999,477.0,144.93504901960785,12226.0,27707625,1,POINT (135478.730588814 7536454.349172384),POINT (137043.7351078072 7537448.538676368),1854.090589561888,5518.696373053522,1377.3526420349494,1256.4852564016103
1305,26877631,1,174.34000000000026,145.0,145.0495495495495,14372.0,27707625,1,POINT (136050.8314739575 7537081.03424298),POINT (137043.7351078072 7537448.538676368),1058.733741160434,6143.128971260082,1038.876699264597,812.5542860119286
1306,26877635,1,0.0,0.0,65.08333333333333,233.0,27707625,0,POINT (135074.9104393939 7537441.332604919),POINT (137043.7351078072 7537448.538676368),1968.8378557967442,6535.593717182563,1879.4993095617792,1769.6943753181813
1307,26877643,1,70.59,26.0,104.0,2190.0,27707625,1,POINT (137000.8314867878 7536614.920170528),POINT (137043.7351078072 7537448.538676368),834.7218302978578,5800.967488530992,11.38213617006595,15.47284098232595
1308,26877644,1,22.13000000000002,42.0,105.60833333333332,5824.0,27707625,1,POINT (136992.7038563804 7536718.764992305),POINT (137043.7351078072 7537448.538676368),731.555752197366,5900.851153481181,49.8167552098693,98.09533658981
1309,26877645,1,13.800000000000011,30.0,115.53763440860214,5272.0,27707625,1,POINT (136952.2195523201 7536451.73166612),POINT (137043.7351078072 7537448.538676368),1000.9991571306432,5631.218556758863,4.461428013391621,52.423151045411046
1310,26877646,1,32.660000000000046,71.0,117.53286384976526,11040.0,27707625,1,POINT (136932.5748763729 7536694.343365011),POINT (137043.7351078072 7537448.538676368),762.3432066502637,5864.840148338977,100.18773617301315,33.312788146503216
1311,26877647,3,0.46,1.0,146.41666666666666,211.0,27707625,1,POINT (137034.1471628991 7536456.125183638),POINT (137043.7351078072 7537448.538676368),992.4598073674788,5653.125896716314,76.56847094154568,71.33677654696471
1312,26877651,1,54.980000000000025,74.0,129.59104938271608,9999.0,27707625,1,POINT (136938.9601804561 7536129.688448006),POINT (137043.7351078072 7537448.538676368),1323.0055594181565,5313.74544720688,117.18580986229635,191.73627188897035
1313,26877661,1,5.320000000000003,19.0,150.4484126984127,4007.0,27707625,1,POINT (136234.7855262724 7537291.662391931),POINT (137043.7351078072 7537448.538676368),824.0203845075885,6364.055904425838,862.0284555549357,650.5739493257922
1314,26877662,1,3.0,2.0,112.19688644688642,13547.0,27707625,1,POINT (135732.553086618 7536999.292722351),POINT (137043.7351078072 7537448.538676368),1386.0087373067145,6055.598290296931,1328.0396274386608,1117.395634764719
1315,26877664,1,602.1099999999989,895.0,116.54629629629632,18545.0,27707625,1,POINT (135649.6607951975 7536463.136458309),POINT (137043.7351078072 7537448.538676368),1707.179170571491,5520.794302938941,1211.1447602180463,1089.4747397753913
1316,26877665,1,882.549999999999,427.0,106.15443425076455,17442.0,27707625,1,POINT (135637.7070418244 7536612.906557935),POINT (137043.7351078072 7537448.538676368),1635.6026289070414,5670.811054751041,1256.833280808149,1137.3090771161394
1317,26877668,1,0.0,0.0,47.333333333333336,109.0,27707625,1,POINT (135232.0033901932 7537318.9851068),POINT (137043.7351078072 7537448.538676368),1816.357878832315,6398.610909328417,1769.5222628126949,1635.0278345030972
1318,26877671,1,1650.979999999999,1380.0,111.04460093896708,21821.0,27707625,1,POINT (135425.2038314141 7536440.205103413),POINT (137043.7351078072 7537448.538676368),1906.929491882333,5507.761939441569,1411.3579252820136,1307.1073819133735
1319,26877683,3,5.98,13.0,132.8630952380952,2941.0,27707625,1,POINT (137093.3898844001 7537109.381221332),POINT (137043.7351078072 7537448.538676368),342.77306799874333,6303.848298577521,2.4074062493502186,197.8198278009926
1320,26877684,3,57.89000000000001,29.0,118.92777777777776,2658.0,27707625,1,POINT (137086.7702756893 7536922.819552753),POINT (137043.7351078072 7537448.538676368),527.4776038933966,6120.087521606551,0.5594107699366119,226.74994179001118
1321,26877685,1,12.480000000000008,20.0,112.65,3024.0,27707625,1,POINT (136850.4716656315 7536239.358092532),POINT (137043.7351078072 7537448.538676368),1224.527844684964,5402.599694104306,10.321350392815264,87.22041698401696
1322,26877688,3,9.200000000000003,20.0,89.72083333333333,2543.0,27707625,1,POINT (136800.9170942872 7535999.007399134),POINT (137043.7351078072 7537448.538676368),1469.728380133095,5157.195595462242,5.8637084705539815,77.83687292620608
1323,26877689,3,1.92,4.0,150.66666666666669,330.0,27707625,1,POINT (136771.7912334722 7535849.612441408),POINT (137043.7351078072 7537448.538676368),1621.8873498583202,5004.991506724008,12.603719231644659,74.078634083319
1324,26877690,1,19.84,8.0,69.1388888888889,369.0,27707625,1,POINT (136900.3913554656 7535839.693414234),POINT (137043.7351078072 7537448.538676368),1615.2184090171231,5022.3854301817155,141.17473670437585,202.55386651327518
1325,26877744,3,1.0,4.0,79.19444444444444,373.0,27707625,1,POINT (137107.9959712417 7537498.584372576),POINT (137043.7351078072 7537448.538676368),81.4495566490496,6687.8867329511995,4.445545397321795,223.39551806673535
1326,26877745,1,10.039999999999996,28.0,155.8179012345679,5266.0,27707625,1,POINT (137253.8400604892 7537255.972463677),POINT (137043.7351078072 7537448.538676368),285.0014691397572,6481.885042386461,157.64238581596334,350.9523506005438
1327,26877750,1,343.75,110.0,114.41666666666664,8023.0,27707625,1,POINT (137292.2988153994 7537801.369365912),POINT (137043.7351078072 7537448.538676368),431.594036353579,7022.273783907907,106.52343144642622,439.8895855609737
1328,26877754,1,211.54000000000008,99.0,93.02,6748.0,27707625,1,POINT (137351.7889386106 7538069.15406514),POINT (137043.7351078072 7537448.538676368),692.8640728546459,7296.586648262758,7.7337252180289875,482.81606869995045
1329,26877755,1,0.0,0.0,110.79166666666667,704.0,27707625,1,POINT (137146.3128029497 7537971.860955947),POINT (137043.7351078072 7537448.538676368),533.2807814318218,7159.569561034032,101.13372707704714,264.943986568497
1330,26877756,1,32.699999999999996,28.0,105.56666666666665,1955.0,27707625,1,POINT (137395.4103328416 7538130.980381316),POINT (137043.7351078072 7537448.538676368),767.725305402042,7366.416474038515,21.1400695161855,541.7145890767664
1331,26877782,1,2.45,7.0,135.61904761904762,1690.0,27707625,1,POINT (137099.144508186 7537216.781559916),POINT (137043.7351078072 7537448.538676368),238.28882197119756,6410.112459780916,4.2328225211664225,194.71950589212676
1332,26877785,3,3.41,8.0,101.14285714285714,1237.0,27707625,1,POINT (137170.0909695411 7537170.517846581),POINT (137043.7351078072 7537448.538676368),305.387271493483,6379.928133211877,76.6166250527059,267.294520881886
1333,26877787,1,42.3,30.0,111.78645833333333,2377.0,27707625,1,POINT (137204.8053498493 7537886.039870808),POINT (137043.7351078072 7537448.538676368),466.2090925837949,7086.872931190768,8.541539030594857,331.2954518523455
1334,26877788,1,63.58999999999995,47.0,109.50680272108845,7289.0,27707625,1,POINT (137067.5942211169 7537860.564916136),POINT (137043.7351078072 7537448.538676368),412.7164638647388,7035.519321023336,122.16009066138567,208.43195240331244
1335,26877790,1,33.600000000000016,30.0,93.26041666666666,4838.0,27707625,1,POINT (137060.2186530719 7537693.003956207),POINT (137043.7351078072 7537448.538676368),245.0203671355843,6869.478611584378,71.93115071949362,203.21077291171602
1336,26877793,1,29.189999999999998,30.0,105.69715447154472,20361.0,27707625,1,POINT (137273.7983481159 7536778.998947147),POINT (137043.7351078072 7537448.538676368),707.9636597639748,6023.301929810597,205.93323246606144,284.7504479769528
1337,26877796,1,0.95,1.0,112.65384615384619,7553.0,27707625,1,POINT (137334.9288804738 7536777.418413717),POINT (137043.7351078072 7537448.538676368),731.5710629735588,6037.226071927284,266.1378504788775,330.4761335521493
1338,26877798,1,4.08,1.0,121.60364145658264,19909.0,27707625,1,POINT (137379.4141979308 7536918.406609612),POINT (137043.7351078072 7537448.538676368),627.4714812242291,6184.918911371163,293.1620918443159,458.37284704312094
1339,26877799,1,248.8500000000003,210.0,127.0943396226415,17185.0,27707625,1,POINT (137398.9232274916 7536628.715900426),POINT (137043.7351078072 7537448.538676368),893.458440174269,5910.871437169073,365.49721090232623,325.214166064493
1340,26877800,1,222.75000000000026,187.0,112.66052631578945,14502.0,27707625,1,POINT (137458.154705212 7536726.218881615),POINT (137043.7351078072 7537448.538676368),832.760162715544,6020.945142619534,397.1304280826649,412.50420836139364
1341,26877801,1,319.95000000000044,270.0,122.74325980392159,22409.0,27707625,1,POINT (137472.5362841784 7536666.693431499),POINT (137043.7351078072 7537448.538676368),891.7132026504268,5967.864613872745,425.8129071896767,405.86637688978976
1342,26877802,1,274.22999999999973,173.0,124.50490196078432,14819.0,27707625,1,POINT (137377.1692213755 7536520.680986056),POINT (137043.7351078072 7537448.538676368),985.9504052244017,5801.015991610823,375.94713706281726,298.0527573315029
1343,26877803,1,289.86000000000035,268.0,134.25833333333333,16234.0,27707625,1,POINT (137477.9011104799 7536809.133824009),POINT (137043.7351078072 7537448.538676368),772.8768874125985,6106.079465149181,399.9115639888762,468.0747768310891
1344,26877804,1,0.0,0.0,103.0058479532164,8507.0,27707625,1,POINT (137145.8362523341 7536620.674898723),POINT (137043.7351078072 7537448.538676368),834.1361268103924,5838.8028104107525,125.33887074157101,86.25939563479086
1345,26877805,1,32.25000000000001,21.0,88.91666666666667,1716.0,27707625,1,POINT (137223.7755666483 7536549.649271363),POINT (137043.7351078072 7537448.538676368),916.7424552454274,5788.717691705082,220.8850466153827,142.55282860385554
1346,26877806,1,219.49999999999974,142.0,125.78424657534242,12729.0,27707625,1,POINT (137254.3640415432 7536510.798983976),POINT (137043.7351078072 7537448.538676368),961.1036772450261,5758.858762973385,261.6498783312176,179.24058003189458
1347,26877807,1,9.82,2.0,121.40519877675844,17766.0,27707625,1,POINT (137446.5827442856 7536942.105728775),POINT (137043.7351078072 7537448.538676368),647.117105803768,6225.45928145973,359.6130204148884,522.3500152687783
1348,26877808,1,190.86000000000018,159.0,129.4177215189873,13632.0,27707625,1,POINT (137428.0430809149 7536626.866782404),POINT (137043.7351078072 7537448.538676368),907.1038085709542,5917.137535209354,394.0011496355128,353.33081171612514
1349,26877809,1,529.7700000000006,245.0,129.53556910569108,14483.0,27707625,1,POINT (137136.519127917 7536502.115480775),POINT (137043.7351078072 7537448.538676368),950.9604300623205,5721.383952094311,151.8984598685677,78.50069488908791
1350,26877811,1,2.2,1.0,91.47448979591839,6053.0,27707625,1,POINT (137093.8105787351 7536669.692177959),POINT (137043.7351078072 7537448.538676368),780.4546244805395,5874.617301621012,61.06342286762596,86.64956733466344
1351,26877813,1,435.7699999999994,399.0,133.84320987654328,24580.0,27707625,1,POINT (137584.3879848905 7536826.380438907),POINT (137043.7351078072 7537448.538676368),824.2489951095307,6153.029478752656,502.7952898389114,569.7682536559452
1352,26877814,1,0.0,0.0,113.66379310344826,19445.0,27707625,1,POINT (137068.3021232575 7536580.538375156),POINT (137043.7351078072 7537448.538676368),868.3478917763249,5782.0189436543105,63.26367928520721,0.8530878319462716
1353,26877815,1,0.0,0.0,101.04166666666667,5802.0,27707625,1,POINT (137156.9077276633 7536720.273432355),POINT (137043.7351078072 7537448.538676368),737.0063144383433,5938.240996294851,107.62869463643972,164.5547221598973
1354,26877816,1,276.08,234.0,151.88617886178858,9027.0,27707625,1,POINT (137127.8615169993 7536316.47449174),POINT (137043.7351078072 7537448.538676368),1135.1856988360946,5539.098308587911,223.01037336774388,225.28087023253028
1355,26877817,1,104.75999999999996,27.0,123.46111111111108,6782.0,27707625,1,POINT (137147.7563693977 7536875.159268647),POINT (137043.7351078072 7537448.538676368),582.7386790500167,6086.948387396237,63.44796284938546,286.3495963853229
1356,26877818,1,156.36,132.0,147.48188405797103,4314.0,27707625,1,POINT (137405.4408974171 7536363.549743068),POINT (137043.7351078072 7537448.538676368),1143.6922941159198,5658.180650332792,452.583945571045,377.88659474349413
1357,26877819,1,0.0,0.0,113.63452380952383,10839.0,27707625,1,POINT (137191.7261232535 7537029.148229158),POINT (137043.7351078072 7537448.538676368),444.73552575017976,6246.885064379043,103.01257784546468,309.3784239903795
1358,26877821,1,118.87999999999988,119.0,124.70866666666662,21087.0,27707625,1,POINT (137943.6817722714 7538676.560123416),POINT (137043.7351078072 7537448.538676368),1522.4784639820668,8029.696992967465,282.73947246207774,1281.6222708655364
1359,26877822,1,166.38000000000002,138.0,148.93055555555554,4599.0,27707625,1,POINT (137318.5906897699 7536204.853856957),POINT (137043.7351078072 7537448.538676368),1273.6944378345445,5481.352964650572,443.96056439535323,419.7044964218972
1360,26877823,1,146.14,115.0,119.38596491228068,3191.0,27707625,1,POINT (137795.938369757 7536660.998420732),POINT (137043.7351078072 7537448.538676368),1089.0497699991572,6062.145810189968,741.1311282294402,721.8403894443633
1361,26877824,1,283.41999999999996,222.0,172.55208333333337,7212.0,27707625,1,POINT (137654.6057518738 7536932.752330527),POINT (137043.7351078072 7537448.538676368),799.4989045262839,6275.419387289434,567.767081541772,682.9908451071893
1362,26877825,1,82.62000000000009,202.0,116.36833333333333,7646.0,27707625,1,POINT (136648.0561159159 7536721.113327761),POINT (137043.7351078072 7537448.538676368),828.0757830174139,5842.090018979867,379.7765097335666,209.58425977722337
1363,26877826,1,213.38000000000048,452.0,126.46920289855073,14935.0,27707625,1,POINT (136807.7927289783 7536633.300990896),POINT (137043.7351078072 7537448.538676368),848.6938729252181,5781.5180818200015,201.14391681137823,95.25396197260585
1364,26877827,1,157.30000000000044,440.0,101.9132231404959,18081.0,27707625,1,POINT (136442.3254686637 7536705.937556775),POINT (137043.7351078072 7537448.538676368),955.5888116104676,5800.003043246666,565.1862930679865,414.21687937273487
1365,26877829,1,131.87999999999997,140.0,131.6700680272109,8416.0,27707625,1,POINT (135681.8626846766 7535677.133373443),POINT (137043.7351078072 7537448.538676368),2234.406687269446,4734.269804361028,831.7868641599518,867.8875927345076
1366,26877830,1,150.5499999999999,94.0,98.81127450980392,4881.0,27707625,1,POINT (135569.9235678323 7535494.398820337),POINT (137043.7351078072 7537448.538676368),2447.6076140371483,4555.363524141533,620.4595073263547,860.1707947882692
1367,26877834,3,1.18,2.0,242.41666666666666,995.0,27707625,1,POINT (135388.8283706327 7535060.512143685),POINT (137043.7351078072 7537448.538676368),2905.40651708871,4135.171599573226,206.3912988921821,801.9035629401726
1368,26877836,1,118.02999999999994,148.0,126.8803418803419,6691.0,27707625,1,POINT (135040.3292753443 7535866.014929149),POINT (137043.7351078072 7537448.538676368),2553.0406068171774,4977.395490576106,801.1061498122948,1504.947932720426
1369,26877837,1,124.81000000000012,151.0,119.70512820512823,12576.0,27707625,1,POINT (134988.4022175352 7535584.495688635),POINT (137043.7351078072 7537448.538676368),2774.7161206060046,4707.640352935453,526.9284565789928,1425.483182873423
1370,26877838,1,333.80999999999966,354.0,123.05208333333336,18499.0,27707625,1,POINT (135062.9303699652 7536129.341656404),POINT (137043.7351078072 7537448.538676368),2379.888271944755,5234.801245547065,1063.4677491403388,1592.7637612601225
1371,26877839,1,239.0300000000002,238.0,120.08641975308645,17097.0,27707625,1,POINT (135218.7186700717 7536065.410884448),POINT (137043.7351078072 7537448.538676368),2289.9186637925004,5152.190837961928,1006.5395108350642,1427.5376737650922
1372,26877840,1,1024.4499999999987,465.0,135.03601694915253,20298.0,27707625,1,POINT (134863.7216427582 7535470.36658006),POINT (137043.7351078072 7537448.538676368),2943.7431189571303,4618.286856264249,447.4845274101414,1467.670483393166
1373,26877841,1,143.19,172.0,140.8081395348837,7724.0,27707625,1,POINT (134783.8927603778 7535790.728032263),POINT (137043.7351078072 7537448.538676368),2802.7171756962734,4948.13962956799,777.4044023811206,1694.9190583105906
1374,26877842,1,743.7999999999992,460.0,122.50333333333337,17359.0,27707625,1,POINT (134230.3702321851 7536285.606295262),POINT (137043.7351078072 7537448.538676368),3044.2459897994313,5561.948243377157,1428.3387798572364,2415.863559177271
1375,26877843,1,396.65000000000094,398.0,112.78060263653481,26555.0,27707625,1,POINT (135207.9216001761 7536337.427558999),POINT (137043.7351078072 7537448.538676368),2145.874914794097,5423.797857779524,1276.0765810063922,1486.858464973118
1376,26877844,1,773.2599999999991,576.0,131.36111111111111,15919.0,27707625,1,POINT (134354.7523274562 7536331.610777367),POINT (137043.7351078072 7537448.538676368),2911.7273781367494,5573.047625784792,1423.8270604159093,2325.025489823704
1377,26877845,1,186.94000000000017,298.0,134.56045751633982,18329.0,27707625,1,POINT (134170.525673889 7536153.016089704),POINT (137043.7351078072 7537448.538676368),3151.7790569316794,5452.098463080149,1336.1375505809833,2405.112137624248
1378,26877846,1,34.38999999999999,57.0,118.06249999999997,3451.0,27707625,1,POINT (134043.2434519415 7536432.43379236),POINT (137043.7351078072 7537448.538676368),3167.8729949643493,5756.770544318427,1642.4906014979754,2648.303249437953
1379,26877847,1,710.43,389.0,104.23417721518992,10959.0,27707625,1,POINT (133658.0927398953 7536420.152618154),POINT (137043.7351078072 7537448.538676368),3538.3826995011577,5872.979010506359,1841.747639260547,2982.9583954067707
1380,26877848,1,396.6200000000004,640.0,128.1113707165109,35830.0,27707625,1,POINT (133777.4349149285 7536971.794618593),POINT (137043.7351078072 7537448.538676368),3300.909245438788,6351.8392112351385,2243.5948172612143,3027.0217480293436
1381,26877849,1,308.61999999999995,284.0,124.18877551020412,8225.0,27707625,1,POINT (134292.960015255 7536752.856494039),POINT (137043.7351078072 7537448.538676368),2837.382122417578,5996.2802522008515,1840.262937524956,2476.492964505873
1382,26877850,1,1064.3599999999992,567.0,119.10381355932206,19387.0,27707625,1,POINT (133491.7530310587 7536396.522399085),POINT (137043.7351078072 7537448.538676368),3704.499280768119,5913.307049782568,1909.2574710548658,3119.615144774597
1383,26877851,1,193.46999999999997,173.0,156.7530864197531,5495.0,27707625,1,POINT (134388.911700301 7536707.583372984),POINT (137043.7351078072 7537448.538676368),2756.284108479294,5929.189821876582,1767.9910880145396,2373.679161842002
1384,26877852,1,86.03999999999999,30.0,177.25,678.0,27707625,1,POINT (133918.936051499 7535482.7073172),POINT (137043.7351078072 7537448.538676368),3691.7288734405665,4905.54416474383,905.6998371796536,2283.462900335175
1385,26877853,1,0.0,0.0,75.74999999999999,1162.0,27707625,1,POINT (137192.0515500173 7536793.783785375),POINT (137043.7351078072 7537448.538676368),671.3432313723351,6017.921305880834,122.88231257722659,244.92011505729715
1386,26877855,1,0.0,0.0,112.49358974358972,5641.0,27707625,1,POINT (137123.5255226332 7536779.045046249),POINT (137043.7351078072 7537448.538676368),674.2315856347791,5987.847645905899,59.35859270534884,191.37834311431726
1387,26877856,1,0.0,0.0,135.09420289855075,4578.0,27707625,1,POINT (137231.7987322937 7536877.492719382),POINT (137043.7351078072 7537448.538676368),601.2166097548246,6108.649245799092,147.19099412739632,335.3100160156505
1388,26877859,1,229.33000000000004,189.0,122.15972222222227,5965.0,27707625,1,POINT (137647.1142746119 7536331.074793274),POINT (137043.7351078072 7537448.538676368),1269.957459505858,5701.590376892804,690.3513415582502,609.4939648368927
1389,26877860,1,90.50999999999999,37.0,138.22222222222223,1057.0,27707625,1,POINT (137650.1849311931 7536430.354979688),POINT (137043.7351078072 7537448.538676368),1185.1073489221542,5796.477291942334,663.4746669723562,582.8791434658391
1390,26877861,1,76.14,47.0,120.81597222222224,7907.0,27707625,1,POINT (138031.2869873245 7538690.050015176),POINT (137043.7351078072 7537448.538676368),1586.3824000304164,8066.698401940219,290.4874192819286,1362.2932750467803
1391,26877862,1,263.43000000000006,190.0,139.8850574712644,5098.0,27707625,1,POINT (137291.573238359 7536279.903410814),POINT (137043.7351078072 7537448.538676368),1194.6263528202496,5546.000398768112,384.7188101488598,345.70984314570205
1392,26877863,1,15.9,8.0,295.75,369.0,27707625,1,POINT (137614.6288852337 7536150.739340152),POINT (137043.7351078072 7537448.538676368),1417.8162159420147,5520.633487795627,731.940108352226,670.9572576016025
1393,26877864,1,373.1699999999997,304.0,133.72480620155036,7842.0,27707625,1,POINT (137689.2963486476 7536530.06400759),POINT (137043.7351078072 7537448.538676368),1122.6508953646942,5903.47499858497,671.808081032125,608.4693871402193
1394,26877865,1,435.92000000000047,717.0,133.13364779874215,18529.0,27707625,1,POINT (136654.7472147436 7536628.228793333),POINT (137043.7351078072 7537448.538676368),907.8655655737482,5751.267153884419,339.97506910986607,236.45609044969936
1395,26877866,1,82.94000000000008,232.0,129.2450980392157,12222.0,27707625,1,POINT (136342.5832242231 7536644.887021329),POINT (137043.7351078072 7537448.538676368),1066.5223609939358,5728.701942821073,622.6218475482427,524.3615648750861
1396,26877867,1,44.089999999999996,71.0,133.98717948717947,6690.0,27707625,1,POINT (136110.4849760307 7536738.843007863),POINT (137043.7351078072 7537448.538676368),1172.4434955915342,5804.381364304708,871.0389972454682,736.303693042742
1397,26877868,1,135.18999999999988,191.0,115.52564102564102,10291.0,27707625,1,POINT (136100.6201401014 7536533.118863961),POINT (137043.7351078072 7537448.538676368),1314.3284502964268,5598.4296015811515,791.9790151845242,675.0150645928554
1398,26877870,1,52.359999999999985,51.0,170.76470588235296,4024.0,27707625,1,POINT (135886.1985248053 7535702.273326749),POINT (137043.7351078072 7537448.538676368),2095.0736531845364,4759.579149063823,842.1412685464054,737.2731312889568
1399,26877871,1,151.31,67.0,151.5049019607843,3729.0,27707625,1,POINT (135329.6841113361 7534986.045719408),POINT (137043.7351078072 7537448.538676368),3000.30704788349,4067.167574501161,115.93968385878127,804.147660729915
1400,26877872,1,73.69,90.0,118.46481481481482,6848.0,27707625,1,POINT (135293.8120189194 7535460.368563928),POINT (137043.7351078072 7537448.538676368),2648.594195610837,4542.577330943249,435.8817085458478,1095.864062190444
1401,26877874,1,228.17000000000024,224.0,136.7583333333333,14823.0,27707625,1,POINT (135174.6547655007 7535459.674078278),POINT (137043.7351078072 7537448.538676368),2729.2936294088013,4556.181579384882,400.61900335330824,1207.661358475657
1402,26877875,1,171.02000000000024,211.0,119.5031152647975,17579.0,27707625,1,POINT (135264.6928982232 7535840.865980571),POINT (137043.7351078072 7537448.538676368),2397.8329133391303,4924.0198903015025,791.7154620066075,1301.9282939996015
1403,26877876,1,135.92000000000013,153.0,118.95729166666668,13125.0,27707625,1,POINT (135197.3682274724 7535568.752812418),POINT (137043.7351078072 7537448.538676368),2634.893840575591,4661.422712484092,511.9277195312384,1226.5164255810482
1404,26877877,1,56.11000000000002,93.0,151.99739583333337,6419.0,27707625,1,POINT (134915.7578094747 7535850.051643869),POINT (137043.7351078072 7537448.538676368),2661.474812070593,4981.703084810769,801.0295120320003,1604.6837011601492
