,COD_ID,geometry,CTMT,UNI_TR_D,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,eu_dis_untrs,eu_dis_nfe,main_r_dist,secondary_r_dist,NODE,ENDNODE,g_degree,g_avg_ndeg,g_pagerank,dist_to_trs,COMP,R,X,impedancia,angulo_impedancia,GRU_TAR_2,GRU_TAR_3,DIC_above,FIC_above
986,26879915,POINT (-42.54976317373144 -22.33515264018217),80345445,26879915,14.729999999999995,7.375,0.5992677111716621,0.08411343073126787,80345241,1,POINT (134290.1351667197 7525766.589549351),POINT (135820.1031447104 7532486.422084862),0.31226981502749857,0.17808526525250276,0.12521223725978745,0.021994617772722644,27137808,27708176,0.0,0.14285714285714285,0.0951855384826007,0.19568782965409268,0.19107999954914007,0.12163611598168751,0.17635042365495257,0.13898982652437247,0.7348474585574116,0,0,0,0
987,26879916,POINT (-42.55823922376112 -22.32879830939441),80345445,26879916,11.831702127659574,7.223404255319148,0.2769232999014436,0.22672437429007875,80345241,1,POINT (133399.4553714148 7526450.295434834),POINT (135820.1031447104 7532486.422084862),0.29460432279700005,0.16800029665450733,0.11634208093047789,0.05987239436568726,27131959,27708176,0.0,0.14285714285714285,0.1015474536353102,0.19664579806638685,0.19200662695964876,0.11651147207127095,0.17626553637676676,0.13575933580418995,0.7559779936169583,0,0,0,0
988,26879917,POINT (-42.56770804349139 -22.33675092521497),80345445,26879917,33.25,13.0,0.18542234332425062,0.006345227370647449,80345241,1,POINT (132443.8782017614 7525545.693705163),POINT (135820.1031447104 7532486.422084862),0.34986327220827884,0.21007113359933635,0.16699425044829994,0.10485891347603156,27143571,27708176,0.0,0.42857142857142855,0.04133643097118039,0.21568489626259055,0.21042283988854846,0.1509718919317422,0.1958430993178107,0.16462746659015898,0.6799074159958489,0,0,1,1
989,26879918,POINT (-42.56581753185355 -22.33889772475015),80345445,26879918,36.86714285714286,14.285714285714285,0.505683145192682,0.026928048255062474,80345241,1,POINT (132644.4606125356 7525312.351760114),POINT (135820.1031447104 7532486.422084862),0.35564781993130146,0.2133990994063603,0.1627722175987054,0.0802224489751395,27156342,27708176,0.3333333333333333,0.28571428571428564,0.32938550554642343,0.22631335019010376,0.22070357212791003,0.16436711203541185,0.20618499933561768,0.176932170369176,0.6635081851265451,0,0,1,1
990,26879919,POINT (-42.54933274111306 -22.33368354635854),80345445,26879919,13.741999999999996,7.033333333333332,0.4944414168937328,0.12226313109553091,80345241,1,POINT (134330.6822500151 7525930.474217158),POINT (135820.1031447104 7532486.422084862),0.3045923531941926,0.17245534931095344,0.11864258142905683,0.021039388884544836,27138224,27708176,0.0,0.14285714285714285,0.09601212039770907,0.19660342907378225,0.19196564411574785,0.12684830271236658,0.1778430366664101,0.14282357269902873,0.7182429639962441,0,0,0,0
991,26879920,POINT (-42.56252211910049 -22.3252340416177),80345445,26879920,31.95,13.0,0.7821525885558583,0.011495828600524852,80345241,1,POINT (132948.4430283292 7526834.931629876),POINT (135820.1031447104 7532486.422084862),0.28713652503390097,0.16482663009965065,0.11691868323507511,0.10520039660735281,27158463,27708176,0.0,0.14285714285714285,0.09623525325304777,0.22244432257744784,0.21696112405562315,0.17637338999464353,0.2051788401974502,0.18476441670394556,0.6273962654490786,0,0,1,1
992,26879921,POINT (-42.566151390774 -22.32579418885069),80345445,26879921,27.52666666666667,11.0,0.11362397820163488,0.004798088598174768,80345241,1,POINT (132575.6382616634 7526763.986505676),POINT (135820.1031447104 7532486.422084862),0.29800634901151213,0.1740611465085791,0.12972693380895942,0.13844425373030125,27153011,27708176,0.0,0.42857142857142855,0.041245128980840484,0.22739173836583118,0.22174667963539504,0.18740797115717478,0.21070443696791016,0.19409163243056168,0.6112603956376162,0,0,1,1
993,26879922,POINT (-42.56804189072062 -22.33878668995374),80345445,26879922,45.67,16.5,0.5200272479564033,0.010516626845795306,80345241,1,POINT (132414.8002319257 7525319.224888885),POINT (135820.1031447104 7532486.422084862),0.3597199203851938,0.21703296891705773,0.16906574796078785,0.10130440803331792,27147678,27708176,0.3333333333333333,0.28571428571428564,0.3224639267588243,0.23311434702420678,0.22728206678847057,0.17517715264296824,0.21313454694208997,0.18644703545572883,0.6487179509737432,0,0,1,1
994,26879923,POINT (-42.5532165425094 -22.33857240219459),80345445,26879923,17.105,8.6,0.4370299727520436,0.04216442755865419,80345241,1,POINT (133942.9752900572 7525379.133354377),POINT (135820.1031447104 7532486.422084862),0.33315566278969594,0.1938610595439581,0.1310313290537021,0.0204936565772374,27137157,27708176,0.0,0.42857142857142855,0.056521426840435096,0.20646048287975793,0.2015002134462776,0.12179407878917607,0.18549210115153741,0.14236426910904362,0.7591960891614871,0,0,0,1
995,26879924,POINT (-42.56991323420834 -22.33847116191453),80345445,26879924,81.52,25.0,0.45694822888283376,0.009615761231444126,80345241,1,POINT (132221.0035475696 7525349.624840509),POINT (135820.1031447104 7532486.422084862),0.36235444961705254,0.21956611176056154,0.17520973050707883,0.11959817714303624,27157211,27708176,0.3333333333333333,0.14285714285714285,0.3494481201707639,0.2399573635188199,0.2339012063896255,0.18402634760715061,0.21982640275384793,0.19457911485231555,0.6398605527926782,0,0,1,1
996,26879925,POINT (-42.56899205234129 -22.32426589805272),80345445,26879925,25.29,10.0,0.8514986376021798,0.0060906349144177665,80345241,1,POINT (132278.6771177717 7526926.450649705),POINT (135820.1031447104 7532486.422084862),0.2986354396838468,0.1761383597120932,0.13527960542878642,0.1682548865267597,27153680,27708176,0.0,0.14285714285714285,0.09657245770017148,0.2345915476903931,0.22871093919234442,0.20346622939638942,0.2187456538078488,0.2077459234644703,0.5903647634573252,0,0,1,1
997,36614938,POINT (-42.51214115738844 -22.35524441110067),27117498,36614938,16.579999999999995,9.0,0.5447683923705722,0.049547608789314954,27707861,1,POINT (138221.5570216695 7523630.597431938),POINT (137875.8785324373 7531399.120387454),0.3524959076045552,0.25559823886961447,0.0003904018754266288,0.18736208226189266,40741490,27707908,0.3333333333333333,0.28571428571428564,0.33031874148938845,0.2587247062977937,0.2506266477160833,0.1640842748934593,0.23543629198844515,0.1866475984844962,0.7291612527274494,0,0,0,1
998,36623526,POINT (-42.61246709128318 -22.28087015683224),27117493,36623526,42.03625,14.625,0.593324250681199,0.036347969135560695,27707750,0,POINT (127679.8654049103 7531629.904596537),POINT (120066.7545232867 7533297.962636496),0.35329175205359975,0.269581137569091,0.038434388050277705,0.4113996858399307,27157487,27707766,0.0,0.14285714285714285,0.09782232878077202,0.3320396068736378,0.3211765619357086,0.19225398458251328,0.30176497893125354,0.22802869190071334,0.7734647132041051,0,0,1,1
999,36636417,POINT (-42.51662294409357 -22.29235104866194),27117500,36636417,5.285188679245283,1.1226415094339623,0.38404452213253815,0.33776585327640907,27707861,1,POINT (137596.7559370238 7530590.893182427),POINT (137875.8785324373 7531399.120387454),0.03769676379037893,0.06006189615832736,0.03223494996849086,0.24374652444512218,27134589,27707913,0.3333333333333333,0.14285714285714285,0.3695797590286518,0.051188704755941845,0.04995265612635219,0.03103263004893537,0.04691201618700611,0.03611120795018609,0.7612429008428931,0,0,0,0
1000,36645005,POINT (-42.6157382439248 -22.27504060024347),27117493,36645005,12.570999999999998,7.3,0.3317847411444141,0.12052015197211233,27707750,1,POINT (127326.9216759065 7532268.017689509),POINT (120066.7545232867 7533297.962636496),0.33233064038558857,0.28383181185009276,0.021254704062454707,0.42809152146455604,27148457,27707766,0.0,0.14285714285714285,0.10150762790574513,0.31917909552830454,0.30873679651880387,0.1701353408979998,0.2869168641186316,0.20924472665741747,0.8093050151378566,0,0,0,0
1001,36687983,POINT (-42.51021195691624 -22.26377800804858),27117495,36687983,0.5757446808510633,1.680851063829787,0.4878775581193112,0.18371783322235716,27707861,1,POINT (138184.3804260608 7533773.298853779),POINT (137875.8785324373 7531399.120387454),0.10769937481004972,0.12221011801546165,0.0801871624852999,0.016031190039512415,27144826,27707914,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.12421874996101201,0.12015479543563094,0.04483820429912406,0.10622929802380249,0.06774565750364253,0.9750296295049143,0,0,0,0
1002,36717994,POINT (-42.49502404072683 -22.31151481275833),27117498,36717994,34.92,15.0,0.46457765667574924,0.007461517371039129,27707861,0,POINT (139873.8344952189 7528518.598959835),POINT (137875.8785324373 7531399.120387454),0.1582527774730376,0.15709287280180928,0.08902407060134235,0.2124793319468456,27161423,27707908,0.3333333333333333,0.14285714285714285,0.38085035035536563,0.14019380645175455,0.13604585695428273,0.12926284087101708,0.13170709090154123,0.12984596888349065,0.5671723001646521,0,0,1,1
1003,36726582,POINT (-42.41980200815613 -22.2983237557367),27117484,36726582,1.2514285714285711,1.8571428571428568,0.4267029972752043,0.027221808781481338,27707534,0,POINT (147598.2011445591 7530158.519286487),POINT (151650.7712599388 7531499.6391658),0.19296206284972497,0.39356466153980435,0.3919354912955964,0.0005164800616709211,27152109,27707553,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.15877710112151058,0.15358253171204397,0.04191910047647617,0.1353614770193915,0.07977996848988773,1.107794105109023,0,0,0,0
1004,36739543,POINT (-42.51415164578179 -22.22137877950701),27117489,36739543,0.0,0.0,0.3613102920789713,0.3512984215267714,27707625,1,POINT (137668.6863148676 7538463.332306208),POINT (137043.7351078072 7537448.538676368),0.05301227057071995,0.2570311519542694,0.006826784209985913,0.08721317450693139,27145651,27707666,0.3333333333333333,0.42857142857142855,0.29197988317815926,0.03557365994087601,0.0351140909999188,0.03130556100840173,0.03405697100563628,0.0319958235394026,0.6063585404906445,0,0,0,0
1005,36872626,POINT (-42.54032439585416 -22.30505383496649),27117512,36872626,2.6579999999999973,3.5777777777777784,0.2924008477141991,0.1371665818025146,27708102,1,POINT (135185.0497535276 7529125.711011456),POINT (135820.1031447104 7532486.422084862),0.1543678269922257,0.062139412410461704,0.001958597768573661,0.026175348884247173,27143799,27756416,0.3333333333333333,0.14285714285714285,0.3027894387451294,0.08960859784135715,0.08679717409533796,0.03500186887305228,0.0773451537464045,0.050472712867298035,0.9432870190289531,0,0,0,0
1006,36949878,POINT (-42.50259606705481 -22.28463334115571),27117495,36949878,0.1916883116883118,0.987012987012987,0.3807494957358717,0.23843562727664408,27707861,1,POINT (139023.7224318563 7531479.971816672),POINT (137875.8785324373 7531399.120387454),0.05114266548733264,0.10801703908472325,0.09765770840874191,0.12002651007551059,27139934,27707914,0.3333333333333333,0.14285714285714285,0.37332471630340824,0.07942531776370164,0.07682683017904204,0.021677509279370066,0.06708028722054385,0.03988501506113706,1.0907760945195628,0,0,0,0
1007,36967046,POINT (-42.52661300278783 -22.22406962930989),27117485,36967046,0.7604958677685948,1.9173553719008265,0.3440381021010201,0.34556029924405623,27707625,1,POINT (136389.6285921608 7538135.158247752),POINT (137043.7351078072 7537448.538676368),0.041938009589407285,0.23914541481478546,0.02030315157261769,0.04874187082249784,27136028,27707668,0.3333333333333333,0.14285714285714285,0.3550450903155753,0.03308571676383335,0.03200328075147565,0.0200301405228372,0.02986282111899702,0.02313994875972235,0.7587473293650941,0,0,0,0
1008,36988516,POINT (-42.5343493451461 -22.30606452365879),27117512,36988516,8.111151515151521,5.909090909090909,0.37674510775328196,0.4858015745564216,27708102,1,POINT (135803.9392897055 7529028.143990105),POINT (135820.1031447104 7532486.422084862),0.15610211803490184,0.06223496145980802,0.025492576600288717,0.06316671404736851,61283968,27756416,0.0,0.14285714285714285,0.10725784755862844,0.11451590132246642,0.11256307357426928,0.05535820238111157,0.10227320078300892,0.07154421299490489,0.8563804252434317,0,0,0,0
1009,37302119,POINT (-42.48947230180522 -22.37288889650534),27117484,37302119,33.760000000000005,16.0,0.06253405994550407,0.002350084211350907,27707534,0,POINT (140604.0783062256 7521729.302967396),POINT (151650.7712599388 7531499.6391658),0.6695761607729652,0.3453984322758975,0.11632810791523301,0.39683736441470746,37302112,27707553,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.7570208390068599,0.9176494161960086,0.8427749871511242,0.9126638947171908,0.8627751157830156,0.5922081733692652,0,0,1,1
1010,37744265,POINT (-42.49951775334159 -22.17604123651381),27117485,37744265,42.13,15.0,0.2098092643051771,0.0021738278954995887,27707625,1,POINT (139062.7772965788 7543523.424843142),POINT (137043.7351078072 7537448.538676368),0.2899745942074884,0.4321602842702006,0.08710888359876318,0.25678385473864784,27155584,27707668,0.0,0.42857142857142855,0.05816459601378693,0.26869377094464214,0.27341016433903137,0.3367043707019431,0.2866216918237396,0.3234437730307211,0.48753208237759854,0,0,1,1
1011,38229492,POINT (-42.46988069154065 -22.25522800406907),27117495,38229492,8.775102040816332,6.6938775510204085,0.3765611966857587,0.14999412478947163,27707861,1,POINT (142323.4358582172 7534817.08591758),POINT (137875.8785324373 7531399.120387454),0.25393280655044503,0.25205337525324367,0.19331905891024306,0.03164315552219168,27157165,27707914,0.0,0.14285714285714285,0.10150762790574508,0.1890357481014174,0.18285123341102907,0.14829576513547763,0.17690457107621888,0.15670708394669333,0.639678604246484,0,0,0,0
1012,38272507,POINT (-42.29766429597043 -22.32035487417807),27117483,38272507,3.01,3.0,0.253133514986376,0.002115075790215816,27707534,0,POINT (160247.7331663918 7527997.489961017),POINT (151650.7712599388 7531499.6391658),0.4210271352921709,0.8207318552314561,0.8482268300901644,0.36288898159820554,38272500,27707554,0.0,0.14285714285714285,0.1015474536353102,0.438603137730815,0.4242537483915491,0.27819660826470033,0.392778418066604,0.314256712305994,0.720508966239165,0,0,0,0
1013,38950874,POINT (-42.52606437946747 -22.24316508000442),27117513,38950874,14.155545454545484,10.681818181818182,0.3682016348773842,0.33308526888880186,27708102,1,POINT (136495.595137371 7536019.94064153),POINT (135820.1031447104 7532486.422084862),0.16243295805136324,0.16937099839699063,0.01167880927559287,0.021145250711186593,27141657,27807944,0.0,0.14285714285714285,0.1004381899324237,0.11545463151727049,0.11397635415413841,0.11625478637986789,0.11107560201070098,0.11472265531977346,0.5391524059200679,0,0,0,1
1014,38959462,POINT (-42.41536025477188 -22.32378832746929),27117484,38959462,7.93,4.0,0.2822888283378747,0.006247307195174494,27707534,0,POINT (148120.245624863 7527346.629848436),POINT (151650.7712599388 7531499.6391658),0.2467313213698228,0.4272567758708867,0.3824967600954077,0.01537850879710852,27129506,27707553,0.0,0.42857142857142855,0.04016694037143809,0.1785940121784153,0.17275111048904684,0.06205464664616992,0.15387022485407512,0.0967715262953584,0.9954021016251468,0,0,0,0
1015,39075405,POINT (-42.47171034065963 -22.2694484583796),27117497,39075405,16.34,10.0,0.39414168937329697,0.026790960009400337,27707861,0,POINT (142170.8950122948 7533236.618561259),POINT (137875.8785324373 7531399.120387454),0.21128540039409785,0.22488476489205478,0.2268539118363753,0.11750897462011124,27152243,27707912,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.19099891961564072,0.18518882435016146,0.095763886283074,0.16991823979391404,0.1210181922758688,0.8353157592314044,0,0,0,1
1016,39165630,POINT (-42.44138598097823 -22.23842192153438),27117495,39165630,40.94,19.0,0.5836512261580382,0.004269319650620814,27707861,1,POINT (145220.820052962 7536746.985707374),POINT (137875.8785324373 7531399.120387454),0.412051058082373,0.3681177613529613,0.21068521156382744,0.08833168976894423,39165614,27707914,0.3333333333333333,0.14285714285714285,0.37719160171676924,0.3180988109783494,0.3076918546790826,0.3488310133156544,0.308949263197026,0.338109897563512,0.5039820094882496,0,0,1,1
1017,39792506,POINT (-42.52950164048826 -22.2313181128406),27117487,39792506,2.939393939393941,1.9090909090909087,0.49102468829989265,0.12694371548313815,27707625,1,POINT (136110.2719932575 7537324.783786617),POINT (137043.7351078072 7537448.538676368),0.04163397944648718,0.21152594408006123,0.03836471414909736,0.07198647406384044,27141560,27707670,0.0,0.14285714285714285,0.0864440787228199,0.06458778638182722,0.06322419466841186,0.04934370977682749,0.05990954252007545,0.05241849618165168,0.6527008840404049,0,0,0,0
1018,40217604,POINT (-42.35739689395143 -22.2587884659149),27117483,40217604,98.3,22.5,0.8252043596730243,0.01737103912890212,27707534,1,POINT (153936.7666446393 7534684.66186711),POINT (151650.7712599388 7531499.6391658),0.17712294151076863,0.6169505841353232,0.545075462889442,0.2928688152436303,27128837,27707554,0.0,0.42857142857142855,0.021605703488400685,0.16416766962406212,0.15879674177219294,0.2441124892119537,0.16718071175628357,0.22520354549187543,0.4043061778911002,0,0,1,1
1019,40994857,POINT (-42.32978613871927 -22.34313987450554),27117483,40994857,3.1700000000000013,3.0,0.3014791747761774,0.037562179311425324,27707534,1,POINT (156991.445897178 7525399.522225062),POINT (151650.7712599388 7531499.6391658),0.3675717061691972,0.7299465741579927,0.7104624438730388,0.0380827280535218,118248172,27707554,0.3333333333333333,0.14285714285714285,0.3764132955438195,0.3723582446541333,0.3601761306504095,0.11969416096762593,0.31712894583377454,0.19574385692983606,1.0246931905452072,0,0,0,0
1020,41398490,POINT (-42.65014550321234 -22.289188602472),27117493,41398490,63.58,20.0,0.709809264305177,0.0049155928087423134,27707750,0,POINT (123815.0837179336 7530614.26317201),POINT (120066.7545232867 7533297.962636496),0.20848553515027485,0.39773975885328483,0.14201070191685305,0.18561870834880664,41398477,27707766,0.0,0.14285714285714285,0.0816111785003511,0.47810321555701524,0.46246153725102673,0.44807444453743855,0.4647688379099596,0.4527191305346101,0.5728917913915904,0,0,1,1
1021,42729594,POINT (-42.52816857541939 -22.41531193100076),27117484,42729594,62.3,21.0,0.2028610354223433,0.003877638948728996,27707534,0,POINT (136725.4516449568 7516933.969896432),POINT (151650.7712599388 7531499.6391658),0.9473598422355963,0.46689831329334486,0.18835188922972884,0.7771972721316791,27159517,27707553,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.9695085481314001,0.9705061098831135,0.956547236340619,0.9697604298595645,0.9602373434853178,0.5620470010034362,0,0,1,1
1022,43240580,POINT (-42.3516068490768 -22.35872730821865),27117484,43240580,21.461666666666673,9.0,0.26244323342415987,0.031393208256629196,27707534,0,POINT (154780.2894773365 7523622.10258015),POINT (151650.7712599388 7531499.6391658),0.3843434307397606,0.6778238667876575,0.6236115575715254,0.0002137521638070755,27154651,27707553,0.3333333333333333,0.14285714285714285,0.36429719417830486,0.44391430803874493,0.42939115785729737,0.19350440483443704,0.38654624817481226,0.26188985464955494,0.8926760754113228,0,0,1,1
1023,44000649,POINT (-42.32216365053199 -22.35608524843542),27117483,44000649,12.8,7.0,0.20011677695601401,0.01386549684697035,27707534,1,POINT (157808.9537864656 7523982.225716821),POINT (151650.7712599388 7531499.6391658),0.4408044443751131,0.7692826184702873,0.7410861352414463,0.03759948821683015,44000630,27707554,0.0,0.14285714285714285,0.08801704395986909,0.40206519644765165,0.38891118648446565,0.16567916969961374,0.34776798111083,0.23119773414977737,0.916744046243863,0,0,0,0
1024,44700672,POINT (-42.43897567468758 -22.25951210629864),27117495,44700672,64.975,25.0,0.21934604904632146,0.005894794563471858,27707861,0,POINT (145522.7042688946 7534415.162997434),POINT (137875.8785324373 7531399.120387454),0.372686806394084,0.3434523384638128,0.2840718216357602,0.16517498467471567,44700635,27707914,0.0,0.14285714285714285,0.1015474536353102,0.4192081699394838,0.4054933085370224,0.5500735839593418,0.41759874798154,0.5165453254185715,0.44130191071367886,0,0,1,1
1025,45602413,POINT (-42.35961722745304 -22.31979192106024),27117483,45602413,59.51,18.0,0.3079019073569482,0.002252164035877952,27707534,0,POINT (153858.2516243515 7527918.772979437),POINT (151650.7712599388 7531499.6391658),0.19013732587039547,0.6099923377138361,0.603772164637394,0.33936424415385563,45602399,27707554,0.0,0.14285714285714285,0.1015474536353102,0.3629032970412218,0.35103051216173076,0.24950658970389958,0.3266034403289755,0.2730984108701401,0.683486461831398,0,0,1,1
1026,45907184,POINT (-42.3878361060514 -22.29870769880119),27117484,45907184,0.55,1.0,0.37384196185286106,0.006227723160079903,27707534,0,POINT (150895.9272314803 7530190.368890572),POINT (151650.7712599388 7531499.6391658),0.0675438930590064,0.5033723388565722,0.516496595183178,0.04966006984991762,45907154,27707553,0.3333333333333333,0.28571428571428564,0.37899632866386346,0.06406186691355456,0.061966011706273756,0.044667877395232966,0.05849890928548869,0.04884343193959067,0.6893720953632839,0,0,0,0
1027,46113316,POINT (-42.32579438180522 -22.31598312761918),27117483,46113316,1.54,3.0,0.023160762942779294,0.0005679370177431359,27707534,1,POINT (157336.5275473197 7528418.240840018),POINT (151650.7712599388 7531499.6391658),0.2929508367914851,0.7226014119038505,0.7401198858645414,0.3113798997460664,46113309,27707554,0.0,0.14285714285714285,0.09379259064066181,0.253188790691637,0.2449054378803264,0.08734219212406528,0.21706689208208796,0.13642659741196192,0.996184566560826,0,0,0,0
1028,48475030,POINT (-42.61206474808961 -22.25543055477624),27117493,48475030,18.49,11.0,0.23623978201634874,0.0019192354392699072,27707750,0,POINT (127653.9155564186 7534450.816929623),POINT (120066.7545232867 7533297.962636496),0.34785830672862167,0.29365552485598506,0.046619129402336534,0.37484586655115243,48475023,27707766,0.0,0.14285714285714285,0.1015474536353102,0.32118628288643514,0.31067831651069605,0.19819217352776666,0.2928967354349338,0.22847480480220003,0.7434967342509711,0,0,0,1
1029,48590978,POINT (-42.3327619072362 -22.32444847931384),27117483,48590978,1.04,2.0,0.2666485013623978,0.011182484039011398,27707534,1,POINT (156638.8181724766 7527464.201698986),POINT (151650.7712599388 7531499.6391658),0.29062963089003274,0.704016212703657,0.7062303353524889,0.22983734838646844,48590950,27707554,0.0,0.14285714285714285,0.09623525325304777,0.2599366890473757,0.2514325712382832,0.07695189582711945,0.22129738871279928,0.13377695861578795,1.0602838167180353,0,0,0,0
1030,48908662,POINT (-42.51843094743026 -22.23386698217541),27117489,48908662,0.03984126984126984,0.06349206349206349,0.31583409022101117,0.18636167796012693,27707625,1,POINT (137259.2601192896 7537068.887382377),POINT (137043.7351078072 7537448.538676368),0.01866156820199232,0.20857811062668774,0.006671460328122217,0.034593228213297376,27135699,27707666,0.3333333333333333,0.28571428571428564,0.36112992366418906,0.014946947184330907,0.014457941187495011,0.009201015953994692,0.013369943618700862,0.010477585673647366,0.7604494187342906,0,0,0,0
1031,48960191,POINT (-42.53759152882594 -22.28217987819875),27117515,48960191,0.2646875,1.015625,0.32879768392370584,0.17754886216756102,27708102,1,POINT (135407.4554289037 7531667.707808119),POINT (135820.1031447104 7532486.422084862),0.04050579513521555,0.02546484579937406,0.01194183361169679,0.10116740627865241,27137274,27864057,0.6666666666666667,0.23809523809523808,0.5849024313887511,0.026546244907049946,0.02621741070440501,0.014251509302089424,0.0236249218532557,0.017340034871217765,0.8132433666103522,0,0,0,0
1032,49806108,POINT (-42.53496679358261 -22.19508664173509),27117485,49806108,20.65,9.0,0.4419618528610354,0.0030551094747561787,27707625,0,POINT (135452.5131668735 7541327.525367763),POINT (137043.7351078072 7537448.538676368),0.1895034935483458,0.344991939057053,0.061882994710599465,0.34142330776454377,27161477,27707668,0.3333333333333333,0.14285714285714285,0.36164400219747916,0.17282040103424245,0.16716638945320722,0.09085102233562736,0.15367514444975988,0.11189642269640586,0.8117957522771608,0,0,1,1
1033,50454507,POINT (-42.32304155882082 -22.35483597679882),27117483,50454507,12.8,7.0,0.54141689373297,0.00374055070306686,27707534,1,POINT (157715.3968795337 7524118.6766832),POINT (151650.7712599388 7531499.6391658),0.43330727019771065,0.7649409612438904,0.7373756760639432,0.02822977090713262,50454500,27707554,0.3333333333333333,0.28571428571428564,0.3438092747110023,0.3972336341531806,0.38423769412273373,0.15825640161001847,0.3428138221059747,0.2253123966124448,0.9318499567089912,0,0,0,0
1034,50626321,POINT (-42.51827347164334 -22.21968123180335),27117485,50626321,3.264023437500004,4.8359375,0.23750425749318801,0.5482942305432611,27707625,1,POINT (137238.9411462892 7538641.601896556),POINT (137043.7351078072 7537448.538676368),0.053791610660555725,0.25975886360485095,0.0006232705420890372,0.07187840523856642,27155447,27707668,0.0,0.7142857142857142,0.01730529121267177,0.04137135004727708,0.040017840329150574,0.011192538803018393,0.034964290709994815,0.02074766786017738,1.0945461007012371,0,0,0,0
1035,26877770,POINT (-42.54853995725318 -22.25513424524917),80345444,26877770,10.437946428571443,5.7142857142857135,0.39560626702997276,0.3694332380243625,80345241,1,POINT (134207.6017389217 7534638.986802885),POINT (135820.1031447104 7532486.422084862),0.12113594331531673,0.13231077540750313,0.002276316383087956,0.16353156351275455,27140766,27708175,0.0,0.14285714285714285,0.09432002256959776,0.1031893321563835,0.10853538683930798,0.06961498801703551,0.1006504504479932,0.07942497737533058,0.7350933552423046,0,0,0,0
1036,26877771,POINT (-42.54741400695082 -22.25574020304788),80345444,26877771,2.8199999999999967,2.0,0.41818346957311525,0.15440053268575457,80345241,1,POINT (134325.3510844093 7534574.549373122),POINT (135820.1031447104 7532486.422084862),0.1156066878604235,0.12882295167014102,0.0024533525210648083,0.15191099912323291,27140368,27708175,0.3333333333333333,0.14285714285714285,0.34089416663672856,0.10165890825037062,0.10659292554534734,0.05768519754008989,0.10004091294982302,0.07198562450002485,0.8252783620032466,0,0,0,0
1037,26879908,POINT (-42.55645077438368 -22.33286117120605),80345445,26879908,3.1681250000000007,2.0625,0.36440735694822884,0.047726293525518,80345241,1,POINT (133594.5213696822 7526004.310547838),POINT (135820.1031447104 7532486.422084862),0.3105293760073441,0.1785541118906942,0.12692914448102502,0.03751296976543785,27150582,27708176,0.0,0.14285714285714285,0.0827576117665465,0.18677175174924293,0.18245562104684782,0.10723413164671165,0.16681584257233192,0.12661694134203078,0.769959320987107,0,0,0,0
1038,26878079,POINT (-42.64588648397404 -22.24675099806007),27117493,26878079,5.94,4.0,0.41539509536784736,0.010183698249187263,27707750,0,POINT (124140.8562381833 7535329.120547519),POINT (120066.7545232867 7533297.962636496),0.2058629183754814,0.41337087747960166,0.02358693052470363,0.06466815665476339,27131819,27707766,0.0,0.14285714285714285,0.08786123562347142,0.16866507081784962,0.16314700548520814,0.11556847477450741,0.15562553445713947,0.12792027303327916,0.6987148253921007,0,0,0,0
1039,26878080,POINT (-42.65285237353817 -22.23964675049712),27117493,26878080,3.5,2.0,0.3831451926819773,0.023853354745211705,27707750,0,POINT (123403.0036528861 7536099.275851913),POINT (120066.7545232867 7533297.962636496),0.19694870192393776,0.44573887074690155,0.01791057971914163,0.032306460302430444,27155318,27707766,0.0,0.14285714285714285,0.10150762790574513,0.15621447573312192,0.1511037454626522,0.08494063612849181,0.14138674552825825,0.10374132956352042,0.8039949673534936,0,0,0,0
1040,26878081,POINT (-42.64366540943104 -22.23631760777135),27117493,26878081,10.599999999999998,2.65,0.43559945504087183,0.08199835494105205,27707750,0,POINT (124342.1741619829 7536491.191009279),POINT (120066.7545232867 7533297.962636496),0.2415190240180807,0.4225220319189223,0.004764688811831023,0.038199180910013994,27147881,27707766,0.3333333333333333,0.0,0.5121485675137423,0.1620849516766417,0.15678216225822292,0.07963767476162878,0.14563375883864116,0.10233925205344145,0.8505169984486756,0,0,0,0
1041,26878082,POINT (-42.64731222867636 -22.23397779393997),27117493,26878082,1.68,1.0,0.8032697547683924,0.006286475265363676,27707750,0,POINT (123959.5698912042 7536741.486345546),POINT (120066.7545232867 7533297.962636496),0.23519728145790325,0.43765969499332313,0.02019807821442342,0.00018894617993683713,27129233,27707766,0.3333333333333333,0.14285714285714285,0.3602687890765822,0.1625520336392832,0.15723396311510224,0.07169259167606584,0.1449733738621675,0.09774330212994388,0.8996733118519309,1,0,0,0
