,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,EUC_DIST_UNTRS,EUC_DIST_CENT,EUC_DIST_PRIMARY,EUC_DIST_SECONDARY,TIEMPO_MIN,DISTANCIA_KM
1818,26880347,1,11.742857142857142,2.142857142857143,122.46428571428571,1381.0,27708102,1,POINT (136080.5069058093 7533659.661230615),POINT (135820.1031447105 7532486.422084862),1201.7904193001245,2651.139374947826,74.40087551715276,89.34939780118984,0.0,0.0
1819,26880348,3,5.38,1.0,31.791666666666664,152.0,27708102,1,POINT (136100.8196023916 7533778.660058558),POINT (135820.1031447105 7532486.422084862),1322.3769168712768,2770.424913971295,77.01316217693815,134.40029816304988,5.466666666666668,2.5269999999999997
1820,26880349,3,3.3625,0.625,71.38541666666667,1436.0,27708102,1,POINT (136084.7994847333 7533854.147109451),POINT (135820.1031447105 7532486.422084862),1393.102973691038,2845.662097360714,50.078322647131856,173.97931546880113,0.0,0.0
1821,26880352,1,0.07959183673469387,0.02040816326530612,134.02040816326533,9492.0,27708102,1,POINT (135580.8680241419 7534033.451516941),POINT (135820.1031447105 7532486.422084862),1565.417997415259,3061.0125344515977,8.802221839013946,347.3799130200891,0.0,0.0
1822,26880353,1,0.03898876404494382,0.011235955056179775,143.91104868913857,16701.0,27708102,1,POINT (135505.8275661356 7534333.965589032),POINT (135820.1031447105 7532486.422084862),1874.0827460617757,3369.5989713754225,175.05725814060105,439.7028389981941,6.666666666666668,2.8989999999999996
1823,26880354,1,0.865,0.5,81.70833333333333,196.0,27708102,1,POINT (135462.173778268 7534146.929231942),POINT (135820.1031447105 7532486.422084862),1698.6457596754747,3192.9220415384025,9.926787674918508,493.71469672255716,0.0,0.0
1824,26880356,1,0.05102564102564103,0.02564102564102564,102.98931623931624,6071.0,27708102,1,POINT (135357.6881324266 7534432.25144124),POINT (135820.1031447105 7532486.422084862),2000.0198818331207,3492.972013527541,91.00072835452735,586.9929440492486,7.366666666666666,3.1039999999999996
1825,26880357,3,1.2481818181818183,1.0909090909090908,119.06060606060606,1989.0,27708102,1,POINT (135281.1742812168 7534467.274609614),POINT (135820.1031447105 7532486.422084862),2052.8568008320035,3543.130341195153,6.855558628517076,666.292120278974,5.416666666666668,3.065
1826,26880358,1,0.9759459459459437,1.972972972972973,128.54879879879877,18738.0,27708102,1,POINT (135686.2271732407 7528890.241151056),POINT (135820.1031447105 7532486.422084862),3598.671988999219,2149.5524173430645,522.3785880586827,532.3259295289206,0.0,0.0
1827,26880359,1,2.558461538461539,3.9316239316239314,117.67735042735042,18190.0,27708102,1,POINT (135756.2715520164 7528690.698932061),POINT (135820.1031447105 7532486.422084862),3796.259833696639,2336.5998295775025,615.7922300720028,613.7117558472805,10.55,4.563
1828,26880361,1,1.5764705882352947,2.9901960784313726,125.74836601307186,16648.0,27708102,1,POINT (135819.0105573783 7528775.330422768),POINT (135820.1031447105 7532486.422084862),3711.0918229290237,2245.332739338548,660.0194047345587,663.2322300687961,10.15,4.538
1829,26880362,1,4.190869565217385,3.967391304347826,118.49184782608701,13993.0,27708102,1,POINT (135867.3916829355 7528667.076640651),POINT (135820.1031447105 7532486.422084862),3819.6381802558735,2348.7681571039057,729.149798974363,727.3063154223858,10.583333333333334,4.637
1830,26880363,1,1.5395535714285729,2.9642857142857144,126.1830357142857,19038.0,27708102,1,POINT (135824.8613281933 7528829.651560611),POINT (135820.1031447105 7532486.422084862),3656.773619920024,2190.6978688823046,660.988945443185,667.1235187394797,10.116666666666667,4.4719999999999995
1831,26880365,1,3.4556209150326733,1.9934640522875817,126.83660130718957,25770.0,27708102,1,POINT (135841.5132178931 7529090.739160631),POINT (135820.1031447105 7532486.422084862),3395.7504197380545,1929.3117686301134,698.9497959542354,733.0921602842857,10.433333333333334,4.313
1832,26880366,1,0.1300000000000001,1.0,130.23701298701297,12474.0,27708102,1,POINT (135605.4762953302 7529157.468862962),POINT (135820.1031447105 7532486.422084862),3335.8648410983174,1903.9779822287264,471.86877305548023,556.8510098324476,7.916666666666668,3.9530000000000003
1833,26880367,1,0.16585937499999978,1.0078125,126.42122395833339,21550.0,27708102,1,POINT (135634.7965151048 7528949.293835916),POINT (135820.1031447105 7532486.422084862),3541.9789378923315,2100.94847994811,477.39109975187426,492.6311012169279,8.9,4.186
1834,26880368,1,0.14500000000000016,1.0,125.62115384615386,21855.0,27708102,1,POINT (135673.7835304004 7529278.380614892),POINT (135820.1031447105 7532486.422084862),3211.3765743966783,1770.8592062769349,553.4109521552494,685.5275207511322,8.116666666666667,3.986
1835,26880369,1,1.6842105263157954,2.9330143540669855,122.15629984051034,33264.0,27708102,1,POINT (135766.7373849346 7528402.64471809),POINT (135820.1031447105 7532486.422084862),4084.126036948188,2621.4572371816607,757.0120082063825,735.5145942274773,12.166666666666664,4.939
1836,26880370,1,0.1667307692307693,0.9807692307692307,119.02644230769228,15803.0,27708102,1,POINT (135454.2691075813 7529156.459008165),POINT (135820.1031447105 7532486.422084862),3349.998303714801,1945.851672378088,321.5039118600462,443.7103199690198,0.0,0.0
1837,26880371,1,0.15779661016949165,0.9576271186440678,112.22951977401128,17346.0,27708102,1,POINT (135458.9760386706 7529289.864322687),POINT (135820.1031447105 7532486.422084862),3216.892027041496,1817.7868993067318,341.17075716933977,525.7757023171902,7.2,3.733
1838,26880372,1,0.2179591836734694,1.0136054421768708,126.70634920634924,25714.0,27708102,1,POINT (135692.2873017949 7529392.30179718),POINT (135820.1031447105 7532486.422084862),3096.7591518151544,1655.620970334094,584.9285489679777,636.7476905614699,9.233333333333333,3.81
1839,26880373,1,1.0366265060240962,1.0602409638554218,126.47188755020079,15346.0,27708102,1,POINT (135350.3035504494 7529352.649294367),POINT (135820.1031447105 7532486.422084862),3168.792129694955,1798.0122619132853,240.65805891846713,410.48149801951126,6.866666666666666,3.608
1840,26880374,1,3.2489880952381016,1.9821428571428572,111.25049603174605,24485.0,27708102,1,POINT (135519.3781473699 7529483.581045439),POINT (135820.1031447105 7532486.422084862),3017.86179803978,1614.969270781129,424.24519806043645,441.3593171194809,0.0,0.0
1841,26880375,1,3.727592592592597,1.9814814814814814,115.47916666666667,16313.0,27708102,1,POINT (135470.4101988509 7529455.589815957),POINT (135820.1031447105 7532486.422084862),3050.9391011006464,1657.9232046878008,372.2676587732597,416.16428754896106,8.133333333333333,3.86
1842,26880378,1,0.67,1.0,158.75000000000003,1060.0,27708102,1,POINT (135974.7274341201 7533750.612975113),POINT (135820.1031447105 7532486.422084862),1273.611902373849,2742.9708403224026,5.661242003231456,214.91648514000312,3.35,1.8559999999999999
1843,26880379,1,0.6633333333333337,0.9666666666666667,87.86944444444444,3983.0,27708102,1,POINT (135987.1511572404 7533538.761630995),POINT (135820.1031447105 7532486.422084862),1065.5156305025419,2530.865482540795,0.7842453373170953,38.81281393840899,4.566666666666666,2.7089999999999996
1844,26880381,1,5.512142857142857,1.0714285714285714,105.6547619047619,2142.0,27708102,1,POINT (136035.9682175517 7533595.79069024),POINT (135820.1031447105 7532486.422084862),1130.1753988957416,2587.141025904005,39.72758199523177,48.96507196596979,0.0,0.0
1845,26880382,3,5.38,1.0,60.583333333333336,86.0,27708102,1,POINT (136098.5094881937 7533962.867358799),POINT (135820.1031447105 7532486.422084862),1502.4648877833195,2954.565416330829,28.199830211278428,148.12963731349456,3.966666666666667,2.261
1846,26880383,1,8.850666666666664,1.8,128.7,5215.0,27708102,1,POINT (136167.2927077539 7533744.240920171),POINT (135820.1031447105 7532486.422084862),1304.855859910895,2738.0390835116073,147.8211177072129,59.74812511909736,5.35,2.6180000000000003
1847,26880384,1,0.030547945205479453,0.0136986301369863,129.54680365296804,12427.0,27708102,1,POINT (135838.3720606164 7534081.743012766),POINT (135820.1031447105 7532486.422084862),1595.4255282829138,3080.369748474252,107.7818247673539,118.9625525098822,0.0,0.0
1848,26880385,1,0.0,0.0,140.79729729729723,7093.0,27708102,1,POINT (135686.908088307 7534162.86792826),POINT (135820.1031447105 7532486.422084862),1681.7287500948423,3175.072207857353,171.58642066359488,285.03015775585453,5.133333333333334,2.542
1849,26880390,3,0.0,0.0,67.33333333333333,1454.0,27708102,1,POINT (135335.9701633046 7534726.871627282),POINT (135820.1031447105 7532486.422084862),2292.1603119796987,3786.2279812996953,6.263103404469925,682.9691704291836,0.0,0.0
1850,26880391,1,0.0,0.0,109.55555555555554,1367.0,27708102,1,POINT (135554.1572515966 7534504.15966152),POINT (135820.1031447105 7532486.422084862),2035.188479311308,3530.5422460232253,268.92955504460616,402.5368732455994,6.7666666666666675,3.6239999999999997
1851,26880392,1,5.572666666666667,0.8666666666666667,123.16666666666669,2696.0,27708102,1,POINT (135883.1592681159 7532500.94802692),POINT (135820.1031447105 7532486.422084862),64.70763240585791,1501.6184809795127,39.52458798921109,402.03063711322756,0.0,0.0
1852,26880393,1,6.187358490566031,0.9622641509433962,123.71698113207555,18256.0,27708102,1,POINT (135887.8478438804 7532534.188201984),POINT (135820.1031447105 7532486.422084862),82.89117088407369,1534.1515205327962,37.58033995861927,368.55086340324493,0.0,0.0
1853,26880395,1,6.349625000000005,0.9875,118.65937500000007,12443.0,27708102,1,POINT (136126.3885626075 7532580.730135455),POINT (135820.1031447105 7532486.422084862),320.4758424949936,1573.8664969011768,261.80859139706683,386.57459602381437,2.3666666666666667,0.469
1854,26880396,1,8.525274725274741,4.483516483516484,139.99450549450546,16856.0,27708102,1,POINT (136011.5610629698 7532647.281462723),POINT (135820.1031447105 7532486.422084862),250.06373969455464,1639.0548737980637,135.65414542286436,273.703788849174,0.0,0.0
1855,26880397,3,0.55,1.0,214.75,260.0,27708102,1,POINT (135859.6635596266 7532058.435390094),POINT (135820.1031447105 7532486.422084862),429.81116473031557,1066.9625866476365,136.0184532564601,845.1354958542123,2.9,0.92
1856,26880398,1,0.0,0.0,109.07539682539685,3260.0,27708102,1,POINT (135874.4452657823 7532039.851755846),POINT (135820.1031447105 7532486.422084862),449.8645628187481,1046.0941653098275,154.20627884942493,862.9263050977388,0.0,0.0
1857,26880399,1,0.0,0.0,124.51309523809526,11986.0,27708102,1,POINT (135854.5056159112 7532289.466736242),POINT (135820.1031447105 7532486.422084862),199.9373386209155,1295.6961078007362,50.27040243122278,615.154785180057,0.85,0.22399999999999998
1858,26880400,3,0.0,0.0,116.04166666666666,687.0,27708102,1,POINT (136009.3973728475 7531819.850590771),POINT (135820.1031447105 7532486.422084862),692.9284678385449,812.2040033980873,273.861890529074,1086.5681747772062,0.0,0.0
1859,26880402,1,0.0,0.0,119.40942028985509,3851.0,27708102,1,POINT (136034.5396648221 7531741.721608356),POINT (135820.1031447105 7532486.422084862),774.9592381970191,733.2060116476666,288.58634828402955,1166.7855597659122,3.033333333333333,0.987
1860,26880405,1,0.5,1.0,86.75,159.0,27708102,1,POINT (136010.5663048232 7531689.68539742),POINT (135820.1031447105 7532486.422084862),819.1859156971597,682.1685324932586,257.83429806162565,1216.354020142799,3.95,1.432
1861,26880406,1,0.04371428571428571,0.014285714285714285,130.53214285714287,11954.0,27708102,1,POINT (135820.9535347768 7532327.196531568),POINT (135820.1031447105 7532486.422084862),159.22782415536005,1338.3502167924173,9.896388395556091,581.8589742472421,0.06666666666666668,0.079
1862,26880407,1,4.341320754716978,2.9245283018867925,114.88207547169814,8212.0,27708102,1,POINT (135910.0457029882 7532681.308462662),POINT (135820.1031447105 7532486.422084862),214.64008023029203,1678.51032918576,29.424705202675923,220.68324437838265,0.0,0.0
1863,26880408,1,6.225873015873021,0.9682539682539683,131.74338624338625,10952.0,27708102,1,POINT (135929.0151630779 7532556.858774946),POINT (135820.1031447105 7532486.422084862),129.70410577461226,1552.9325945127352,73.84871696901031,345.5797947119126,1.0333333333333334,0.268
1864,26880409,1,4.348235294117647,3.764705882352941,116.04411764705881,2824.0,27708102,1,POINT (135916.4561795245 7532721.628364832),POINT (135820.1031447105 7532486.422084862),254.1769097598706,1718.1797349980488,28.35944607531199,180.4311089503677,1.1666666666666667,0.308
1865,26880410,1,0.0,0.0,117.67156862745104,8144.0,27708102,1,POINT (135837.0763929401 7532173.586352015),POINT (135820.1031447105 7532486.422084862),313.29584565018405,1184.2978421250994,59.90182427478679,732.1802743494961,0.0,0.0
1866,26880411,1,0.0,0.0,123.12384259259255,12366.0,27708102,1,POINT (135826.7394700751 7532106.066084386),POINT (135820.1031447105 7532486.422084862),380.41389027326096,1119.9700270383787,91.45913636918137,800.4082815433202,1.8166666666666669,0.665
1867,26880412,1,0.0,0.0,95.09166666666675,18792.0,27708102,1,POINT (135889.4001216238 7532016.407232536),POINT (135820.1031447105 7532486.422084862),475.0958139330278,1020.5235314703507,173.56336084297192,885.8529570567478,2.6,0.868
1868,26880413,3,0.0,0.0,55.99358974358973,5659.0,27708102,1,POINT (135900.1560143887 7531997.80385666),POINT (135820.1031447105 7532486.422084862),495.1325427354217,1000.4844473387642,187.82265251956784,904.2534066985622,2.5166666666666666,0.833
1869,26880414,3,0.0,0.0,79.2278287461774,12361.0,27708102,1,POINT (135922.58840701 7531962.6371017),POINT (135820.1031447105 7532486.422084862),533.7170950751106,962.4930766756128,209.18795254605115,939.4176389429144,2.3833333333333333,0.805
1870,26880415,1,3.9599999999999973,2.712328767123288,106.84474885844747,11113.0,27708102,1,POINT (136086.9015691007 7532717.384996384),POINT (135820.1031447105 7532486.422084862),352.8813763232927,1709.0803123808937,197.0966848292693,254.73496553056182,0.0,0.0
1871,26880416,1,4.394927536231881,2.971014492753623,106.89251207729468,10739.0,27708102,1,POINT (136156.9572438401 7532769.249166185),POINT (135820.1031447105 7532486.422084862),439.8429742872873,1763.7696974332566,256.9919439363613,279.16514830222,3.7666666666666666,0.802
1872,26880417,3,1.8700000000000003,1.0,81.31818181818181,5019.0,27708102,1,POINT (135966.5724446566 7531889.263615256),POINT (135820.1031447105 7532486.422084862),614.8589217447427,884.5700036627592,243.19688746287204,1014.227582200836,3.8666666666666663,1.131
1873,26880418,3,0.51,0.75,137.72916666666666,793.0,27708102,1,POINT (136036.2376182677 7531648.637736781),POINT (135820.1031447105 7532486.422084862),865.2148430018148,640.1073566021221,277.6369534043448,1259.5548564769076,3.8,1.383
1874,26880421,3,0.0,0.0,138.38333333333333,1214.0,27708102,1,POINT (135940.0302170977 7531801.066574534),POINT (135820.1031447105 7532486.422084862),695.7691271019916,800.0490562790866,202.3384167611621,1101.2941869795454,2.6333333333333333,0.851
1875,26880422,1,0.06131147540983607,0.03278688524590164,122.3360655737705,20588.0,27708102,1,POINT (135897.205168301 7531870.479549821),POINT (135820.1031447105 7532486.422084862),620.7494893387801,875.3289490607041,171.73140373264332,1031.6054271937874,0.0,0.0
1876,26880424,1,0.009328859060402685,0.006711409395973154,78.1963087248322,17582.0,27708102,1,POINT (136046.4177764934 7531392.625739429),POINT (135820.1031447105 7532486.422084862),1116.9640808199977,383.9573256747363,253.18703942477492,1515.391651604301,3.716666666666667,1.581
1877,26880425,1,0.0,0.0,55.158333333333324,793.0,27708102,1,POINT (136034.0443589924 7531323.191576444),POINT (135820.1031447105 7532486.422084862),1182.740909449133,314.9346241818903,230.12215777738996,1531.342670561236,3.55,1.51
1878,26880427,1,0.029894736842105262,0.042105263157894736,123.02017543859648,16866.0,27708102,1,POINT (136033.0300995212 7531275.904465638),POINT (135820.1031447105 7532486.422084862),1229.101620915581,267.7886901102155,221.8873878905835,1521.9713493222343,3.3,1.443
1879,26880428,1,0.0,0.0,106.74112021857923,18511.0,27708102,1,POINT (136026.0977983325 7531223.544087345),POINT (135820.1031447105 7532486.422084862),1279.568143529231,216.24253891248665,207.04582862330295,1507.4916232341222,4.366666666666666,1.5959999999999999
1880,26880429,3,0.0,0.0,114.55555555555556,515.0,27708102,1,POINT (136010.3466270692 7531090.702584382),POINT (135820.1031447105 7532486.422084862),1408.625396122296,91.34502299407642,183.72044138475349,1480.4405170861987,4.266666666666667,1.578
1881,26880430,1,0.4041904761904766,1.980952380952381,123.42063492063491,18834.0,27708102,1,POINT (135665.434928494 7532359.076451997),POINT (135820.1031447105 7532486.422084862),200.34761620099567,1404.233217094215,75.5848055907668,596.0169200371539,2.05,0.43700000000000006
1882,26880432,1,1.3108800000000014,2.96,139.30866666666662,25200.0,27708102,1,POINT (135655.9723711362 7532269.554859813),POINT (135820.1031447105 7532486.422084862),271.9748226115694,1321.1684193942401,67.758007936351,682.0547766225606,0.0,0.0
1883,26880433,1,1.41,3.0,110.0625,3236.0,27708102,1,POINT (135661.9664888243 7532244.752351399),POINT (135820.1031447105 7532486.422084862),288.8104257247745,1295.7088280075338,56.85969612216902,702.9650791906108,2.3666666666666667,0.556
1884,26880434,1,0.371578947368421,1.894736842105263,153.07456140350877,4408.0,27708102,1,POINT (135643.8736977474 7532195.954659475),POINT (135820.1031447105 7532486.422084862),339.747175393856,1254.9892086526067,66.55462051412064,755.0075341893643,2.45,0.583
1885,26880435,1,3.20576271186441,4.016949152542373,100.10734463276837,8500.0,27708102,1,POINT (135639.4239569469 7532156.714058002),POINT (135820.1031447105 7532486.422084862),375.96855169919394,1219.4257022212084,64.31664314407993,793.3390797876401,0.0,0.0
1886,26880437,3,0.74,1.5555555555555556,15.796296296296298,583.0,27708102,1,POINT (135551.199277613 7531906.804411612),POINT (135820.1031447105 7532486.422084862),638.9569131668221,1027.608850571441,129.9922371566163,1058.3534337216254,4.083333333333333,1.121
1887,26880439,1,0.1500000000000002,1.0,100.71744791666667,8801.0,27708102,1,POINT (135618.0775865173 7531887.427412221),POINT (135820.1031447105 7532486.422084862),632.1462995349981,979.4020495672092,66.13046208267558,1056.1024734403002,3.3833333333333333,0.914
1888,26880441,1,10.445238095238095,8.785714285714286,123.70436507936509,6980.0,27708102,1,POINT (135436.1838123525 7532355.973138265),POINT (135820.1031447105 7532486.422084862),405.47624027369477,1480.7569009233032,300.1614575613737,713.4550806639877,4.2,1.046
1889,26880442,1,9.819090909090912,8.181818181818182,136.49242424242428,4100.0,27708102,1,POINT (135376.1556280613 7532253.423139503),POINT (135820.1031447105 7532486.422084862),501.3760126666091,1415.6957229238005,340.0849079262769,831.7534325865103,0.0,0.0
1890,26880443,1,1.344339622641513,1.9886792452830189,114.58207547169809,41129.0,27708102,1,POINT (135359.7927375464 7531581.674936874),POINT (135820.1031447105 7532486.422084862),1015.1123448845491,897.4882823771195,363.37817702502275,995.8913926577817,4.55,1.7469999999999999
1891,26880445,1,0.1480263157894739,0.9868421052631579,100.38596491228071,10136.0,27708102,1,POINT (135318.2100258718 7531493.880515406),POINT (135820.1031447105 7532486.422084862),1112.2209626853858,878.4995447826304,415.3846105936177,913.9584930256781,4.716666666666667,1.82
1892,26880446,1,0.16241379310344795,0.9862068965517241,122.383908045977,24664.0,27708102,1,POINT (135346.9952758805 7531424.910411686),POINT (135820.1031447105 7532486.422084862),1162.169560709284,817.4701060119771,396.45742115482375,906.7082151919432,4.8,1.864
1893,26880447,1,0.15000000000000022,1.0,141.82142857142858,13085.0,27708102,1,POINT (135247.6316046483 7531429.97396307),POINT (135820.1031447105 7532486.422084862),1201.584910949036,906.7474658618354,494.0390026544598,820.915111913278,0.0,0.0
1894,26880450,1,7.02194444444444,2.888888888888889,120.69444444444447,6046.0,27708102,1,POINT (135067.619190724 7531070.237160144),POINT (135820.1031447105 7532486.422084862),1603.6869526206597,984.8766555270939,625.4046486936247,538.0016849851155,5.883333333333334,2.332
1895,26880451,1,6.964361702127673,5.882978723404255,118.00265957446807,15174.0,27708102,1,POINT (135250.4485733719 7531157.639681099),POINT (135820.1031447105 7532486.422084862),1445.7416806602218,813.8682321989577,530.3779474467649,730.6394620751506,6.4833333333333325,2.513
1896,26880452,1,0.14666666666666678,0.9777777777777777,144.3685185185185,8286.0,27708102,1,POINT (134960.2999059979 7530922.733632701),POINT (135820.1031447105 7532486.422084862),1784.4840107787447,1093.6541998264547,616.2502838505459,442.13170657882085,6.4,2.531
1897,26880453,1,6.86192052980134,5.788079470198675,123.65066225165565,25653.0,27708102,1,POINT (135403.4921309517 7531313.971962143),POINT (135820.1031447105 7532486.422084862),1244.2684706486864,715.4771046614262,357.1654595847311,917.6089289654446,7.633333333333334,2.755
1898,26880454,3,0.0,0.0,79.67307692307692,5406.0,27708102,1,POINT (136066.380903844 7531580.26328194),POINT (135820.1031447105 7532486.422084862),939.0295579790304,571.7910206136817,298.58327887285697,1330.7833315464275,3.65,1.319
1899,26880455,3,0.5160526315789479,0.9736842105263158,50.54714912280699,6726.0,27708102,1,POINT (136064.5571155641 7531559.376858909),POINT (135820.1031447105 7532486.422084862),958.7338498403,550.8635637163468,294.4400017069622,1351.321804181159,3.55,1.268
1900,26880456,1,0.0,0.0,143.8763440860215,7227.0,27708102,1,POINT (135810.6745048559 7532006.265882095),POINT (135820.1031447105 7532486.422084862),480.2487671042746,1026.014706492881,98.28240693949634,901.3639674487122,0.0,0.0
1901,26880457,3,0.0,0.0,54.56666666666666,597.0,27708102,1,POINT (136048.9067746636 7531430.78658293),POINT (135820.1031447105 7532486.422084862),1080.1469409389026,422.0989874773253,261.13959382878625,1477.6161618008023,3.6166666666666663,1.319
1902,26880458,1,0.017241379310344827,0.017241379310344827,131.61925287356323,11683.0,27708102,1,POINT (136052.3442986782 7531419.905330392),POINT (135820.1031447105 7532486.422084862),1091.509936355629,411.21827839177627,263.0056448305112,1488.7720921022606,0.0,0.0
1903,26880459,1,0.0,0.0,143.44672131147541,11781.0,27708102,1,POINT (136047.5827466105 7531413.706204211),POINT (135820.1031447105 7532486.422084862),1096.5702576130057,405.0263513359119,257.4161905028071,1494.5019745000582,3.6166666666666663,1.319
1904,26880461,1,0.0,0.0,115.4318181818182,5610.0,27708102,1,POINT (136014.4389716827 7531008.711782084),POINT (135820.1031447105 7532486.422084862),1490.4342161205016,36.13194389325134,202.29287130085496,1483.3974156913528,4.466666666666667,1.764
1905,26880462,1,0.0,0.0,96.60119047619048,7402.0,27708102,1,POINT (136014.4831649642 7530986.697640833),POINT (135820.1031447105 7532486.422084862),1512.268825405881,42.26142090443168,196.89889549279394,1483.9092196701054,4.383333333333334,1.7269999999999999
1906,26880466,1,0.38,2.0,53.416666666666664,64.0,27708102,1,POINT (135636.6561609842 7532125.553398076),POINT (135820.1031447105 7532486.422084862),404.8197190613245,1191.0950056487284,61.716298880802256,823.6002419375242,2.7,0.677
1907,26880467,1,0.37999999999999995,2.0,145.37962962962962,3626.0,27708102,1,POINT (135639.3581069036 7532159.125340154),POINT (135820.1031447105 7532486.422084862),373.8875871010976,1221.718226745753,64.7937691457802,791.0969593212783,0.0,0.0
1908,26880468,1,0.37777777777777805,1.9722222222222223,138.96759259259255,7222.0,27708102,1,POINT (135627.6771556986 7532049.072212134),POINT (135820.1031447105 7532486.422084862),477.8102891557803,1123.0460595138275,58.19804841389381,898.8581006675619,2.8833333333333333,0.754
1909,26880470,1,0.518857142857143,2.1142857142857143,118.65238095238097,5641.0,27708102,1,POINT (135558.5757461252 7532300.740331553),POINT (135820.1031447105 7532486.422084862),320.7402277901625,1382.5523630727591,169.6278884541232,697.1093404226447,0.0,0.0
1910,26880473,1,0.14516129032258066,0.967741935483871,127.18548387096776,5434.0,27708102,1,POINT (135626.0599026837 7531812.62221323),POINT (135820.1031447105 7532486.422084862),701.1840320397089,909.1288082869625,66.7942239045219,1126.1076576338974,3.3833333333333333,1.345
1911,26880474,1,0.14727272727272742,0.9818181818181818,117.29090909090905,9650.0,27708102,1,POINT (135508.1608721399 7531754.847875392),POINT (135820.1031447105 7532486.422084862),795.3042219042089,922.4743446485903,190.70810748980983,1215.9385496879922,0.0,0.0
1912,26880475,1,9.791951219512198,8.195121951219512,110.48170731707319,6267.0,27708102,1,POINT (135467.6317186482 7532219.999112227),POINT (135820.1031447105 7532486.422084862),441.8340260077832,1344.2788935455571,244.34855170650832,811.5469871366518,5.383333333333334,1.345
1913,26880476,1,0.15,1.0,54.083333333333336,102.0,27708102,1,POINT (135476.9264829464 7531784.65667458),POINT (135820.1031447105 7532486.422084862),781.1817408572248,964.9823049427107,218.22367873655594,1198.8197926736168,4.183333333333334,1.574
1914,26880477,1,0.14999999999999997,1.0,100.40350877192982,2519.0,27708102,1,POINT (135579.7910724666 7531845.709615314),POINT (135820.1031447105 7532486.422084862),684.2969828228538,960.3301646293453,108.6135107049264,1107.0986004060499,3.6,0.9890000000000001
1915,26880479,1,0.14845360824742293,0.9896907216494846,131.22508591065292,16690.0,27708102,1,POINT (135255.9059523286 7531574.539154474),POINT (135820.1031447105 7532486.422084862),1072.3101000297963,975.5391681288537,467.3872259679031,906.9705192085743,0.0,0.0
1916,26880483,1,0.13333333333333341,0.8888888888888888,113.16851851851854,7402.0,27708102,1,POINT (135241.5962130131 7531279.487882184),POINT (135820.1031447105 7532486.422084862),1338.417139615758,853.0949995210129,522.3960313874163,753.206692264596,5.166666666666667,2.049
1917,26880484,1,7.059090909090906,5.954545454545454,129.31060606060603,3704.0,27708102,1,POINT (135061.6814096876 7530816.585121009),POINT (135820.1031447105 7532486.422084862),1834.000821703099,1007.3763268810349,472.52761367894897,571.5259685837694,8.166666666666666,2.842
1918,26880486,1,6.913488372093024,4.767441860465116,133.7994186046512,14963.0,27708102,1,POINT (134542.2607287068 7531032.314907692),POINT (135820.1031447105 7532486.422084862),1935.7967152662102,1508.4951761426157,1022.6040123173746,11.50153378312731,7.416666666666668,3.015
1919,26880603,1,25.518148148148153,12.055555555555555,114.46759259259255,8393.0,27708102,0,POINT (132831.4159643489 7532216.36800574),POINT (135820.1031447105 7532486.422084862),3000.863253750264,3438.2324835562945,1175.4250115948846,3.691247074980332,15.333333333333336,6.626
1920,36872626,1,2.6579999999999973,3.577777777777778,89.50925925925925,7005.0,27708102,1,POINT (135185.0497535275 7529125.711011456),POINT (135820.1031447105 7532486.422084862),3420.185920175546,2072.3754586036644,50.5345610517829,280.52373690232184,7.533333333333332,3.78
1921,36988516,1,8.111151515151521,5.909090909090909,115.3045454545454,24807.0,27708102,1,POINT (135803.9392897055 7529028.143990105),POINT (135820.1031447105 7532486.422084862),3458.31586916047,1995.8439625303388,654.9632732659189,676.9601775269737,9.4,4.272
1922,38950874,1,14.155545454545482,10.681818181818182,112.69166666666668,17009.0,27708102,1,POINT (136495.5951373711 7536019.940641531),POINT (135820.1031447105 7532486.422084862),3597.5050830358305,5030.971156426936,300.181038838419,226.61617747802626,11.983333333333333,5.064
1923,48960191,1,0.2646875,1.015625,100.64062500000004,9067.0,27708102,1,POINT (135407.4554289037 7531667.707808119),POINT (135820.1031447105 7532486.422084862),916.8267035288462,920.8153117517021,304.82127946307406,1084.2135757999893,0.0,0.0
1924,54057166,1,2.409444444444445,3.0,155.98842592592587,7199.0,27708102,1,POINT (135315.7922088024 7530169.616379284),POINT (135820.1031447105 7532486.422084862),2371.058455094614,1115.3231594150993,3.688402777804017,495.50484417574125,4.783333333333333,2.583
1925,62005362,1,2.4427777777777804,2.9444444444444446,128.4046296296296,16694.0,27708102,1,POINT (135473.5645587985 7530559.520666083),POINT (135820.1031447105 7532486.422084862),1957.8146156412784,731.2251405537008,5.510474580430757,916.0796447486827,0.0,0.0
1926,80259194,1,1.6125210084033632,2.9747899159663866,119.12044817927165,19314.0,27708102,1,POINT (135339.8001174143 7529037.715946904),POINT (135820.1031447105 7532486.422084862),3481.991531296281,2095.217718923535,194.44411714018682,278.93916421661874,8.466666666666667,4.031000000000001
1927,86287933,3,0.0,0.0,102.2473544973545,9826.0,27708102,1,POINT (136019.3187923301 7531142.142506231),POINT (135820.1031447105 7532486.422084862),1358.9608014151188,137.0621481828807,191.07002275011388,1492.4136732645097,0.0,0.0
