,COD_ID,geometry,CTMT,UNI_TR_D,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,TIEMPO_MIN,DISTANCIA_KM,NODE,ENDNODE,g_degree,g_avg_ndeg,g_pagerank,dist_to_trs,COMP,R,X,impedancia,angulo_impedancia,GRU_TAR_2,GRU_TAR_3,DIC_above,FIC_above
1315,26878716,POINT (-42.44691873251344 -22.34623008355146),27117496,26878716,88.55,28.0,0.4256130790190734,0.010085778073714307,27707861,0,POINT (-42.44691873251344 -22.34623008355146),POINT (-42.51373596024632 -22.2851217692542),0.3488292011019284,0.4163734164488237,27149911,27707915,0.3333333333333333,0.14285714285714285,0.37913984216080954,0.3985206983507877,0.38584905844812367,0.31644808885835524,0.3770662122146492,0.3343606372907781,0.6378635624235344,0,0,1,1
1316,26878717,POINT (-42.4889654034306 -22.33837433011121),27117496,26878717,94.54375,27.125,0.3309264305177112,0.02418628334181975,27707861,0,POINT (-42.4889654034306 -22.33837433011121),POINT (-42.51373596024632 -22.2851217692542),0.20988292011019283,0.30743514980896847,76214209,27707915,0.6666666666666667,0.14285714285714285,0.6695471055719902,0.2876455111649279,0.27860127629457876,0.1449002355696814,0.2591599453868415,0.18393246072611344,0.8386457765451436,0,0,1,1
1317,26878718,POINT (-42.48266036718218 -22.33118949699764),27117496,26878718,4.810740740740742,8.074074074074074,0.429478252094056,0.11376365986447848,27707861,0,POINT (-42.48266036718218 -22.33118949699764),POINT (-42.51373596024632 -22.2851217692542),0.22451790633608815,0.33727126483008246,27152274,27707915,0.0,0.14285714285714285,0.09434509802895352,0.28935928451596943,0.2802589816448745,0.1287348610831702,0.2572376444775161,0.17425573013124432,0.8931463297815782,0,0,0,1
1318,26878719,POINT (-42.48677598682229 -22.34112793280781),27117496,26878719,49.72,19.0,0.8490463215258856,0.006325643335552858,27707861,0,POINT (-42.48677598682229 -22.34112793280781),POINT (-42.51373596024632 -22.2851217692542),0.20678374655647383,0.30489644078021316,27159591,27707915,0.3333333333333333,0.14285714285714285,0.3832618311582999,0.29737181495838994,0.2880093732446369,0.15853721203150772,0.2701130652375327,0.1960325513339158,0.8144806790909371,0,0,1,1
1319,26878720,POINT (-42.47999048057619 -22.33018199190536),27117496,26878720,19.460000000000004,13.0,0.4155313351498637,0.046100818612666954,27707861,0,POINT (-42.47999048057619 -22.33018199190536),POINT (-42.51373596024632 -22.2851217692542),0.20265151515151517,0.31678564246933444,27152469,27707915,0.3333333333333333,0.14285714285714285,0.3384979731391283,0.29161212719341223,0.2824381200691604,0.1275821508393357,0.2590224341676899,0.17438009220887396,0.9008687432636712,0,0,1,1
1320,26878722,POINT (-42.48154179851514 -22.32809357725677),27117496,26878722,9.321250000000003,9.875,0.4261693914623069,0.09061533038267204,27707861,0,POINT (-42.48154179851514 -22.32809357725677),POINT (-42.51373596024632 -22.2851217692542),0.21797520661157027,0.3180172933842751,27150572,27707915,0.0,0.14285714285714285,0.10143240152767774,0.2929904169722695,0.2837713175653645,0.13883661123971588,0.26128416838000385,0.18137878012413075,0.8637869123050312,0,0,0,1
1321,26878723,POINT (-42.47905144986447 -22.32951736863163),27117496,26878723,15.964615384615385,13.0,0.3848459442464891,0.09384669617327954,27707861,0,POINT (-42.47905144986447 -22.32951736863163),POINT (-42.51373596024632 -22.2851217692542),0.2055785123966942,0.31879650110597224,27152713,27707915,0.0,0.14285714285714285,0.07691930413211795,0.29791520103138763,0.2885349818380586,0.13743069703821637,0.26546080526460863,0.1822923610450423,0.876558798461453,0,0,0,1
1322,26878724,POINT (-42.48025190809904 -22.34101056138826),27117496,26878724,63.49083333333334,25.83333333333333,0.4308128973660309,0.04324154948885669,27707861,0,POINT (-42.48025190809904 -22.34101056138826),POINT (-42.51373596024632 -22.2851217692542),0.2365702479338843,0.3253317916750453,27142795,27707915,0.3333333333333333,0.14285714285714285,0.3777084126513429,0.3038047405263502,0.29423183849978973,0.16467493694023175,0.27738964629306456,0.20240637015987406,0.8087723320022738,0,0,1,1
1323,26878725,POINT (-42.47754319056577 -22.33028834752918),27117496,26878725,12.360000000000007,11.0,0.3886673272231855,0.09690180564803572,27707861,0,POINT (-42.47754319056577 -22.33028834752918),POINT (-42.51373596024632 -22.2851217692542),0.21573691460055097,0.3268650713854816,27152712,27707915,0.0,0.14285714285714285,0.10036296355435625,0.3016173976166264,0.292116056945492,0.1416102585514653,0.2689682374186664,0.1859927200893685,0.8682837511552587,0,0,0,1
1324,26878726,POINT (-42.47700671708628 -22.33421616984032),27117496,26878726,11.91,9.0,0.008446866485013622,0.0002741764913242725,27707861,0,POINT (-42.47700671708628 -22.33421616984032),POINT (-42.51373596024632 -22.2851217692542),0.20850550964187328,0.33186708224411826,27152216,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.3066476300636993,0.2969817197448794,0.1324288873937131,0.2721718487811191,0.182376473964318,0.906748946383047,0,1,0,1
1325,26878727,POINT (-42.49776577686907 -22.33846540985076),27117496,26878727,34.32999999999999,15.0,0.37838328792007264,0.018722337550428892,27707861,0,POINT (-42.49776577686907 -22.33846540985076),POINT (-42.51373596024632 -22.2851217692542),0.2587809917355372,0.32176251759501306,27154201,27707915,0.0,0.14285714285714285,0.1015474536353102,0.30621637959303666,0.29656457811287745,0.17815097687755024,0.27667863533962056,0.2102141375536912,0.7682847432282823,0,0,1,1
1326,26878728,POINT (-42.47716566955995 -22.32592197621818),27117496,26878728,15.542000000000002,12.8,0.4631607629427794,0.034428733696290785,27707861,0,POINT (-42.47716566955995 -22.32592197621818),POINT (-42.51373596024632 -22.2851217692542),0.22227961432506887,0.3320430323748241,27152999,27707915,0.0,0.42857142857142855,0.03387780257451911,0.30851064307597037,0.2987837822149463,0.16105375813881548,0.2773934917204107,0.20029571588561326,0.8198465442868917,0,0,0,1
1327,26878729,POINT (-42.47312219533302 -22.34191058220756),27117496,26878729,60.98,25.0,0.2920591669910471,0.01582390035642944,27707861,0,POINT (-42.47312219533302 -22.34191058220756),POINT (-42.51373596024632 -22.2851217692542),0.259469696969697,0.34388196259802933,27142410,27707915,0.6666666666666667,0.14285714285714285,0.6533848252910004,0.3241103921357555,0.3138731681386813,0.19314491884904714,0.3002565277361156,0.22801726266216582,0.7686668399949556,0,0,1,1
1328,26878730,POINT (-42.47212609634221 -22.33418520708159),27117496,26878730,19.035625,9.5,0.27682220708446864,0.03666131369707415,27707861,0,POINT (-42.47212609634221 -22.33418520708159),POINT (-42.51373596024632 -22.2851217692542),0.21470385674931125,0.3458425497687513,27146062,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.3204886666937144,0.3103699314715192,0.1381810625978775,0.2844232488276334,0.1904771802995677,0.9074421154888976,0,0,1,1
1329,26878731,POINT (-42.47193090208941 -22.32617440782263),27117496,26878731,10.89,12.0,0.2909400544959127,0.016646429830402258,27707861,0,POINT (-42.47193090208941 -22.32617440782263),POINT (-42.51373596024632 -22.2851217692542),0.24758953168044076,0.3594409812990147,27155878,27707915,0.3333333333333333,0.14285714285714285,0.3776420364354012,0.3210752451849681,0.3109373193952074,0.17643190887033217,0.28945820771437,0.21392700920686963,0.7955787229999948,0,0,0,1
1330,26878732,POINT (-42.4792477871556 -22.32345364476987),27117496,26878732,17.28,13.0,0.7811989100817438,0.006873996318201402,27707861,0,POINT (-42.4792477871556 -22.32345364476987),POINT (-42.51373596024632 -22.2851217692542),0.24397382920110197,0.34961290971244724,27157674,27707915,0.3333333333333333,0.14285714285714285,0.37056063304476083,0.3260268529584855,0.31572692981465855,0.19575678580035338,0.29630960895319874,0.22818588422582228,0.7553973108679142,0,0,0,1
1331,26878733,POINT (-42.4772099890497 -22.32130036202204),27117496,26878733,21.62612903225807,13.387096774193546,0.35079546453370836,0.08611100231091613,27707861,0,POINT (-42.4772099890497 -22.32130036202204),POINT (-42.51373596024632 -22.2851217692542),0.2367424242424243,0.34353006233661776,59463385,27707915,0.0,0.14285714285714285,0.09439524894766521,0.3258146087587831,0.3155216294199465,0.20012386981913458,0.29679023741659183,0.23107330204756465,0.7452230307189872,0,0,1,1
1332,26878734,POINT (-42.46778917872757 -22.33467718750217),27117496,26878734,22.81,11.0,0.35482575648931597,0.054443617562962676,27707861,0,POINT (-42.46778917872757 -22.33467718750217),POINT (-42.51373596024632 -22.2851217692542),0.2200413223140496,0.3580836517192842,27146337,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.33306519599851003,0.32253500563610565,0.14340772314038436,0.29555536962381934,0.19783788534378774,0.9080229462048408,0,0,1,1
1333,26878735,POINT (-42.46215302134482 -22.34207305642639),27117496,26878735,78.05,30.0,0.19999999999999998,0.001958403509459089,27707861,0,POINT (-42.46215302134482 -22.34207305642639),POINT (-42.51373596024632 -22.2851217692542),0.29734848484848486,0.3746732354715464,27150798,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.3552545710229322,0.3439984305839558,0.2626080455338654,0.3349384483616536,0.2845297591235561,0.6707931422849677,0,0,1,1
1334,26878736,POINT (-42.46261879012502 -22.33135526633242),27117496,26878736,22.81,11.0,0.3793823796548592,0.010418706670322353,27707861,0,POINT (-42.46261879012502 -22.33135526633242),POINT (-42.51373596024632 -22.2851217692542),0.22675619834710745,0.37512567866478985,27157922,27707915,0.3333333333333333,0.14285714285714285,0.3764132955438191,0.3501786259760646,0.33908855072330424,0.1582050214851559,0.31258070030818524,0.2126978574133351,0.887475844073406,0,0,1,1
1335,26878737,POINT (-42.45958932758538 -22.34270091271691),27117496,26878737,82.21,31.33333333333333,0.43487738419618527,0.010516626845795306,27707861,0,POINT (-42.45958932758538 -22.34270091271691),POINT (-42.51373596024632 -22.2851217692542),0.3059573002754821,0.3816358335009049,27149827,27707915,0.3333333333333333,0.14285714285714285,0.37752255924670586,0.3622991770883654,0.35081256452897136,0.2783201426593191,0.3422350052989607,0.29742736924706825,0.6530731782691955,0,0,1,1
