,UNI_TR_D,TIEMPO_MIN,DISTANCIA_KM
1688,26879955,0.0,0.0
1689,26879956,6.316666666666666,2.159
1690,26879957,6.066666666666666,2.079
1691,26879958,0.0,0.0
1692,26879959,10.183333333333334,6.523
1693,26879960,10.166666666666666,6.501
1694,26879961,10.666666666666666,6.521
1695,26879962,12.3,7.887
1696,26879963,11.766666666666667,8.228
1697,26879964,13.416666666666666,8.177
1698,26879965,12.166666666666666,8.179
1699,26879966,13.933333333333334,8.302
1700,26878812,0.0,0.0
1701,105138826,51.11666666666667,26.069
1702,105383366,3.6333333333333333,1.373
1703,105430709,15.8,6.32
1704,106512676,61.68333333333333,27.599
1705,107783703,6.433333333333334,3.488
1706,107783751,6.783333333333333,3.602
1707,107783754,6.916666666666667,3.646
1708,108015624,58.983333333333334,26.696
1709,108243161,50.13333333333333,24.315
1710,108762777,48.78333333333333,23.855
1711,108779917,62.63333333333333,34.52
1712,108857282,26.516666666666666,16.424
1713,108934491,3.1,0.76
1714,108968852,7.933333333333334,2.646
1715,109020376,17.316666666666666,5.769
1716,109029017,10.216666666666667,4.71
1717,110506100,3.45,3.114
1718,110561940,6.366666666666666,2.125
1719,26878092,0.0,0.0
1720,26878093,8.016666666666667,6.018
1721,26878094,8.733333333333333,6.414
1722,26878095,8.583333333333334,7.442
1723,26878096,9.2,7.435
1724,26878097,8.95,7.804
1725,26878098,10.316666666666666,7.326
1726,26878099,0.0,0.0
1727,26878100,11.433333333333334,7.532
1728,26878101,10.866666666666667,7.345
1729,26878102,11.383333333333333,7.608
1730,26878103,12.65,7.988
1731,26878104,10.75,7.789
1732,26878105,12.3,9.08
1733,26878106,0.0,0.0
1734,26878107,16.516666666666666,9.274
1735,26878108,0.0,0.0
1736,26878109,14.216666666666667,8.503
1737,26878110,11.366666666666667,8.467
1738,26878111,0.0,0.0
1739,26878112,11.616666666666667,8.739
1740,26878113,15.6,8.966
1741,26878114,11.066666666666666,8.139
1742,26878115,16.75,9.352
1743,26878116,11.75,8.885
1744,26878117,11.716666666666667,8.851
1745,26878118,11.933333333333334,9.081
1746,26878119,11.45,8.551
1747,26878120,0.0,0.0
1748,26878121,12.116666666666667,9.279
1749,26878122,12.216666666666667,9.396
1750,26878123,12.783333333333333,10.002
1751,26878124,13.8,10.361
1752,26878125,14.8,10.698
1753,26878126,0.0,0.0
1754,26878141,12.883333333333333,8.068
1755,26878142,11.233333333333333,8.731
1756,26878143,15.216666666666667,8.844
1757,26878144,9.766666666666667,8.755
1758,26878145,13.733333333333333,8.353
1759,26878146,11.066666666666666,8.139
1760,26878147,11.266666666666667,8.353
1761,26878148,10.133333333333333,9.226
1762,26878149,13.283333333333333,9.412
1763,26879111,8.8,3.245
1764,26879112,8.766666666666667,3.224
1765,26879750,2.216666666666667,0.733
1766,26879751,1.8833333333333333,0.755
1767,26879752,2.1166666666666667,1.065
1768,26879753,0.0,0.0
1769,26879754,2.45,0.952
1770,26879755,2.316666666666667,1.197
1771,26879756,0.0,0.0
1772,26879757,3.1333333333333333,1.409
1773,26879758,0.0,0.0
1774,26879759,2.9,1.242
1775,26879760,4.4,1.707
1776,26879761,0.0,0.0
1777,26879762,3.816666666666667,1.603
1778,26879763,0.0,0.0
1779,26879764,2.466666666666667,0.965
1780,26879765,2.716666666666667,1.035
1781,26879766,0.0,0.0
1782,26879767,3.216666666666667,1.194
1783,26879768,3.4166666666666665,1.198
1784,26879769,3.2,1.193
1785,26879770,0.0,0.0
1786,26879771,4.3,2.24
1787,26879772,4.25,2.2
1788,26879773,2.2333333333333334,1.158
1789,26879774,0.0,0.0
1790,26879775,4.15,2.1
1791,26879776,6.066666666666666,3.184
1792,26879777,4.316666666666666,2.219
1793,26879778,0.0,0.0
1794,26879779,7.483333333333333,3.348
1795,26879780,4.866666666666666,2.59
1796,26879781,5.55,2.918
1797,26879782,1.5333333333333334,0.619
1798,26879783,1.7,0.75
1799,26879784,1.7166666666666666,0.69
1800,26879785,1.6166666666666667,0.655
1801,26879786,1.5333333333333334,0.619
1802,26880477,3.6,0.989
1803,26880479,0.0,0.0
1804,26880480,5.283333333333333,2.041
1805,26880481,5.1,1.977
1806,26880482,6.066666666666666,1.957
1807,26880483,5.166666666666667,2.049
1808,26880484,8.166666666666666,2.842
1809,26880485,0.0,0.0
1810,26880486,7.416666666666667,3.015
1811,26880487,8.916666666666666,3.278
1812,26880488,8.083333333333334,3.259
1813,26880489,7.8,3.884
1814,26880490,7.433333333333334,3.712
1815,26880491,9.6,3.764
1816,26880492,8.466666666666667,3.364
1817,26880493,9.7,3.808
1818,26880494,7.633333333333334,3.68
1819,26880495,9.45,4.257
1820,26880496,6.15,3.074
1821,26880497,10.333333333333334,4.77
1822,26880498,9.9,4.049
1823,26880499,11.45,4.244
1824,26879749,1.7833333333333334,0.82
1825,26880500,7.833333333333333,3.596
1826,26880501,10.55,4.84
1827,26880502,8.6,3.433
1828,26880503,8.8,3.515
1829,26876587,60.18333333333333,31.968
1830,26876588,69.65,33.871
1831,26876589,70.18333333333334,34.059
1832,26876590,58.333333333333336,32.083
1833,26876591,58.916666666666664,31.545
1834,26876592,0.0,0.0
1835,26876593,0.0,0.0
1836,26876594,68.56666666666666,33.519
1837,26876595,67.55,33.181
1838,26876596,0.0,0.0
1839,26876597,0.0,0.0
1840,26876598,0.0,0.0
1841,26876599,59.86666666666667,33.756
1842,26876600,0.0,0.0
1843,26876601,0.0,0.0
1844,26876602,0.0,0.0
1845,26876603,0.0,0.0
1846,26876604,61.75,27.912
1847,26876605,0.0,0.0
1848,26876606,0.0,0.0
1849,26876607,0.0,0.0
1850,26876608,66.73333333333333,31.083
1851,26876609,73.63333333333334,31.32
1852,26876610,67.71666666666667,31.412
1853,26876611,59.516666666666666,30.5
1854,26876612,74.38333333333334,31.571
1855,26876613,59.78333333333333,30.591
1856,26876614,67.7,31.406
1857,26876615,60.35,30.77
1858,26876616,67.7,31.406
1859,26876617,66.38333333333334,32.779
1860,26876618,67.55,31.352
1861,26876619,66.6,32.853
1862,26876620,67.6,33.183
1863,26876621,67.83333333333333,33.265
1864,26876622,68.16666666666667,33.374
1865,26876623,68.16666666666667,33.374
1866,26876624,65.93333333333334,32.628
1867,26876625,65.93333333333334,32.628
1868,26876626,65.93333333333334,32.628
1869,26876627,65.93333333333334,32.628
1870,26876628,58.05,31.969
1871,26876629,69.4,33.787
1872,26876630,0.0,0.0
1873,26876631,0.0,0.0
1874,26876632,59.03333333333333,31.594
1875,26876633,0.0,0.0
1876,26876634,0.0,0.0
1877,26876635,68.56666666666666,33.519
1878,26876865,0.0,0.0
1879,26876866,41.733333333333334,19.948
1880,26876867,0.0,0.0
1881,26876868,38.583333333333336,18.643
1882,26876869,0.0,0.0
1883,26876870,0.0,0.0
1884,26876871,40.233333333333334,19.449
1885,26876872,52.333333333333336,23.647
1886,26876873,0.0,0.0
1887,26876874,0.0,0.0
1888,26876875,52.333333333333336,23.647
1889,26876876,52.333333333333336,23.647
1890,26876877,0.0,0.0
1891,26876878,0.0,0.0
1892,26876879,0.0,0.0
1893,26879968,12.233333333333333,8.673
1894,26879969,12.433333333333334,8.872
1895,26879970,14.816666666666666,8.597
1896,26879971,13.15,9.061
1897,26879972,13.583333333333334,8.804
1898,50626451,5.666666666666667,1.906
1899,50789601,32.68333333333333,13.943
1900,51832901,13.7,8.782
1901,51884402,6.766666666666667,2.26
1902,52541384,22.7,10.473
1903,52567158,10.3,4.027
1904,52588618,0.0,0.0
1905,52605794,0.0,0.0
1906,53215542,11.15,5.391
1907,54057166,4.783333333333333,2.583
1908,54065758,0.0,0.0
1909,54091521,50.71666666666667,23.102
1910,54555270,10.95,5.364
1911,54915977,41.53333333333333,16.853
1912,55551499,1.5833333333333333,0.401
1913,57346395,49.833333333333336,23.937
1914,57586991,17.55,5.847
1915,57827298,0.0,0.0
1916,57870239,17.266666666666666,8.636
1917,58406988,0.0,0.0
1918,58514338,50.21666666666667,24.315
1919,58527302,14.55,12.035
1920,58819226,17.55,5.847
1921,58905248,13.316666666666666,4.436
1922,58978090,0.0,0.0
1923,59463340,23.183333333333334,13.751
1924,60575465,11.65,8.867
1925,61052094,68.15,30.446
1926,61464439,0.0,0.0
1927,61610435,10.633333333333333,4.6
1928,61687634,0.0,0.0
1929,61850889,15.766666666666667,14.561
1930,61893792,45.96666666666667,22.514
1931,62005362,0.0,0.0
1932,62005481,13.533333333333333,6.748
1933,62005694,14.283333333333333,6.982
1934,62018245,0.0,0.0
1935,62035422,17.033333333333335,10.718
1936,62039715,10.216666666666667,4.4
1937,62048302,11.616666666666667,5.66
1938,62129964,43.71666666666667,29.187
1939,62220071,31.916666666666668,10.628
1940,62834224,0.0,0.0
1941,63572678,0.0,0.0
1942,63800272,0.0,0.0
1943,26877816,5.466666666666667,2.016
1944,26877817,3.4,1.28
1945,26877818,6.3,2.299
1946,26877819,3.4,1.203
1947,26877821,5.833333333333333,2.077
1948,26877822,7.633333333333334,2.657
1949,26877823,0.0,0.0
1950,26877824,7.4,2.374
1951,26877825,4.1,1.344
1952,26877826,4.683333333333334,1.57
1953,26877827,4.716666666666667,1.546
1954,26877829,9.016666666666667,3.579
1955,26877830,8.85,3.719
1956,26877831,9.133333333333333,3.882
1957,26877832,10.416666666666666,4.434
1958,26879113,0.0,0.0
1959,26879114,6.933333333333334,2.754
1960,26879115,9.25,3.26
1961,26879116,9.783333333333333,3.532
1962,26879117,7.95,2.966
1963,26879118,7.25,2.856
1964,26879119,7.65,2.988
1965,26879120,9.583333333333334,3.467
1966,26879121,8.7,3.197
1967,26879123,8.45,3.02
1968,26879125,8.983333333333333,3.527
1969,26879126,10.766666666666667,4.574
1970,26879128,10.783333333333333,3.635
1971,26879129,11.15,3.832
1972,26879130,9.466666666666667,3.691
1973,26879131,0.0,0.0
1974,26879132,10.45,3.541
1975,26879133,11.05,4.648
1976,26879134,10.366666666666667,3.514
1977,26879135,10.466666666666667,3.722
1978,26879136,11.066666666666666,4.651
1979,26879137,10.05,3.872
1980,26879138,9.416666666666666,3.291
1981,26879139,6.583333333333333,2.372
1982,26879140,5.583333333333333,2.039
1983,26879141,0.0,0.0
1984,26879142,3.45,1.147
1985,26879143,0.0,0.0
1986,26879144,4.9,2.11
1987,26879145,7.666666666666667,2.821
1988,26879146,0.0,0.0
1989,26879148,8.033333333333333,2.875
1990,26879149,12.8,4.078
1991,26879150,11.083333333333334,4.652
1992,26879151,10.15,3.456
1993,26879152,11.916666666666666,4.851
1994,26879153,11.283333333333333,3.922
1995,26879154,11.1,4.655
1996,26879155,3.816666666666667,1.282
1997,26879156,4.25,1.438
1998,26879157,5.5,1.789
1999,26879158,0.0,0.0
2000,26879159,6.466666666666667,1.998
2001,26880244,0.0,0.0
2002,26880245,0.0,0.0
2003,26880246,1.8,0.815
2004,26880247,1.6333333333333333,0.717
2005,26880248,0.0,0.0
2006,26880249,2.65,1.161
2007,26880250,4.316666666666666,1.784
2008,26880251,4.083333333333333,1.699
2009,26880252,0.0,0.0
2010,26880253,5.666666666666667,3.196
2011,26880257,4.966666666666667,2.721
2012,26880258,0.0,0.0
2013,26880259,5.483333333333333,3.04
2014,26880260,5.8,3.148
2015,26880261,6.016666666666667,3.304
2016,26880262,0.0,0.0
2017,26880263,17.433333333333334,8.743
2018,26880264,15.9,8.227
2019,26880265,21.1,14.368
2020,26880266,17.233333333333334,8.674
2021,26880267,18.233333333333334,9.007
2022,26879808,0.9833333333333333,0.347
2023,26879809,3.35,1.565
2024,26879810,3.066666666666667,1.437
2025,26879811,2.816666666666667,1.249
2026,26879812,5.016666666666667,2.363
2027,26879813,4.083333333333333,2.044
2028,26879814,3.816666666666667,1.918
2029,26879815,0.0,0.0
2030,26879816,3.3833333333333333,1.711
2031,26879817,5.766666666666667,3.039
2032,26879818,5.9,3.001
2033,26879819,5.783333333333333,2.936
2034,26879820,6.1,3.268
2035,26879821,6.433333333333334,3.192
2036,26879822,6.416666666666667,3.185
2037,26879823,6.616666666666666,3.33
2038,26879824,6.95,4.033
2039,26879825,6.766666666666667,3.862
2040,26879826,6.983333333333333,4.064
2041,26879827,7.416666666666667,4.028
2042,26879828,7.833333333333333,3.772
2043,26879829,8.566666666666666,3.936
2044,26879830,6.5,3.307
2045,26879831,6.466666666666667,3.611
2046,26879833,9.05,4.596
2047,26880524,9.583333333333334,5.788
2048,26880525,10.733333333333333,4.532
2049,26880526,10.883333333333333,4.661
2050,26880527,11.166666666666666,4.716
2051,26880528,11.733333333333333,4.8
2052,26880529,10.833333333333334,4.49
2053,26880530,11.883333333333333,5.076
2054,26880531,8.816666666666666,5.439
2055,26880532,9.85,5.943
2056,26880533,10.65,6.187
2057,26880534,10.65,6.203
2058,26880535,11.3,6.335
2059,26880536,11.533333333333333,6.407
2060,26880537,11.483333333333333,6.452
2061,26880538,12.766666666666667,6.881
2062,26880539,0.0,0.0
2063,26880540,13.283333333333333,7.161
2064,26880541,11.75,6.545
2065,26880542,12.783333333333333,7.062
2066,26880543,0.0,0.0
2067,26880544,10.95,6.252
2068,26880545,15.316666666666666,7.542
2069,26880546,15.1,7.755
2070,26880547,10.433333333333334,6.086
2071,26880548,14.783333333333333,7.729
2072,26880549,14.766666666666667,7.531
2073,26880550,8.8,4.088
2074,26880551,9.083333333333334,4.206
2075,26880552,9.35,4.399
2076,26880553,9.3,4.223
2077,26880554,9.766666666666667,4.507
2078,26880555,10.75,4.366
2079,26880556,9.25,5.639
2080,26880557,10.883333333333333,4.579
2081,26880558,11.016666666666667,4.601
2082,26880559,10.916666666666666,4.823
2083,26880560,11.383333333333333,4.69
2084,26880561,11.433333333333334,4.941
2085,26879807,3.6166666666666667,1.68
2086,26876880,39.95,19.565
2087,26876881,0.0,0.0
2088,26876882,51.88333333333333,23.494
2089,26876883,63.06666666666667,28.077
2090,26876884,51.46666666666667,23.354
2091,26876885,63.06666666666667,28.077
2092,26876886,50.666666666666664,23.091
2093,26876887,0.0,0.0
2094,26876888,40.63333333333333,20.064
2095,26876889,0.0,0.0
2096,26876890,52.333333333333336,23.647
2097,26876891,52.333333333333336,23.647
2098,26876892,63.13333333333333,28.1
2099,26876893,41.233333333333334,20.509
2100,26876894,42.1,20.233
2101,26876895,37.1,16.043
2102,26876896,37.3,17.478
2103,26876897,44.35,17.735
2104,26876898,0.0,0.0
2105,26876899,36.1,16.343
2106,26876900,36.93333333333333,17.137
2107,26876901,0.0,0.0
2108,26876902,0.0,0.0
2109,26876903,38.21666666666667,17.753
2110,26876904,0.0,0.0
2111,26876905,0.0,0.0
2112,26876906,38.65,17.898
2113,26876907,42.28333333333333,20.129
2114,26876636,0.0,0.0
2115,26876637,0.0,0.0
2116,26876638,0.0,0.0
2117,26876639,57.733333333333334,31.698
2118,26876640,66.95,32.98
2119,26876641,57.78333333333333,31.744
2120,26876642,57.583333333333336,31.548
2121,26876643,0.0,0.0
2122,26876644,57.56666666666667,31.529
2123,26876645,60.3,34.164
2124,26876646,0.0,0.0
2125,26876647,68.01666666666667,33.332
2126,26876648,57.56666666666667,31.539
2127,26876649,0.0,0.0
2128,26876650,0.0,0.0
2129,26876651,0.0,0.0
2130,26876652,0.0,0.0
2131,26876653,0.0,0.0
2132,26876654,0.0,0.0
2133,26876655,0.0,0.0
2134,26876656,62.96666666666667,36.749
2135,26876657,12.25,4.085
2136,26876658,11.116666666666667,3.705
2137,26876659,10.233333333333333,3.415
2138,26876660,8.466666666666667,2.821
2139,26876661,0.0,0.0
2140,26876662,9.366666666666667,3.123
2141,26876663,9.316666666666666,3.106
2142,26876664,0.0,0.0
2143,26876665,11.783333333333333,3.927
2144,26876666,10.7,3.568
2145,26876667,14.433333333333334,4.808
2146,26876668,0.0,0.0
2147,26876669,16.033333333333335,5.34
2148,26876670,0.0,0.0
2149,26876671,15.55,5.181
2150,26877834,9.7,4.196
2151,26877835,13.35,5.826
2152,26877836,13.783333333333333,6.008
2153,26877837,14.066666666666666,5.92
2154,26877838,14.633333333333333,6.204
2155,26877839,0.0,0.0
2156,26877840,14.583333333333334,6.07
2157,26877841,15.85,6.624
2158,26877842,15.916666666666666,6.992
2159,26877843,17.916666666666668,6.834
2160,26877844,16.75,7.119
2161,26877845,17.7,7.198
2162,26877846,16.766666666666666,7.31
2163,26877847,18.133333333333333,7.709
2164,26877848,18.266666666666666,7.94
2165,26877849,18.5,7.878
2166,26877850,19.083333333333332,7.995
2167,26877851,19.966666666666665,8.31
2168,26877852,0.0,0.0
2169,26877853,3.8833333333333333,1.433
2170,26877855,3.6,1.365
2171,26877856,3.6,1.361
2172,26877857,4.2,1.6
2173,26877859,0.0,0.0
2174,26877860,7.066666666666666,2.573
2175,26877861,5.866666666666666,2.129
2176,26877862,0.0,0.0
2177,26877863,7.183333333333334,2.614
2178,26877864,6.65,2.392
2179,26878836,0.0,0.0
2180,26878837,4.45,2.101
2181,26878838,4.65,2.129
2182,26878839,0.0,0.0
2183,26878840,4.866666666666666,2.231
2184,26878841,5.85,2.466
2185,26878842,5.833333333333333,2.478
2186,26878843,8.816666666666666,3.072
2187,26878844,0.0,0.0
2188,26878845,9.6,3.268
2189,26878846,0.0,0.0
2190,26878847,9.083333333333334,3.44
2191,26878848,9.55,3.609
2192,26878849,11.1,4.157
2193,26878850,17.083333333333332,6.326
2194,26878851,9.716666666666667,3.829
2195,26878852,9.6,3.768
2196,26878853,0.0,0.0
2197,26878854,11.916666666666666,4.427
2198,26878855,16.083333333333332,5.815
2199,26878857,0.0,0.0
2200,26878858,10.4,5.341
2201,26878859,10.083333333333334,5.18
2202,26878861,6.783333333333333,2.681
2203,26878862,0.0,0.0
2204,26878863,8.133333333333333,3.115
2205,26878864,6.783333333333333,2.704
2206,26878865,6.816666666666666,2.712
2207,26878866,7.333333333333333,2.854
2208,26878867,8.866666666666667,3.562
2209,26877833,9.166666666666666,3.903
2210,26878868,0.0,0.0
2211,26878869,10.6,3.978
2212,26878870,10.083333333333334,3.834
2213,26878871,19.133333333333333,7.014
2214,26880268,22.916666666666668,14.971
2215,26880269,19.05,9.281
2216,26880270,19.1,9.297
2217,26880271,19.066666666666666,9.286
2218,26880272,18.866666666666667,9.216
2219,26880273,19.633333333333333,9.47
2220,26880274,0.0,0.0
2221,26880275,12.466666666666667,8.456
2222,26880276,18.733333333333334,9.998
2223,26880277,0.0,0.0
2224,26880278,0.0,0.0
2225,26880279,0.0,0.0
2226,26880280,2.4833333333333334,1.105
2227,26880281,0.0,0.0
2228,26880282,3.7,1.492
2229,26880283,0.0,0.0
2230,26880284,3.966666666666667,1.613
2231,26880285,4.266666666666667,1.727
2232,26880286,6.616666666666666,3.526
2233,26880287,6.366666666666666,3.443
2234,26880288,6.466666666666667,3.479
2235,26880289,6.716666666666667,3.562
2236,26880290,5.066666666666666,2.693
2237,26880291,4.783333333333333,2.535
2238,26878150,0.0,0.0
2239,26878151,10.133333333333333,9.112
2240,26878152,11.133333333333333,8.139
2241,26878153,12.466666666666667,9.583
2242,26878154,12.283333333333333,9.396
2243,26878155,0.0,0.0
2244,26878156,12.533333333333333,9.663
2245,26878157,12.5,9.619
2246,26878158,12.283333333333333,9.396
2247,26878411,0.0,0.0
2248,26878412,5.283333333333333,1.627
2249,26878413,5.783333333333333,1.816
2250,26878414,6.083333333333333,1.881
2251,26878415,0.0,0.0
2252,26878416,6.783333333333333,2.03
2253,26878417,8.3,2.429
2254,26878418,0.0,0.0
2255,26878420,9.116666666666667,2.619
2256,26878421,0.0,0.0
2257,26878422,7.066666666666666,3.027
2258,26878423,8.433333333333334,2.982
2259,26878424,0.0,0.0
2260,26878425,8.65,2.668
2261,26878426,9.05,2.754
2262,26878427,9.066666666666666,3.409
2263,26878428,8.3,2.954
2264,26878445,0.5666666666666667,0.124
2265,26878446,0.0,0.0
2266,26878447,6.983333333333333,2.156
2267,26878448,7.5,2.103
2268,26878449,0.0,0.0
2269,26878450,7.566666666666666,2.216
2270,26878451,0.0,0.0
2271,26878452,8.25,2.362
2272,26878453,9.766666666666667,2.749
2273,26878455,8.333333333333334,2.922
2274,26878456,0.0,0.0
2275,26878457,10.566666666666666,2.934
2276,26878458,8.083333333333334,2.609
2277,26878459,5.4,1.673
2278,26876672,0.0,0.0
2279,26876673,15.55,5.181
2280,26876674,0.0,0.0
2281,26876675,17.5,5.829
2282,26876676,15.55,5.181
2283,26876677,17.95,5.978
2284,26876679,0.0,0.0
2285,26876680,20.716666666666665,6.898
2286,26876682,0.0,0.0
2287,26876683,0.0,0.0
2288,26876684,7.933333333333334,2.646
2289,26876685,0.0,0.0
2290,26876686,0.0,0.0
2291,26876687,0.0,0.0
2292,26876688,0.0,0.0
2293,26876689,20.9,6.96
2294,26876690,0.0,0.0
2295,26876691,0.0,0.0
2296,26876692,0.0,0.0
2297,26876693,0.0,0.0
2298,26876694,21.383333333333333,7.125
2299,26876695,0.0,0.0
2300,26876696,0.0,0.0
2301,26876697,0.0,0.0
2302,26876698,0.0,0.0
2303,26876699,0.0,0.0
2304,26876700,27.966666666666665,9.314
2305,26876701,0.0,0.0
2306,26876702,24.4,8.128
2307,26876703,0.0,0.0
2308,26876704,8.133333333333333,2.714
2309,26876705,6.783333333333333,2.262
2310,26876706,5.7,1.9
2311,26876707,6.65,2.22
2312,26876708,0.0,0.0
2313,26876709,13.533333333333333,4.511
2314,26876710,11.75,3.913
2315,26876711,0.0,0.0
2316,26876712,13.533333333333333,4.511
2317,26876713,12.85,4.277
2318,26876714,0.0,0.0
2319,26876715,15.766666666666667,5.251
2320,26876716,17.783333333333335,5.922
2321,26876717,16.85,5.615
2322,26876718,0.0,0.0
2323,26876719,15.55,5.181
2324,26876720,16.633333333333333,5.538
2325,26876721,18.483333333333334,6.157
2326,26876722,21.233333333333334,7.075
2327,26876723,0.0,0.0
2328,26876724,17.95,5.978
2329,26876725,20.083333333333332,6.688
2330,26876727,19.183333333333334,6.392
2331,26876728,0.0,0.0
2332,26876729,6.516666666666667,2.174
2333,26876730,20.083333333333332,6.692
2334,26876731,25.483333333333334,8.484
2335,26876733,0.0,0.0
2336,26876734,17.95,5.978
2337,26876735,22.55,7.508
2338,26876736,25.916666666666668,8.63
2339,26876737,0.0,0.0
2340,26876738,17.416666666666668,5.798
2341,26876739,0.0,0.0
2342,26878872,10.016666666666667,3.99
2343,26878873,11.7,4.359
2344,26878874,0.0,0.0
2345,26878875,11.15,4.329
2346,26878876,11.716666666666667,4.357
2347,26878877,16.066666666666666,5.815
2348,26878878,0.0,0.0
2349,26878879,12.95,4.913
2350,26878880,9.633333333333333,4.935
2351,26878881,8.933333333333334,4.777
2352,26878882,15.316666666666666,5.563
2353,26879973,0.0,0.0
2354,26879974,18.116666666666667,8.561
2355,26879975,18.733333333333334,8.709
2356,26879976,25.116666666666667,10.438
2357,26879977,17.85,8.376
2358,26879978,25.116666666666667,10.438
2359,26879979,27.05,10.77
2360,26879980,20.033333333333335,9.131
2361,26879981,20.9,9.219
2362,26879982,20.516666666666666,9.305
2363,26879983,34.65,12.296
2364,26879984,34.63333333333333,12.611
2365,26879985,23.2,9.855
2366,26879986,3.466666666666667,1.463
2367,26879987,2.75,1.208
2368,26879988,3.7666666666666666,1.309
2369,26879989,3.7,1.322
2370,26879990,0.0,0.0
2371,26879991,3.2,1.364
2372,26879992,3.783333333333333,1.455
2373,26879993,0.0,0.0
2374,26879994,3.65,1.54
2375,26879995,3.8,0.95
2376,26879996,5.283333333333333,1.783
2377,26879997,6.15,1.706
2378,26879998,10.966666666666667,6.853
2379,26879999,12.35,6.982
2380,26880000,10.65,7.019
2381,26880001,11.016666666666667,7.425
2382,26880002,11.5,7.928
2383,26880003,11.783333333333333,7.699
2384,26880004,12.266666666666667,8.511
2385,26880005,12.216666666666667,8.634
2386,26880006,12.8,8.794
2387,26880007,16.616666666666667,9.217
2388,26880008,12.35,8.793
2389,26880009,12.333333333333334,8.77
2390,26880010,13.133333333333333,9.615
2391,26880011,13.483333333333333,9.973
2392,26880012,15.95,6.626
2393,26880013,14.95,10.181
2394,26880014,14.866666666666667,6.38
2395,26880015,24.85,15.917
2396,26880016,18.25,16.112
2397,26880017,18.75,16.279
2398,63924831,56.25,26.079
2399,64092248,22.5,15.539
2400,64822623,6.05,2.187
2401,64822638,6.033333333333333,2.017
2402,65535307,13.05,4.598
2403,65595155,51.43333333333333,20.716
2404,65698348,0.0,0.0
2405,65848496,0.0,0.0
2406,26878460,9.7,3.434
2407,26878461,8.666666666666666,3.109
2408,26878462,8.883333333333333,3.292
2409,26878463,9.6,3.775
2410,26878464,0.0,0.0
2411,26879160,5.016666666666667,1.382
2412,26879161,6.8,2.591
2413,26879162,6.233333333333333,2.604
2414,26879163,0.0,0.0
2415,26879164,6.45,2.667
2416,26879165,5.533333333333333,2.442
2417,26879166,5.483333333333333,2.417
2418,26879167,0.0,0.0
2419,26879168,7.3,3.209
2420,26879169,7.4,3.19
2421,26879170,0.0,0.0
2422,26879171,8.016666666666667,3.305
2423,26879172,7.616666666666666,3.24
2424,26879173,8.966666666666667,3.538
2425,26879174,8.733333333333333,3.511
2426,26879175,14.616666666666667,5.559
2427,26879176,7.566666666666666,3.446
2428,26879177,8.95,3.58
2429,26879178,9.366666666666667,3.643
2430,26879179,10.616666666666667,4.595
2431,26879181,10.766666666666667,3.93
2432,26879182,10.766666666666667,5.259
2433,26879183,11.666666666666666,5.507
2434,26879184,9.95,3.735
2435,26879185,11.15,5.236
2436,26879186,11.866666666666667,5.487
2437,26879187,9.833333333333334,4.334
2438,26879188,8.383333333333333,4.024
2439,26879189,12.483333333333333,5.574
2440,26879190,10.533333333333333,5.063
2441,26879191,12.766666666666667,5.674
2442,26879192,13.583333333333334,4.783
2443,26879193,13.15,5.711
2444,26879194,11.716666666666667,5.185
2445,26879195,12.333333333333334,5.484
2446,26879196,9.683333333333334,4.815
2447,26879197,5.966666666666667,2.666
2448,26879198,0.0,0.0
2449,26879199,6.25,2.685
2450,26879200,6.283333333333333,2.826
2451,26879201,6.183333333333334,2.76
2452,26879202,0.0,0.0
2453,26879203,7.5,3.209
2454,26879204,7.783333333333333,3.296
2455,26879205,0.0,0.0
2456,26880292,6.3,3.367
2457,26880293,6.466666666666667,3.439
2458,26880294,6.316666666666666,3.375
2459,26880295,6.716666666666667,3.532
2460,26880296,6.766666666666667,3.547
2461,26880297,6.466666666666667,3.436
2462,26880298,8.233333333333333,3.878
2463,26880299,0.0,0.0
2464,26880300,7.166666666666667,3.634
2465,26880301,8.016666666666667,3.906
2466,26880302,7.9,3.875
2467,26880303,7.316666666666666,3.668
2468,26880304,0.0,0.0
2469,26880305,7.45,3.755
2470,26880504,8.566666666666666,4.124
2471,26880505,7.6,3.761
2472,26880506,8.766666666666667,3.961
2473,26880507,8.6,4.153
2474,26880508,8.883333333333333,4.275
2475,26880509,6.816666666666666,3.352
2476,26880511,8.516666666666667,3.804
2477,26880512,7.15,3.338
2478,26880513,8.5,3.899
2479,26880514,5.933333333333334,2.925
2480,26880515,0.0,0.0
2481,26880516,6.483333333333333,3.185
2482,26880517,7.216666666666667,3.463
2483,26880518,6.85,3.307
2484,26880519,8.466666666666667,3.989
2485,26880520,9.85,4.382
2486,26880521,9.883333333333333,5.921
2487,26880522,10.216666666666667,4.651
2488,26880523,10.3,4.514
2489,26877635,11.566666666666666,3.556
2490,26877636,6.716666666666667,3.646
2491,26877637,7.15,3.766
2492,26877638,8.533333333333333,4.249
2493,26877639,9.083333333333334,4.377
2494,26877640,0.0,0.0
2495,26877641,8.233333333333333,3.419
2496,26877642,9.25,4.416
2497,26877643,0.0,0.0
2498,26877644,4.0,1.327
2499,26877645,0.0,0.0
2500,26877646,3.783333333333333,1.267
2501,26877647,4.316666666666666,1.697
2502,26877648,0.0,0.0
2503,26877649,5.783333333333333,2.403
2504,26877650,5.05,2.47
