,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,EUC_DIST_UNTRS,EUC_DIST_CENT,EUC_DIST_PRIMARY,EUC_DIST_SECONDARY
1955,26878447,1,256.2799999999997,303.0,140.32924836601305,18867.0,27707861,1,POINT (139203.2466632138 7532657.957183514),POINT (137875.8785324373 7531399.120387454),1829.3649810019433,3558.0112087058174,3299.020452853637,97.68560002777679
1956,26878448,1,56.31999999999995,121.0,114.22916666666667,10278.0,27707861,1,POINT (139310.7219065485 7532322.6942479),POINT (137875.8785324373 7531399.120387454),1706.3892240429768,3514.994933847688,3254.0162998631704,430.49080654027404
1957,26878449,1,1446.690000000002,391.0,114.61194029850745,11042.0,27707861,1,POINT (139155.3245978161 7531999.015878245),POINT (137875.8785324373 7531399.120387454),1413.1018484474325,3258.870828245603,2923.616128344594,753.631856194876
1958,26878450,1,76.61999999999998,192.0,120.66833333333338,16217.0,27707861,1,POINT (139374.9172991494 7532143.960875092),POINT (137875.8785324373 7531399.120387454),1673.8890572948224,3512.8502514671754,3185.1446986759734,618.1661751316221
1959,26878451,1,50.019999999999996,121.0,120.33467741935482,9788.0,27707861,1,POINT (139378.3699372711 7532031.92154184),POINT (137875.8785324373 7531399.120387454),1630.3121549544376,3481.5581805778693,3117.8683110269903,728.6200727150986
1960,26878452,1,1.8900000000000012,27.0,106.9672619047619,4275.0,27707861,1,POINT (139140.8513371563 7532514.254261834),POINT (137875.8785324373 7531399.120387454),1686.321367494485,3437.5215243569282,3249.9290355011462,254.34973740495641
1961,26878453,1,390.58000000000027,224.0,84.93541666666665,9390.0,27707861,1,POINT (139753.1813361159 7532429.423158953),POINT (137875.8785324373 7531399.120387454),2141.4456840319076,3965.8295716229654,3658.667931111586,499.0093556094648
1962,26878456,1,488.12000000000006,106.0,148.21604938271605,5313.0,27707861,1,POINT (138921.8666329638 7531749.353925438),POINT (137875.8785324373 7531399.120387454),1103.0660168693505,2965.285970080758,2584.62481339323,1048.3550434873741
1963,26878457,1,303.00000000000017,167.0,127.74462365591395,11203.0,27707861,1,POINT (139859.0734452039 7532486.715714138),POINT (137875.8785324373 7531399.120387454),2261.8412094241326,4085.2477264751174,3777.0267551902225,429.95852652089985
1964,26878458,1,4.320000000000001,72.0,124.6859756097561,13425.0,27707861,1,POINT (138700.5524045627 7533058.642382107),POINT (137875.8785324373 7531399.120387454),1853.1325495236388,3350.328805025755,2751.01342250633,72.23170103238796
1965,26878459,1,1871.8600000000029,739.0,114.81381381381382,18735.0,27707861,1,POINT (138935.306281016 7531915.149620516),POINT (137875.8785324373 7531399.120387454),1178.4198419212846,3023.7998642747866,2702.2678402280185,887.1787333904774
1966,26878460,1,91.59,67.0,95.7611111111111,1788.0,27707861,1,POINT (139388.1156435288 7533248.222434971),POINT (137875.8785324373 7531399.120387454),2388.731768595505,4019.291785313656,3351.7449473598545,331.54381732673335
1967,26878461,1,2.1000000000000014,35.0,117.62393162393161,5839.0,27707861,1,POINT (138578.212346224 7533440.39341584),POINT (137875.8785324373 7531399.120387454),2158.719148571084,3507.4418705385065,2554.5144832371893,50.29310875499846
1968,26878462,1,12.960000000000006,32.0,134.02941176470588,2775.0,27707861,1,POINT (138375.6870269459 7533571.567046786),POINT (137875.8785324373 7531399.120387454),2229.200084969137,3460.418938036183,2319.4163825820565,0.7334120808863698
1969,26878463,1,2.38,3.0,204.0,225.0,27707861,1,POINT (140241.0884667393 7533055.765357939),POINT (137875.8785324373 7531399.120387454),2887.6791012081894,4663.791518954362,4167.873814289968,12.11256693567826
1970,26878464,1,1175.0699999999997,417.0,112.68518518518519,11416.0,27707861,1,POINT (139325.5591176244 7533410.996695995),POINT (137875.8785324373 7531399.120387454),2479.7621014807346,4061.6032568909613,3207.376596709052,496.55646299365696
1971,26878466,1,266.0,76.0,136.82539682539684,3631.0,27707861,1,POINT (138705.0742706642 7533524.55966397),POINT (137875.8785324373 7531399.120387454),2281.459552666345,3657.319216724001,2631.362694723877,180.40880382882003
1972,26878467,1,66.3,20.0,81.91666666666667,714.0,27707861,1,POINT (140715.8390771 7533383.111920023),POINT (137875.8785324373 7531399.120387454),3464.3323016924155,5234.749504044138,4428.797383665197,1.7864933189557377
1973,26878468,1,5.75,5.0,109.58333333333333,316.0,27707861,1,POINT (140886.397788802 7533703.375397952),POINT (137875.8785324373 7531399.120387454),3791.149871259576,5535.93228640354,4460.094273898329,55.52129937546057
1974,26878469,1,190.57000000000008,68.0,143.29166666666666,3127.0,27707861,1,POINT (139741.8945161655 7533494.645516226),POINT (137875.8785324373 7531399.120387454),2805.929652868433,4450.375314805438,3514.2226177781067,472.6309267656076
1975,26878470,1,4.799999999999998,80.0,103.58333333333334,12509.0,27707861,1,POINT (137714.0538607779 7533762.625188312),POINT (137875.8785324373 7531399.120387454),2369.0382369299887,3217.348244458715,1644.8368516417595,19.184039619055863
1976,26878471,1,220.44000000000014,143.0,116.92939814814811,11186.0,27707861,1,POINT (137652.8614550113 7533941.483957289),POINT (137875.8785324373 7531399.120387454),2552.1263953904795,3341.9470747347364,1507.448390361779,99.21668077607228
1977,26878472,1,29.8,12.0,114.25,371.0,27707861,0,POINT (140823.6990977909 7534239.128876015),POINT (137875.8785324373 7531399.120387454),4093.323136599495,5763.547724632056,4235.949936243214,346.95601316966105
1978,26878473,1,4.320000000000001,72.0,134.37666666666672,13566.0,27707861,1,POINT (137517.9629343473 7533731.797545096),POINT (137875.8785324373 7531399.120387454),2359.975910288569,3093.3071761898473,1456.9028100547332,143.91633945522236
1979,26878475,1,8.24,8.0,115.875,404.0,27707861,0,POINT (140590.096435167 7534538.929513175),POINT (137875.8785324373 7531399.120387454),4150.346993862372,5750.641428046798,3940.5144603628746,726.5536165361536
1980,26878478,1,0.9299999999999999,6.0,60.833333333333336,308.0,27707861,1,POINT (140505.2481224422 7533238.531669984),POINT (137875.8785324373 7531399.120387454),3208.89674298531,4981.600047993993,4306.054732329302,2.567831291472755
1981,26878479,1,665.9699999999998,233.0,103.57317073170732,6495.0,27707861,1,POINT (139426.4859108716 7533442.049642319),POINT (137875.8785324373 7531399.120387454),2564.7501208576587,4161.494561135026,3273.3951360552815,470.9058379311152
1982,26878480,1,286.51999999999975,138.0,112.2677304964539,7550.0,27707861,1,POINT (138887.1409990935 7531892.201341873),POINT (137875.8785324373 7531399.120387454),1125.069155242882,2970.9797401674227,2651.0653119821286,926.1099316555119
1983,26878481,1,412.3500000000002,234.0,105.39511494252874,8409.0,27707861,1,POINT (138796.4707564691 7531930.662903965),POINT (137875.8785324373 7531399.120387454),1063.0275113121945,2896.5493936660355,2610.5802051780306,929.1607086203376
1984,26878483,1,25.039999999999996,16.0,153.65625,1759.0,27707861,1,POINT (137545.7192782809 7533865.112000556),POINT (137875.8785324373 7531399.120387454),2487.9951304203137,3224.0673513291363,1450.6769628196978,7.743928018954642
1985,26878484,1,58.41000000000005,169.0,136.60942760942763,18872.0,27707861,1,POINT (138003.6555936339 7533759.107349858),POINT (137875.8785324373 7531399.120387454),2363.4435555107725,3373.3263351552487,1902.7889779271115,163.1792588327042
1986,26878485,1,17.2,49.0,181.1388888888889,6551.0,27707861,1,POINT (137830.2752367908 7533837.354737896),POINT (137875.8785324373 7531399.120387454),2438.660781710623,3341.9585180827435,1712.7794834102199,100.02427564102028
1987,26878486,1,143.52000000000004,72.0,103.58024691358023,4049.0,27707861,0,POINT (141053.0236209201 7533971.400240092),POINT (137875.8785324373 7531399.120387454),4087.893657320112,5813.964216120093,4529.832921098327,5.559218929714462
1988,26878487,1,12.14,5.0,155.75,183.0,27707861,1,POINT (140669.4240024111 7533921.106090104),POINT (137875.8785324373 7531399.120387454),3763.5499434955977,5460.399827256916,4181.22045847413,354.5774970166026
1989,26878488,1,38.660000000000004,37.0,130.49074074074076,1653.0,27707861,1,POINT (140530.9832669711 7533901.584151996),POINT (137875.8785324373 7531399.120387454),3648.5484845611104,5333.191014726101,4057.5852496223356,462.39201348262856
1990,26878489,1,7.659999999999992,76.0,128.46929824561408,13139.0,27707861,1,POINT (137568.4936691862 7533619.622366393),POINT (137875.8785324373 7531399.120387454),2241.6767145665012,3020.1080696365425,1530.9462718477907,217.44997392266268
1991,26878491,2,9.52,5.0,116.41666666666667,130.0,27707861,0,POINT (141391.7273183194 7533815.595383903),POINT (137875.8785324373 7531399.120387454),4266.209569823546,6033.793557967201,4899.66256444233,297.85120242390093
1992,26878492,1,42.150000000000006,21.0,161.86111111111111,884.0,27707861,0,POINT (141485.8763130654 7533790.291242113),POINT (137875.8785324373 7531399.120387454),4330.101850108611,6105.722350957893,4997.048402903995,380.07679951936103
1993,26878493,1,29.5,14.0,189.33333333333334,455.0,27707861,0,POINT (141669.7673570216 7533519.369410552),POINT (137875.8785324373 7531399.120387454),4346.153280000128,6154.58166083114,5258.3868742738005,703.4027326976037
1994,26878494,1,2.48,16.0,104.32291666666667,1286.0,27707861,1,POINT (141524.6557381627 7534452.849873851),POINT (137875.8785324373 7531399.120387454),4758.028885275421,6467.444310868789,4874.0314124006445,11.010920399520744
1995,26878498,1,94.02000000000005,265.0,103.16421568627456,9482.0,27707861,1,POINT (142078.8904310412 7535098.819803057),POINT (137875.8785324373 7531399.120387454),5599.382536103843,7284.90157065598,4599.866142843355,0.3513245912256687
1996,26878499,1,5.91,4.0,82.83333333333333,93.0,27707861,1,POINT (142617.33428895 7534304.209417244),POINT (137875.8785324373 7531399.120387454),5560.660478934,7347.300438773318,5556.406605248656,838.5509035631709
1997,26878500,1,48.480000000000004,56.0,116.35185185185186,1238.0,27707861,1,POINT (141740.7096205333 7534964.204034772),POINT (137875.8785324373 7531399.120387454),5258.016807874333,6929.917957696969,4568.676275935719,82.67005391490025
1998,26878501,1,17.43,9.0,56.02777777777778,373.0,27707861,0,POINT (140679.1322706084 7534886.990746348),POINT (137875.8785324373 7531399.120387454),4474.759341129511,6038.6082964809,3972.4624073913415,947.4512513342532
1999,26878502,1,290.33,91.0,126.75,2710.0,27707861,1,POINT (142100.9151806611 7535326.040720489),POINT (137875.8785324373 7531399.120387454),5768.157243075195,7432.77710413277,4413.4375627889785,203.62791781031115
2000,26878503,1,35.32,28.0,87.60416666666667,561.0,27707861,1,POINT (141603.3292231917 7535422.461297555),POINT (137875.8785324373 7531399.120387454),5484.62949805187,7093.271052550444,4095.037842013684,490.9507681159694
2001,26878504,1,286.95,253.0,112.07107843137256,5498.0,27707861,1,POINT (142248.6671066114 7535464.109645654),POINT (137875.8785324373 7531399.120387454),5970.378345105855,7633.292401191269,4373.699191589841,146.96316071648423
2002,26878505,1,987.4000000000003,527.0,136.5322580645161,11064.0,27707861,1,POINT (142446.7725549629 7535317.74040594),POINT (137875.8785324373 7531399.120387454),6020.685593388788,7712.282628464381,4604.8861314416445,97.37703081969816
2003,26878506,1,69.82999999999998,154.0,128.68589743589746,4798.0,27707861,1,POINT (142461.6863916231 7535572.720352905),POINT (137875.8785324373 7531399.120387454),6200.691122204499,7869.737402965828,4404.263251471072,123.28705638806609
2004,26878507,1,564.9500000000003,295.0,128.2162162162162,7177.0,27707861,1,POINT (142235.0836338652 7536184.671869839),POINT (137875.8785324373 7531399.120387454),6473.343193966519,8064.674629952522,3779.766188008169,775.8265204999841
2005,26878508,1,36.800000000000004,56.0,102.88541666666669,994.0,27707861,1,POINT (142190.1422373289 7536105.770097738),POINT (137875.8785324373 7531399.120387454),6384.780560885915,7979.633618327838,3814.3777658426548,718.6424175931759
2006,26878509,1,393.52000000000055,319.0,98.19341563786008,11083.0,27707861,1,POINT (143233.8692546554 7535143.683664134),POINT (137875.8785324373 7531399.120387454),6536.804931496527,8288.422073819276,5218.028363150416,12.923356931289181
2007,26878510,1,891.9299999999973,737.0,110.5252659574468,27612.0,27707861,1,POINT (143163.8013022992 7535167.942158249),POINT (137875.8785324373 7531399.120387454),6493.546393154312,8239.988947218706,5154.538193170685,40.73439043160471
2008,26878511,1,22.9,11.0,210.33333333333334,297.0,27707861,1,POINT (142454.4974874593 7536143.064692672),POINT (137875.8785324373 7531399.120387454),6593.084187715555,8208.049104738067,3951.7618175567914,686.6592272772998
2009,26878512,1,153.49,68.0,123.1,942.0,27707861,1,POINT (142654.1423933976 7536199.303180775),POINT (137875.8785324373 7531399.120387454),6773.0023161265635,8399.381670217768,4043.6081257246574,615.3361998622256
2010,26878513,1,188.67000000000002,63.0,41.375,204.0,27707861,0,POINT (141324.9950100936 7536908.717346273),POINT (137875.8785324373 7531399.120387454),6500.158699991616,7913.9030789880235,2659.058072019811,1849.1048990981612
2011,26878514,1,80.9,75.0,151.375,2077.0,27707861,1,POINT (143214.1864027405 7534277.592307128),POINT (137875.8785324373 7531399.120387454),6064.9098518028695,7874.204944095354,5896.511892898131,312.8942384866239
2012,26878515,1,303.64999999999986,236.0,119.95114942528734,5003.0,27707861,1,POINT (143438.0629108129 7535449.241421433),POINT (137875.8785324373 7531399.120387454),6880.506918020643,8619.369305024402,5127.448176185909,298.1907745024139
2013,26878516,1,265.33,368.0,125.72172619047623,9727.0,27707861,1,POINT (143661.0106582172 7534198.195485339),POINT (137875.8785324373 7531399.120387454),6426.7079532472,8251.77149598784,6223.147362883414,8.31051248693001
2014,26878517,1,788.09,255.0,86.04166666666667,1031.0,27707861,0,POINT (141023.567355144 7536907.772695614),POINT (137875.8785324373 7531399.120387454),6344.540580435592,7715.559601459358,2506.6904338353565,2036.4178263249723
2015,26878518,1,904.6599999999997,461.0,115.07575757575759,3666.0,27707861,1,POINT (143774.0510643716 7534377.949949877),POINT (137875.8785324373 7531399.120387454),6607.712522381282,8426.390236024976,6152.3206906695395,187.56220194424827
2016,26878519,1,845.6400000000001,252.0,101.62037037037037,1240.0,27707861,0,POINT (140449.5650072711 7536708.72032173),POINT (137875.8785324373 7531399.120387454),5900.4841778288455,7200.103107261132,2487.3142738765464,2218.648264808323
2017,26878520,1,167.94999999999996,217.0,114.19444444444446,5026.0,27707861,1,POINT (143676.3112894582 7533687.03197106),POINT (137875.8785324373 7531399.120387454),6235.34759120302,8082.4146988427765,6645.08192462814,114.63924815124706
2018,26878521,1,249.6500000000001,210.0,132.679012345679,4930.0,27707861,1,POINT (143698.9637447957 7535991.401401589),POINT (137875.8785324373 7531399.120387454),7416.020921166108,9128.270216491503,4948.473047954941,161.73929905256034
2019,26878522,2,5.0,7.0,261.4166666666667,302.0,27707861,1,POINT (143654.1272281081 7533590.005530167),POINT (137875.8785324373 7531399.120387454),6179.654982083168,8029.77297525315,6712.430755975213,208.52662929908385
2020,26878523,1,112.22,57.0,150.50000000000003,602.0,27707861,1,POINT (144148.5106931873 7534985.713484304),POINT (137875.8785324373 7531399.120387454),7225.618607873722,9021.825622757966,5957.285779980363,752.5402738724886
2021,26878524,1,37.69,17.0,54.083333333333336,59.0,27707861,1,POINT (144353.5640215792 7534386.94877341),POINT (137875.8785324373 7531399.120387454),7133.5494503204745,8963.94561790703,6528.084611722828,669.2303325936622
2022,26878525,1,118.35,17.0,38.75,155.0,27707861,1,POINT (138846.8429651042 7534131.753741843),POINT (137875.8785324373 7531399.120387454),2900.009823953018,4191.975557343342,2422.400624814941,693.3584853943939
2023,26878526,1,28.56,15.0,60.388888888888886,365.0,27707861,1,POINT (141679.612184641 7534031.347395218),POINT (137875.8785324373 7531399.120387454),4625.690080119027,6389.253329665588,5116.621057874847,356.98059494768717
2024,26878527,1,28.179999999999957,135.0,114.13444444444443,11521.0,27707861,1,POINT (141701.3434597898 7534795.383644154),POINT (137875.8785324373 7531399.120387454),5115.5435702591585,6802.22555755597,4707.429004205879,4.1861844686657115
2025,26878528,1,35.300000000000004,113.0,125.83045977011494,4635.0,27707861,1,POINT (141561.5983981221 7534682.668657465),POINT (137875.8785324373 7531399.120387454),4936.215166481135,6623.408240430351,4759.515859300622,67.293691658666
2026,26878529,1,744.8,107.0,132.16666666666669,3087.0,27707861,0,POINT (138774.3409175025 7534503.856684208),POINT (137875.8785324373 7531399.120387454),3232.123470686256,4431.151891307316,2201.501291948522,1009.1491830802777
2027,26878531,1,26.64,24.0,153.13333333333335,982.0,27707861,1,POINT (141893.2377456392 7535158.550203819),POINT (137875.8785324373 7531399.120387454),5502.043946759629,7166.455762734236,4459.893338640865,109.85128559034229
2028,26878532,1,184.52000000000007,70.0,95.8988095238095,2121.0,27707861,0,POINT (140890.3043101866 7534815.253149036),POINT (137875.8785324373 7531399.120387454),4555.954983789775,6157.348108450637,4190.790543938489,725.4584135158951
2029,26878533,1,35.339999999999996,19.0,135.19444444444443,500.0,27707861,1,POINT (142795.7002839564 7534498.739780867),POINT (137875.8785324373 7531399.120387454),5814.833312378113,7594.551444079305,5481.845327583091,633.7663237321666
2030,26878534,1,488.59000000000043,384.0,123.77361111111112,9732.0,27707861,1,POINT (142239.4536423958 7535141.251052509),POINT (137875.8785324373 7531399.120387454),5748.41975281887,7441.795690181455,4643.06695330586,12.852940502336486
2031,26878535,1,33.3,30.0,82.86666666666667,562.0,27707861,1,POINT (141707.8770588162 7535261.358627748),POINT (137875.8785324373 7531399.120387454),5440.689012520464,7077.449814325506,4285.419650297069,301.2741202173157
2032,26878536,1,37.24000000000001,109.0,109.82758620689656,4512.0,27707861,1,POINT (142354.3151441478 7535376.163790001),POINT (137875.8785324373 7531399.120387454),5989.429748386067,7668.898945143225,4505.047894938234,9.500513674367545
2033,26878537,3,8.6,7.0,84.41666666666667,118.0,27707861,1,POINT (142887.5777472963 7535010.691087183),POINT (137875.8785324373 7531399.120387454),6177.424377469953,7922.163100487063,5109.285664784174,336.31267478249396
2034,26878538,2,5.81,3.0,35.916666666666664,139.0,27707861,0,POINT (140179.3238775895 7534533.961470231),POINT (137875.8785324373 7531399.120387454),3890.1271280480537,5429.008549861113,3540.1946219543424,1025.7129053715626
2035,26878539,2,5.81,3.0,139.16666666666666,184.0,27707861,0,POINT (140015.448268206 7534610.612443368),POINT (137875.8785324373 7531399.120387454),3858.9428447981372,5356.6866109076345,3363.6792648753235,1204.6128338098013
2036,26878541,1,289.3299999999999,145.0,125.3923611111111,3862.0,27707861,1,POINT (142893.5002399653 7535442.641705103),POINT (137875.8785324373 7531399.120387454),6444.112991416581,8153.870355669429,4770.703650417755,6.693553225131583
2037,26878543,1,1353.8700000000001,428.0,73.49305555555556,1457.0,27707861,0,POINT (141970.8710283635 7536356.463165448),POINT (137875.8785324373 7531399.120387454),6429.94641970101,7978.008646136913,3482.1565007052473,1040.9977574073796
2038,26878544,1,350.0499999999999,289.0,115.9009009009009,6144.0,27707861,1,POINT (143476.6954350633 7534879.913796176),POINT (137875.8785324373 7531399.120387454),6594.321248691842,8374.586101244306,5576.201351085128,105.12075417054413
2039,26878545,1,281.27000000000004,385.0,104.17397660818709,8397.0,27707861,1,POINT (143426.0648771528 7534616.508242553),POINT (137875.8785324373 7531399.120387454),6415.306155688022,8210.618577033272,5748.563650488403,7.031840972451561
2040,26878546,1,545.39,177.0,58.883333333333326,394.0,27707861,0,POINT (141722.9273088356 7536496.852316229),POINT (137875.8785324373 7531399.120387454),6386.443071510232,7892.752569019733,3222.979648832791,1285.4918686900114
2041,26878547,1,453.2700000000005,608.0,109.20701754385966,15559.0,27707861,1,POINT (143454.8621793797 7534471.43125728),POINT (137875.8785324373 7531399.120387454),6368.999341631458,8173.989243788622,5880.876822592165,9.169415438677584
2042,26878549,1,141.95999999999998,117.0,103.40476190476191,2070.0,27707861,1,POINT (143427.7182260181 7535634.110421663),POINT (137875.8785324373 7531399.120387454),6982.6975140753775,8707.284795126146,4988.657423614065,259.1281982557113
2043,26878550,1,3443.5900000000006,1551.0,104.33333333333333,8240.0,27707861,1,POINT (143639.5811392201 7534662.044687035),POINT (137875.8785324373 7531399.120387454),6623.212417266362,8422.59285111375,5847.772155041312,204.5111295645623
2044,26878551,1,420.1799999999998,353.0,131.99999999999997,7441.0,27707861,1,POINT (143527.694242963 7535714.194616179),POINT (137875.8785324373 7531399.120387454),7110.758498581955,8834.542364666406,5005.113135658445,213.17490270797973
2045,26878552,1,219.67000000000002,70.0,68.33333333333333,262.0,27707861,0,POINT (140777.7168923897 7536717.737280213),POINT (137875.8785324373 7531399.120387454),6058.74174389701,7412.092821179036,2578.7000292978278,2023.775070588294
2046,26878553,1,294.82,115.0,91.80555555555556,692.0,27707861,1,POINT (144214.3832087596 7534411.465137879),POINT (137875.8785324373 7531399.120387454),7017.895868932359,8844.586137011125,6415.388692807409,567.0169142970597
2047,26878554,1,248.01999999999998,359.0,128.7065972222222,7912.0,27707861,1,POINT (143907.2887028808 7533822.399215487),POINT (137875.8785324373 7531399.120387454),6500.0145324855885,8345.356140069385,6671.333817808424,118.31454333474952
2048,26878555,2,6.4,8.0,187.83333333333334,233.0,27707861,1,POINT (143393.105035231 7533429.406758964),POINT (137875.8785324373 7531399.120387454),5878.932814165394,7731.278857575002,6705.26639236791,496.5452389069889
2049,26878556,1,6.4,8.0,71.75,98.0,27707861,1,POINT (143454.9295500907 7533234.565304073),POINT (137875.8785324373 7531399.120387454),5873.216180213606,7731.690878975151,6903.597957626028,615.875083980129
2050,26878558,1,822.9700000000003,381.0,109.37280701754385,3017.0,27707861,1,POINT (144238.5006799202 7534838.060754195),POINT (137875.8785324373 7531399.120387454),7232.514876420439,9039.151928670806,6124.902628698827,809.0583273807551
2051,26878559,1,14.67,20.0,105.58333333333333,631.0,27707861,1,POINT (143585.5364344298 7533299.846357817),POINT (137875.8785324373 7531399.120387454),6017.719881499858,7875.6014947261665,6917.266407957567,503.1575672451858
2052,26878560,1,1153.4800000000005,716.0,126.29901960784309,14019.0,27707861,1,POINT (143439.0967853676 7534011.110528225),POINT (137875.8785324373 7531399.120387454),6145.883974272913,7975.264157792004,6243.58183792688,297.45213159460934
2053,26878561,1,93.96,28.0,85.5,119.0,27707861,0,POINT (140298.6142725361 7535769.216426715),POINT (137875.8785324373 7531399.120387454),4996.737721626248,6380.319422557691,3207.886044428354,1711.3909241407223
2054,26878563,2,127.1,34.0,43.083333333333336,225.0,27707861,0,POINT (139560.1288726483 7536484.064970117),POINT (137875.8785324373 7531399.120387454),5356.618393843229,6503.5927430931915,2248.910467319386,2630.637814503761
2055,26878564,1,568.1900000000002,454.0,123.31018518518519,9419.0,27707861,1,POINT (144070.4309756799 7536573.99931886),POINT (137875.8785324373 7531399.120387454),8071.669711206155,9761.701365327493,4706.4510959891195,106.32927065811057
2056,26878565,2,128.51,34.0,94.45833333333333,315.0,27707861,0,POINT (144484.8085364797 7533100.230541501),POINT (137875.8785324373 7531399.120387454),6824.348434432091,8689.700945408442,7595.746878577903,994.2886830224442
2057,26878566,1,551.3399999999999,382.0,111.90579710144928,7156.0,27707861,1,POINT (144123.7368321462 7536543.065439787),POINT (137875.8785324373 7531399.120387454),8092.9539745796565,9788.018687528738,4764.71810787381,167.64749114842115
2058,26878567,1,93.96,28.0,290.1666666666667,479.0,27707861,0,POINT (139578.4646085676 7536253.500140458),POINT (137875.8785324373 7531399.120387454),5144.298021403449,6320.9222565393975,2459.5242408888544,2579.202312489229
2059,26878569,1,264.14,78.0,35.97916666666667,429.0,27707861,0,POINT (139320.6185048437 7536284.319976311),POINT (137875.8785324373 7531399.120387454),5094.354582363037,6206.889211241739,2315.823853774146,2404.938877245498
2060,26878570,1,375.94,155.0,128.0625,1533.0,27707861,1,POINT (142863.4946076683 7536349.829189843),POINT (137875.8785324373 7531399.120387454),7027.505372460016,8657.002241263486,4085.820686678411,590.0633643381353
2061,26878573,1,425.8200000000001,445.0,120.36567164179102,10565.0,27707861,1,POINT (143560.9686805148 7533867.728642762),POINT (137875.8785324373 7531399.120387454),6197.925193961618,8036.178919780937,6430.888992968244,209.271478547866
2062,26878574,1,313.29999999999995,336.0,124.98237179487182,8806.0,27707861,1,POINT (143405.6881385071 7533969.722795367),POINT (137875.8785324373 7531399.120387454),6098.097327769826,7928.774147374382,6258.739168035594,348.5881873739855
2063,26878575,1,10.74,16.0,51.52777777777778,267.0,27707861,1,POINT (144357.4262361013 7533583.899887875),POINT (137875.8785324373 7531399.120387454),6839.86272525503,8696.869946821518,7136.487611523655,623.7592920897514
2064,26878576,1,98.4,29.0,91.91666666666667,186.0,27707861,0,POINT (140503.1191421474 7536465.174058843),POINT (137875.8785324373 7531399.120387454),5706.776062078498,7042.612760150667,2726.2800427218676,2004.3217967254022
2065,26878577,1,387.4699999999999,104.0,36.125,549.0,27707861,0,POINT (139692.473603685 7536353.164443288),POINT (137875.8785324373 7531399.120387454),5276.605931849544,6467.368316874313,2426.114877418317,2544.92242526898
2066,26878578,1,93.96,28.0,58.5,123.0,27707861,0,POINT (140282.5727338779 7535895.777624669),POINT (137875.8785324373 7531399.120387454),5100.206200561463,6464.785868935824,3088.3194466836603,1798.4986217386631
2067,26878579,1,90.69,25.0,237.83333333333334,298.0,27707861,0,POINT (140059.6598853334 7535632.53125769),POINT (137875.8785324373 7531399.120387454),4763.4723252572885,6119.860643193053,3205.326758063998,1841.3290993314745
2068,26878580,1,503.94000000000017,535.0,124.11831275720168,13297.0,27707861,1,POINT (143444.5584798746 7533876.664131926),POINT (137875.8785324373 7531399.120387454),6094.950316677511,7930.720193505036,6357.552235900296,320.67462425382945
2069,26878583,1,154.51,86.0,176.55555555555554,1523.0,27707861,1,POINT (143053.1036092431 7536291.255086297),POINT (137875.8785324373 7531399.120387454),7122.965773295294,8771.598990346272,4265.06847846651,454.01944906156126
2070,26878584,1,772.289999999999,816.0,112.61718749999996,18810.0,27707861,1,POINT (143302.8535918257 7533961.631232926),POINT (137875.8785324373 7531399.120387454),6001.5431455906655,7830.418945117169,6208.121280155833,437.3583725270588
2071,26878585,1,572.5999999999999,258.0,150.09615384615384,2492.0,27707861,1,POINT (144549.2206650877 7536420.745043149),POINT (137875.8785324373 7531399.120387454),8351.659080811336,10075.583257400518,5141.726166302758,572.0956839444751
2072,26878587,1,93.96,28.0,135.66666666666666,176.0,27707861,0,POINT (139072.8043820967 7535791.662825704),POINT (137875.8785324373 7531399.120387454),4552.698162783323,5657.80132518164,2219.787539951654,2267.565749019671
2073,26878588,1,96.51,29.0,58.25,116.0,27707861,0,POINT (140708.0259134264 7535809.697807468),POINT (137875.8785324373 7531399.120387454),5241.588687181456,6688.912816759607,3379.409087511388,1414.4486155120305
2074,26878589,1,5057.350000000001,2297.0,113.72147147147139,17587.0,27707861,1,POINT (144421.2128331747 7536744.154834038),POINT (137875.8785324373 7531399.120387454),8450.490775308896,10147.078053750049,4820.808915160739,259.73283273591153
2075,26878590,1,23.299999999999997,22.0,73.25,200.0,27707861,1,POINT (142816.8487343998 7533817.132348312),POINT (137875.8785324373 7531399.120387454),5500.906141676672,7325.9715469869225,6078.633032943135,918.0172229871962
2076,26878591,2,12.6,10.0,95.66666666666667,155.0,27707861,1,POINT (143980.1810376218 7537390.046818869),POINT (137875.8785324373 7531399.120387454),8552.994129627146,10178.42917420513,4054.3215324599573,509.67230707786536
2077,26878592,1,10.280000000000001,13.0,106.08333333333333,641.0,27707861,1,POINT (142538.6578160387 7533634.818329526),POINT (137875.8785324373 7531399.120387454),5171.059459701667,6999.415483386766,6049.783888286407,1218.4532628607872
2078,26878593,1,1330.4799999999996,594.0,126.3817204301075,5229.0,27707861,1,POINT (145549.2740486615 7536532.545186705),POINT (137875.8785324373 7531399.120387454),9232.174658117101,10988.099370331342,5801.357722281056,1323.384006822813
2079,26878594,1,17.14,20.0,96.0,268.0,27707861,1,POINT (142407.0600946997 7533545.010353172),POINT (137875.8785324373 7531399.120387454),5013.626441525055,6843.819931291827,5949.4003502129535,1227.156897794812
