,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,TIEMPO_MIN,DISTANCIA_KM
1908,26880468,1,0.37777777777777805,1.9722222222222223,138.96759259259255,7222.0,27708102,1,POINT (-42.53537131133692 -22.27878765702468),POINT (-42.53340780622523 -22.27488470276677),2.8833333333333333,0.754
1909,26880470,1,0.518857142857143,2.1142857142857143,118.65238095238097,5641.0,27708102,1,POINT (-42.53598368040247 -22.27650377562873),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
1910,26880473,1,0.14516129032258066,0.967741935483871,127.18548387096776,5434.0,27708102,1,POINT (-42.53544064187207 -22.28091938032509),POINT (-42.53340780622523 -22.27488470276677),3.3833333333333333,1.345
1911,26880474,1,0.14727272727272742,0.9818181818181818,117.29090909090905,9650.0,27708102,1,POINT (-42.53659603867618 -22.28141542208402),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
1912,26880475,1,9.791951219512198,8.195121951219512,110.48170731707319,6267.0,27708102,1,POINT (-42.53688310407193 -22.27721260507764),POINT (-42.53340780622523 -22.27488470276677),5.383333333333334,1.345
1913,26880476,1,0.15,1.0,54.083333333333336,102.0,27708102,1,POINT (-42.536891889549 -22.28114003708299),POINT (-42.53340780622523 -22.27488470276677),4.183333333333334,1.574
1914,26880477,1,0.14999999999999997,1.0,100.40350877192982,2519.0,27708102,1,POINT (-42.53588141309672 -22.28061125820295),POINT (-42.53340780622523 -22.27488470276677),3.6,0.9890000000000001
1915,26880479,1,0.14845360824742293,0.9896907216494846,131.22508591065292,16690.0,27708102,1,POINT (-42.53908101387765 -22.28298793524499),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
1916,26880483,1,0.13333333333333341,0.8888888888888888,113.16851851851854,7402.0,27708102,1,POINT (-42.53928670591671 -22.28564536803924),POINT (-42.53340780622523 -22.27488470276677),5.166666666666667,2.049
1917,26880484,1,7.059090909090906,5.954545454545454,129.31060606060603,3704.0,27708102,1,POINT (-42.54113514816851 -22.28978126199559),POINT (-42.53340780622523 -22.27488470276677),8.166666666666666,2.842
1918,26880486,1,6.913488372093024,4.767441860465116,133.7994186046512,14963.0,27708102,1,POINT (-42.54611876646783 -22.28772604402167),POINT (-42.53340780622523 -22.27488470276677),7.416666666666668,3.015
1919,26880603,1,25.518148148148153,12.055555555555555,114.46759259259255,8393.0,27708102,0,POINT (-42.56242414785612 -22.27668636318509),POINT (-42.53340780622523 -22.27488470276677),15.333333333333336,6.626
1920,36872626,1,2.6579999999999973,3.577777777777778,89.50925925925925,7005.0,27708102,1,POINT (-42.54032439585416 -22.30505383496649),POINT (-42.53340780622523 -22.27488470276677),7.533333333333332,3.78
1921,36988516,1,8.111151515151521,5.909090909090909,115.3045454545454,24807.0,27708102,1,POINT (-42.5343493451461 -22.30606452365879),POINT (-42.53340780622523 -22.27488470276677),9.4,4.272
1922,38950874,1,14.155545454545482,10.681818181818182,112.69166666666668,17009.0,27708102,1,POINT (-42.52606437946747 -22.24316508000442),POINT (-42.53340780622523 -22.27488470276677),11.983333333333333,5.064
1923,48960191,1,0.2646875,1.015625,100.64062500000004,9067.0,27708102,1,POINT (-42.53759152882594 -22.28217987819875),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
1924,54057166,1,2.409444444444445,3.0,155.98842592592587,7199.0,27708102,1,POINT (-42.53882007828395 -22.29566869895126),POINT (-42.53340780622523 -22.27488470276677),4.783333333333333,2.583
1925,62005362,1,2.4427777777777804,2.9444444444444446,128.4046296296296,16694.0,27708102,1,POINT (-42.53720272762376 -22.29218632433935),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
1926,80259194,1,1.6125210084033632,2.9747899159663866,119.12044817927165,19314.0,27708102,1,POINT (-42.53884484021717 -22.30588003853291),POINT (-42.53340780622523 -22.27488470276677),8.466666666666667,4.031000000000001
1927,86287933,3,0.0,0.0,102.2473544973545,9826.0,27708102,1,POINT (-42.5317825271419 -22.28704812607009),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
1928,88791419,1,5.042238805970151,3.925373134328358,126.4912935323383,11419.0,27708102,1,POINT (-42.53380493335095 -22.31054327425267),POINT (-42.53340780622523 -22.27488470276677),11.783333333333333,4.793
1929,105430709,1,5.52,8.0,7.5,30.0,27707861,0,POINT (-42.47644675961021 -22.27846888423159),POINT (-42.51373596024632 -22.2851217692542),15.8,6.32
1930,108857282,1,30.195,12.0,66.29166666666667,213.0,27707861,0,POINT (-42.46118433189139 -22.32107714489428),POINT (-42.51373596024632 -22.2851217692542),26.516666666666666,16.424
1931,113400313,1,5.52,8.0,115.75,161.0,27707861,0,POINT (-42.47513343196226 -22.27759982707033),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1932,113636565,2,50.24,21.0,305.9166666666667,419.0,27707861,1,POINT (-42.44186426022736 -22.25454539075713),POINT (-42.51373596024632 -22.2851217692542),30.86666666666667,13.34
1933,129893503,1,3.910909090909091,2.4545454545454546,113.46969696969698,1788.0,27707861,1,POINT (-42.50601361223835 -22.29430987639961),POINT (-42.51373596024632 -22.2851217692542),7.2666666666666675,2.85
1934,163996457,1,0.0,0.0,0.08333333333333333,1.0,27707861,0,POINT (-42.47485767823923 -22.36021328951165),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1935,172313938,1,12.530769230769229,6.769230769230769,98.07051282051283,1842.0,27707861,1,POINT (-42.51116779865492 -22.34666179680443),POINT (-42.51373596024632 -22.2851217692542),16.266666666666666,9.897
1936,26878411,1,4.97,4.0,3.5833333333333335,20.0,27707861,1,POINT (-42.50946976441804 -22.27830193858358),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1937,26878412,1,3.58430769230769,3.830769230769231,134.57884615384614,23049.0,27707861,1,POINT (-42.50381138568684 -22.27683370181387),POINT (-42.51373596024632 -22.2851217692542),5.283333333333333,1.6269999999999998
1938,26878413,1,2.753448275862071,2.8793103448275863,137.25287356321837,32914.0,27707861,1,POINT (-42.50457139285544 -22.27500365429518),POINT (-42.51373596024632 -22.2851217692542),5.783333333333332,1.8159999999999998
1939,26878414,1,1.250666666666669,1.8666666666666667,119.56428571428572,17386.0,27707861,1,POINT (-42.50270225270674 -22.27538116990502),POINT (-42.51373596024632 -22.2851217692542),6.083333333333332,1.881
1940,26878415,1,1.2917117117117143,1.927927927927928,135.4954954954955,21536.0,27707861,1,POINT (-42.50187660222338 -22.27489900198731),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1941,26878416,1,0.12464000000000014,1.016,128.99666666666658,22032.0,27707861,1,POINT (-42.5011739996803 -22.27840914496602),POINT (-42.51373596024632 -22.2851217692542),6.783333333333332,2.03
1942,26878417,1,5.448720930232559,2.7325581395348837,96.79554263565893,11559.0,27707861,1,POINT (-42.49699046953452 -22.27746895053161),POINT (-42.51373596024632 -22.2851217692542),8.3,2.4290000000000003
1943,26878418,1,2.07,3.0,147.45833333333334,369.0,27707861,1,POINT (-42.49613305679509 -22.27768142525753),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1944,26878420,1,4.58206611570248,2.5371900826446283,98.16528925619836,17720.0,27707861,1,POINT (-42.49605162228448 -22.27626276181695),POINT (-42.51373596024632 -22.2851217692542),9.116666666666667,2.6189999999999998
1945,26878421,1,14.205846153846158,3.6769230769230767,103.98717948717945,8573.0,27707861,1,POINT (-42.50296745378495 -22.27191845627169),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1946,26878422,1,1.0457647058823514,1.9294117647058824,120.35882352941174,13442.0,27707861,1,POINT (-42.49870260514109 -22.28046558781659),POINT (-42.51373596024632 -22.2851217692542),7.066666666666666,3.0269999999999997
1947,26878423,1,6.16,5.0,302.9166666666667,364.0,27707861,1,POINT (-42.49563712565276 -22.27256550949062),POINT (-42.51373596024632 -22.2851217692542),8.433333333333334,2.9819999999999998
1948,26878424,1,19.18,4.428571428571429,133.13095238095238,1246.0,27707861,1,POINT (-42.49805080080375 -22.2707593767438),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1949,26878425,1,16.578823529411768,5.705882352941177,113.06372549019609,2480.0,27707861,1,POINT (-42.50332448283859 -22.26983845298219),POINT (-42.51373596024632 -22.2851217692542),8.65,2.668
1950,26878426,1,7.001590909090918,4.909090909090909,111.15719696969693,20473.0,27707861,1,POINT (-42.50277102206496 -22.26932436542705),POINT (-42.51373596024632 -22.2851217692542),9.05,2.7539999999999996
1951,26878427,1,2.52,3.5,94.79166666666666,241.0,27707861,1,POINT (-42.49368100127714 -22.27157671659216),POINT (-42.51373596024632 -22.2851217692542),9.066666666666666,3.409
1952,26878428,1,0.12844262295081996,0.9508196721311475,100.60450819672128,16766.0,27707861,1,POINT (-42.50673622829424 -22.26779636331145),POINT (-42.51373596024632 -22.2851217692542),8.3,2.9539999999999997
1953,26878445,1,1.74,3.0,130.375,1437.0,27707861,1,POINT (-42.5130028437062 -22.28366467508465),POINT (-42.51373596024632 -22.2851217692542),0.5666666666666667,0.124
1954,26878446,1,1.74,3.0,74.08333333333333,376.0,27707861,1,POINT (-42.51151655574444 -22.28104178165285),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1955,26878447,1,2.51254901960784,2.9705882352941178,140.32924836601305,18867.0,27707861,1,POINT (-42.50059189819751 -22.2740486381341),POINT (-42.51373596024632 -22.2851217692542),6.9833333333333325,2.156
1956,26878448,1,0.8799999999999992,1.890625,114.22916666666667,10278.0,27707861,1,POINT (-42.49962592199864 -22.27709428397401),POINT (-42.51373596024632 -22.2851217692542),7.5,2.103
1957,26878449,1,21.592388059701523,5.835820895522388,114.61194029850745,11042.0,27707861,1,POINT (-42.50120426816238 -22.27998049980016),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1958,26878450,1,0.7661999999999998,1.92,120.66833333333338,16217.0,27707861,1,POINT (-42.49904409121177 -22.27871940207871),POINT (-42.51373596024632 -22.2851217692542),7.566666666666666,2.2159999999999997
1959,26878451,1,0.8067741935483871,1.9516129032258065,120.33467741935482,9788.0,27707861,1,POINT (-42.49903580395915 -22.27973041992288),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1960,26878452,1,0.06750000000000005,0.9642857142857143,106.9672619047619,4275.0,27707861,1,POINT (-42.5012287063397 -22.27533140591959),POINT (-42.51373596024632 -22.2851217692542),8.25,2.362
1961,26878453,1,4.8822500000000035,2.8,84.93541666666665,9390.0,27707861,1,POINT (-42.49531509011928 -22.2762243122022),POINT (-42.51373596024632 -22.2851217692542),9.766666666666667,2.7489999999999997
1962,26878456,1,18.07851851851852,3.925925925925926,148.21604938271605,5313.0,27707861,1,POINT (-42.50352237505751 -22.28218292420257),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1963,26878457,1,4.887096774193551,2.693548387096774,127.74462365591395,11203.0,27707861,1,POINT (-42.49427628052587 -22.27572978939821),POINT (-42.51373596024632 -22.2851217692542),10.566666666666666,2.9339999999999997
1964,26878458,1,0.052682926829268305,0.8780487804878049,124.6859756097561,13425.0,27707861,1,POINT (-42.50537212042696 -22.27033036775225),POINT (-42.51373596024632 -22.2851217692542),8.083333333333334,2.609
1965,26878459,1,16.86360360360363,6.657657657657658,114.81381381381382,18735.0,27707861,1,POINT (-42.50335486823252 -22.28069070970844),POINT (-42.51373596024632 -22.2851217692542),5.4,1.673
1966,26878460,1,6.106,4.466666666666667,95.7611111111111,1788.0,27707861,1,POINT (-42.49866827262264 -22.26876465616391),POINT (-42.51373596024632 -22.2851217692542),9.7,3.4339999999999997
1967,26878461,1,0.053846153846153884,0.8974358974358975,117.62393162393161,5839.0,27707861,1,POINT (-42.50647149486355 -22.26686239938016),POINT (-42.51373596024632 -22.2851217692542),8.666666666666666,3.109
1968,26878462,1,0.7623529411764709,1.8823529411764706,134.02941176470588,2775.0,27707861,1,POINT (-42.50840402912263 -22.2656371576287),POINT (-42.51373596024632 -22.2851217692542),8.883333333333333,3.292
1969,26878463,1,2.38,3.0,204.0,225.0,27707861,1,POINT (-42.49044757609471 -22.27067812209759),POINT (-42.51373596024632 -22.2851217692542),9.6,3.775
1970,26878464,1,16.320416666666663,5.791666666666667,112.68518518518519,11416.0,27707861,1,POINT (-42.49923778899273 -22.267283793812),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1971,26878466,1,12.666666666666666,3.619047619047619,136.82539682539684,3631.0,27707861,1,POINT (-42.50522353353921 -22.26613000499572),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1972,26878467,1,13.26,4.0,81.91666666666667,714.0,27707861,1,POINT (-42.48577477878297 -22.26782518118711),POINT (-42.51373596024632 -22.2851217692542),10.45,4.362
1973,26878468,1,2.875,2.5,109.58333333333333,316.0,27707861,1,POINT (-42.48405078021926 -22.26497270072952),POINT (-42.51373596024632 -22.2851217692542),10.983333333333333,4.723
1974,26878469,1,10.587222222222227,3.7777777777777777,143.29166666666666,3127.0,27707861,1,POINT (-42.49518553468465 -22.26661644199515),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1975,26878470,1,0.05647058823529409,0.9411764705882353,103.58333333333334,12509.0,27707861,1,POINT (-42.51477074177626 -22.26377562484515),POINT (-42.51373596024632 -22.2851217692542),10.083333333333334,4.059
1976,26878471,1,3.0616666666666688,1.9861111111111112,116.92939814814811,11186.0,27707861,1,POINT (-42.51532322588611 -22.26214997883841),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1977,26878472,1,14.9,6.0,114.25,371.0,27707861,0,POINT (-42.48453846997438 -22.26012850432699),POINT (-42.51373596024632 -22.2851217692542),11.466666666666667,5.053
1978,26878473,1,0.05760000000000001,0.96,134.37666666666672,13566.0,27707861,1,POINT (-42.51667735757394 -22.26401244421891),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1979,26878475,1,4.12,4.0,115.875,404.0,27707861,0,POINT (-42.48673451368683 -22.2573764529609),POINT (-42.51373596024632 -22.2851217692542),11.466666666666667,5.053
1980,26878478,1,0.31,2.0,60.833333333333336,308.0,27707861,1,POINT (-42.48784738694729 -22.26908508011229),POINT (-42.51373596024632 -22.2851217692542),10.066666666666666,4.101
1981,26878479,1,16.243170731707313,5.682926829268292,103.57317073170732,6495.0,27707861,1,POINT (-42.49825303315089 -22.26702486370647),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1982,26878480,1,6.096170212765952,2.9361702127659575,112.2677304964539,7550.0,27707861,1,POINT (-42.50382670114129 -22.2808875587138),POINT (-42.51373596024632 -22.2851217692542),6.383333333333334,1.975
1983,26878481,1,7.109482758620693,4.0344827586206895,105.39511494252874,8409.0,27707861,1,POINT (-42.50469654790732 -22.28052175677362),POINT (-42.51373596024632 -22.2851217692542),6.616666666666666,2.045
1984,26878483,1,3.1299999999999994,2.0,153.65625,1759.0,27707861,1,POINT (-42.51637839504684 -22.2628161507447),POINT (-42.51373596024632 -22.2851217692542),10.466666666666667,4.262
1985,26878484,1,0.5900000000000005,1.707070707070707,136.60942760942763,18872.0,27707861,1,POINT (-42.51196596315862 -22.26386809223862),POINT (-42.51373596024632 -22.2851217692542),10.7,4.195
1986,26878485,1,0.637037037037037,1.8148148148148149,181.1388888888889,6551.0,27707861,1,POINT (-42.51362798494353 -22.26312615694656),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1987,26878486,1,5.315555555555557,2.6666666666666665,103.58024691358023,4049.0,27707861,0,POINT (-42.48237662657999 -22.26259043709894),POINT (-42.51373596024632 -22.2851217692542),11.5,5.069
1988,26878487,1,12.14,5.0,155.75,183.0,27707861,1,POINT (-42.48610414828778 -22.26296417105959),POINT (-42.51373596024632 -22.2851217692542),11.016666666666667,4.746
1989,26878488,1,4.295555555555556,4.111111111111111,130.49074074074076,1653.0,27707861,1,POINT (-42.48744971573177 -22.26311139097788),POINT (-42.51373596024632 -22.2851217692542),10.9,4.668
1990,26878489,1,0.10078947368421043,1.0,128.46929824561408,13139.0,27707861,1,POINT (-42.51621313292969 -22.26503455699918),POINT (-42.51373596024632 -22.2851217692542),12.666666666666664,4.4239999999999995
1991,26878491,2,9.52,5.0,116.41666666666667,130.0,27707861,0,POINT (-42.47913005240997 -22.26406579739859),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1992,26878492,1,14.050000000000002,7.0,161.86111111111111,884.0,27707861,0,POINT (-42.47822357625699 -22.2643135327433),POINT (-42.51373596024632 -22.2851217692542),11.783333333333333,5.265
1993,26878493,1,14.75,7.0,189.33333333333334,455.0,27707861,0,POINT (-42.47650244023538 -22.26679476676503),POINT (-42.51373596024632 -22.2851217692542),24.466666666666665,11.083
1994,26878494,1,0.31,2.0,104.32291666666667,1286.0,27707861,1,POINT (-42.47770009618245 -22.25834692397132),POINT (-42.51373596024632 -22.2851217692542),12.533333333333333,5.774
1995,26878498,1,1.3826470588235302,3.8970588235294117,103.16421568627456,9482.0,27707861,1,POINT (-42.47218701731697 -22.2526367748672),POINT (-42.51373596024632 -22.2851217692542),13.816666666666665,6.6579999999999995
1996,26878499,1,5.91,4.0,82.83333333333333,93.0,27707861,1,POINT (-42.46714755471584 -22.25991379118847),POINT (-42.51373596024632 -22.2851217692542),21.45,10.076
1997,26878500,1,5.386666666666667,6.222222222222222,116.35185185185186,1238.0,27707861,1,POINT (-42.47549307894241 -22.25378057941015),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
1998,26878501,1,5.81,3.0,56.02777777777778,373.0,27707861,0,POINT (-42.48579418435406 -22.25425634235626),POINT (-42.51373596024632 -22.2851217692542),11.6,5.146
1999,26878502,1,19.35533333333333,6.066666666666666,126.75,2710.0,27707861,1,POINT (-42.47192308428288 -22.25059234516056),POINT (-42.51373596024632 -22.2851217692542),14.683333333333335,7.002999999999999
2000,26878503,1,8.83,7.0,87.60416666666667,561.0,27707861,1,POINT (-42.4767218010702 -22.24961970858266),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
2001,26878504,1,8.439705882352941,7.4411764705882355,112.07107843137256,5498.0,27707861,1,POINT (-42.47046106542581 -22.24937789257564),POINT (-42.51373596024632 -22.2851217692542),14.516666666666667,7.071000000000001
2002,26878505,1,15.925806451612909,8.5,136.5322580645161,11064.0,27707861,1,POINT (-42.46857453059005 -22.25073881144692),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
2003,26878506,1,2.68576923076923,5.923076923076923,128.68589743589746,4798.0,27707861,1,POINT (-42.46837337023481 -22.24844257516469),POINT (-42.51373596024632 -22.2851217692542),15.283333333333333,7.393
2004,26878507,1,15.268918918918926,7.972972972972973,128.2162162162162,7177.0,27707861,1,POINT (-42.47043238784437 -22.24287730504352),POINT (-42.51373596024632 -22.2851217692542),17.116666666666667,8.104
2005,26878508,1,4.6000000000000005,7.0,102.88541666666669,994.0,27707861,1,POINT (-42.47088526933965 -22.24357950918693),POINT (-42.51373596024632 -22.2851217692542),17.083333333333332,8.097999999999999
2006,26878509,1,4.858271604938278,3.9382716049382718,98.19341563786008,11083.0,27707861,1,POINT (-42.46098830756432 -22.25247113683344),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
2007,26878510,1,4.744308510638284,3.9202127659574466,110.5252659574468,27612.0,27707861,1,POINT (-42.46166170372459 -22.25223790755336),POINT (-42.51373596024632 -22.2851217692542),16.583333333333332,8.167
2008,26878511,1,22.9,11.0,210.33333333333334,297.0,27707861,1,POINT (-42.46831623720453 -22.24329791256855),POINT (-42.51373596024632 -22.2851217692542),17.266666666666666,8.117
2009,26878512,1,30.698,13.6,123.1,942.0,27707861,1,POINT (-42.4663698345002 -22.24283206464804),POINT (-42.51373596024632 -22.2851217692542),18.25,8.395
2010,26878513,1,94.33500000000001,31.5,41.375,204.0,27707861,0,POINT (-42.47908670508735 -22.23615953573392),POINT (-42.51373596024632 -22.2851217692542),22.98333333333333,10.06
2011,26878514,1,8.09,7.5,151.375,2077.0,27707861,1,POINT (-42.4613712002207 -22.26027724320016),POINT (-42.51373596024632 -22.2851217692542),19.28333333333333,9.298
2012,26878515,1,10.470689655172409,8.137931034482758,119.95114942528734,5003.0,27707861,1,POINT (-42.45894243804304 -22.24975785434145),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
2013,26878516,1,4.738035714285714,6.571428571428571,125.72172619047623,9727.0,27707861,1,POINT (-42.45705996634433 -22.26108549270128),POINT (-42.51373596024632 -22.2851217692542),19.266666666666666,9.339
2014,26878517,1,98.51125,31.875,86.04166666666667,1031.0,27707861,0,POINT (-42.48200658163842 -22.2361054909756),POINT (-42.51373596024632 -22.2851217692542),23.95,10.384
2015,26878518,1,41.12090909090908,20.954545454545453,115.07575757575759,3666.0,27707861,1,POINT (-42.45592498055339 -22.25948783359661),POINT (-42.51373596024632 -22.2851217692542),19.516666666666666,9.401
2016,26878519,1,93.96000000000001,28.0,101.62037037037037,1240.0,27707861,0,POINT (-42.48761088053766 -22.23778116177118),POINT (-42.51373596024632 -22.2851217692542),26.4,11.196
2017,26878520,1,5.089393939393938,6.575757575757576,114.19444444444446,5026.0,27707861,1,POINT (-42.45702507624623 -22.26569819821322),POINT (-42.51373596024632 -22.2851217692542),21.03333333333333,9.952
2018,26878521,1,9.2462962962963,7.777777777777778,132.679012345679,4930.0,27707861,1,POINT (-42.45629491397904 -22.24492260259598),POINT (-42.51373596024632 -22.2851217692542),18.266666666666666,8.998
2019,26878522,2,5.0,7.0,261.4166666666667,302.0,27707861,1,POINT (-42.45726152330064 -22.26656857917652),POINT (-42.51373596024632 -22.2851217692542),21.383333333333333,10.068
2020,26878523,1,37.406666666666666,19.0,150.50000000000003,602.0,27707861,1,POINT (-42.45216267846479 -22.25408434701495),POINT (-42.51373596024632 -22.2851217692542),21.03333333333333,9.905
2021,26878524,1,37.69,17.0,54.083333333333336,59.0,27707861,1,POINT (-42.45030865771832 -22.25952613752116),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
2022,26878525,1,59.175,8.5,38.75,155.0,27707861,1,POINT (-42.50371362848114 -22.26068441575313),POINT (-42.51373596024632 -22.2851217692542),17.816666666666666,5.052
2023,26878526,1,9.52,5.0,60.388888888888886,365.0,27707861,1,POINT (-42.47629289460139 -22.26218001349679),POINT (-42.51373596024632 -22.2851217692542),12.233333333333333,5.577000000000001
2024,26878527,1,0.37573333333333275,1.8,114.13444444444443,11521.0,27707861,1,POINT (-42.47591205599656 -22.25529476614048),POINT (-42.51373596024632 -22.2851217692542),13.083333333333336,6.159
2025,26878528,1,1.217241379310345,3.896551724137931,125.83045977011494,4635.0,27707861,1,POINT (-42.47729096400673 -22.25628218577418),POINT (-42.51373596024632 -22.2851217692542),12.85,5.992000000000001
2026,26878529,1,46.55,6.6875,132.16666666666669,3087.0,27707861,0,POINT (-42.50433237643796 -22.25731388442819),POINT (-42.51373596024632 -22.2851217692542),16.4,4.579
2027,26878531,1,5.328,4.8,153.13333333333335,982.0,27707861,1,POINT (-42.47397219496077 -22.25205967181637),POINT (-42.51373596024632 -22.2851217692542),13.6,6.502999999999999
2028,26878532,1,13.180000000000005,5.0,95.8988095238095,2121.0,27707861,0,POINT (-42.48376451432085 -22.254947153888),POINT (-42.51373596024632 -22.2851217692542),12.616666666666667,5.835
2029,26878533,1,11.78,6.333333333333333,135.19444444444443,500.0,27707861,1,POINT (-42.46537633095289 -22.25819648537947),POINT (-42.51373596024632 -22.2851217692542),20.516666666666666,9.767000000000001
2030,26878534,1,8.143166666666675,6.4,123.77361111111112,9732.0,27707861,1,POINT (-42.47062214389678 -22.25228740713806),POINT (-42.51373596024632 -22.2851217692542),14.1,6.818
2031,26878535,1,6.659999999999999,6.0,82.86666666666667,562.0,27707861,1,POINT (-42.47574492868546 -22.2510941515738),POINT (-42.51373596024632 -22.2851217692542),15.433333333333335,7.247999999999999
2032,26878536,1,1.2841379310344831,3.7586206896551726,109.82758620689656,4512.0,27707861,1,POINT (-42.4694571953932 -22.25019283123413),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
2033,26878537,3,8.6,7.0,84.41666666666667,118.0,27707861,1,POINT (-42.46437251937624 -22.25359886779347),POINT (-42.51373596024632 -22.2851217692542),17.333333333333332,8.408999999999999
2034,26878538,2,5.81,3.0,35.916666666666664,139.0,27707861,0,POINT (-42.49071498410916 -22.25733571637016),POINT (-42.51373596024632 -22.2851217692542),11.45,5.039
2035,26878539,2,5.81,3.0,139.16666666666666,184.0,27707861,0,POINT (-42.49228535958162 -22.2566103708719),POINT (-42.51373596024632 -22.2851217692542),14.066666666666665,3.759
2036,26878541,1,12.055416666666664,6.041666666666667,125.3923611111111,3862.0,27707861,1,POINT (-42.46421922004095 -22.2497048914675),POINT (-42.51373596024632 -22.2851217692542),15.333333333333336,7.6370000000000005
2037,26878543,1,112.8225,35.666666666666664,73.49305555555556,1457.0,27707861,0,POINT (-42.47295350230223 -22.24127343971742),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
2038,26878544,1,9.460810810810807,7.8108108108108105,115.9009009009009,6144.0,27707861,1,POINT (-42.45869442570717 -22.25489988282328),POINT (-42.51373596024632 -22.2851217692542),17.733333333333334,8.802
2039,26878545,1,4.934561403508773,6.754385964912281,104.17397660818709,8397.0,27707861,1,POINT (-42.45924333950848 -22.25726475446481),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
2040,26878546,1,109.078,35.4,58.883333333333326,394.0,27707861,0,POINT (-42.47532396053231 -22.23995608670401),POINT (-42.51373596024632 -22.2851217692542),20.933333333333334,9.375
2041,26878547,1,4.771263157894742,6.4,109.20701754385966,15559.0,27707861,1,POINT (-42.45899653586139 -22.25857896704565),POINT (-42.51373596024632 -22.2851217692542),18.233333333333334,9.007
2042,26878549,1,10.139999999999999,8.357142857142858,103.40476190476191,2070.0,27707861,1,POINT (-42.45900166289636 -22.2480886163965),POINT (-42.51373596024632 -22.2851217692542),18.983333333333334,9.359
2043,26878550,1,61.492678571428584,27.696428571428573,104.33333333333333,8240.0,27707861,1,POINT (-42.45716474006065 -22.25689818989952),POINT (-42.51373596024632 -22.2851217692542),20.1,9.597000000000001
2044,26878551,1,9.54954545454545,8.022727272727273,131.99999999999997,7441.0,27707861,1,POINT (-42.45801542856913 -22.24738706606018),POINT (-42.51373596024632 -22.2851217692542),18.666666666666668,9.209
2045,26878552,1,109.83500000000001,35.0,68.33333333333333,262.0,27707861,0,POINT (-42.48443032829698 -22.23776807303807),POINT (-42.51373596024632 -22.2851217692542),25.36666666666667,10.854000000000001
2046,26878553,1,49.13666666666666,19.166666666666668,91.80555555555556,692.0,27707861,1,POINT (-42.45165161982635 -22.25927638229916),POINT (-42.51373596024632 -22.2851217692542),20.866666666666667,9.845
2047,26878554,1,5.167083333333333,7.479166666666667,128.7065972222222,7912.0,27707861,1,POINT (-42.45475727203046 -22.26452514861666),POINT (-42.51373596024632 -22.2851217692542),20.766666666666666,9.839
2048,26878555,2,6.4,8.0,187.83333333333334,233.0,27707861,1,POINT (-42.45982606871803 -22.26796291055985),POINT (-42.51373596024632 -22.2851217692542),22.2,10.343
2049,26878556,1,6.4,8.0,71.75,98.0,27707861,1,POINT (-42.45927032366649 -22.2697327097967),POINT (-42.51373596024632 -22.2851217692542),22.766666666666666,10.53
2050,26878558,1,43.314210526315804,20.05263157894737,109.37280701754385,3017.0,27707861,1,POINT (-42.45132355883516 -22.25543439038478),POINT (-42.51373596024632 -22.2851217692542),20.866666666666667,9.85
2051,26878559,1,4.89,6.666666666666667,105.58333333333333,631.0,27707861,1,POINT (-42.45799043371153 -22.26917099864261),POINT (-42.51373596024632 -22.2851217692542),0.0,0.0
